#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
23.5%	1176	-2870734.1936121937	300.8542065243465	0.0761
23.5%	1177	-2870728.1936121937	300.86231477905403	0.0761
23.6%	1178	-2869959.1936121937	300.7115831137994	0.0761
23.6%	1179	-2869029.1936121937	300.3485399204605	0.0761
23.6%	1180	-2868701.1936121937	300.08265873722036	0.0761
23.6%	1181	-2868745.1936121937	300.08439758952835	0.0761
23.6%	1182	-2869260.1936121937	300.13280934088937	0.0761
23.7%	1183	-2870085.1936121937	300.5168382138019	0.0761
23.7%	1184	-2870717.1936121937	300.80666888163904	0.0761
23.7%	1185	-2871558.1936121937	301.0953700899099	0.0761
23.7%	1186	-2871743.1936121937	301.30772793745	0.0761
23.7%	1187	-2870997.1936121937	301.17152782081496	0.0761
23.8%	1188	-2870029.1936121937	300.83491903242435	0.0761
23.8%	1189	-2869265.1936121937	300.43589945105714	0.0761
23.8%	1190	-2869862.1936121937	300.40317422137133	0.0761
23.8%	1191	-2871020.1936121937	300.81885865395355	0.0761
23.8%	1192	-2870911.1936121937	301.0231790679853	0.0761
23.9%	1193	-2870135.1936121937	300.80649157575675	0.0761
23.9%	1194	-2869681.1936121937	300.5655674545094	0.0761
23.9%	1195	-2870459.1936121937	300.63494589356014	0.0761
23.9%	1196	-2871682.1936121937	301.1723512088692	0.0761
23.9%	1197	-2871235.1936121937	301.38513611888527	0.0761
24.0%	1198	-2869605.1936121937	300.88785580611477	0.0761
24.0%	1199	-2868409.1936121937	300.2613796014758	0.0761
24.0%	1200	-2868683.1936121937	300.0164507559773	0.0761
24.0%	1201	-2870325.1936121937	300.4779045328797	0.0761
24.0%	1202	-2871089.1936121937	301.0446605406601	0.0761
24.1%	1203	-2870493.1936121937	301.06039110269575	0.0761
24.1%	1204	-2869663.1936121937	300.76449320639784	0.0761
24.1%	1205	-2869163.1936121937	300.4953810541956	0.0761
24.1%	1206	-2869409.1936121937	300.4798046756822	0.0761
24.1%	1207	-2869497.1936121937	300.76881448814976	0.0761
24.2%	1208	-2869121.1936121937	300.7568609274212	0.0761
24.2%	1209	-2869063.1936121937	300.62004711742577	0.0761
24.2%	1210	-2869281.1936121937	300.6366563600425	0.0761
24.2%	1211	-2869625.1936121937	300.71833157439727	0.0761
24.2%	1212	-2869979.1936121937	300.88359042561785	0.0761
24.3%	1213	-2869735.1936121937	300.90150133445843	0.0761
24.3%	1214	-2869135.1936121937	300.6920105541197	0.0761
24.3%	1215	-2868613.1936121937	300.39760418736637	0.0761
24.3%	1216	-2868965.1936121937	300.3270979283086	0.0761
24.3%	1217	-2870215.1936121937	300.6491709512206	0.0761
24.4%	1218	-2871279.1936121937	301.1521623384316	0.0761
24.4%	1219	-2871295.1936121937	301.3851833056586	0.0761
24.4%	1220	-2870261.1936121937	301.160476803061	0.0761
24.4%	1221	-2869035.1936121937	300.618581709083	0.0761
24.4%	1222	-2868757.1936121937	300.33605784625615	0.0761
24.5%	1223	-2869130.1936121937	300.3763135108217	0.0761
24.5%	1224	-2869453.1936121937	300.49311803063677	0.0761
24.5%	1225	-2869172.413494475	300.5564278562055	0.0761
24.5%	1226	-2868954.413494475	300.3851611551363	0.0761
24.5%	1227	-2869717.413494475	300.3974432647643	0.0761
24.6%	1228	-2871279.413494475	300.9339372273603	0.0761
24.6%	1229	-2872339.413494475	301.48187733211387	0.0761
24.6%	1230	-2872079.413494475	301.6700755540434	0.0761
24.6%	1231	-2870967.413494475	301.3236891918286	0.0761
24.6%	1232	-2870088.413494475	300.87396586681024	0.0761
24.7%	1233	-2869997.413494475	300.74263929777425	0.0761
24.7%	1234	-2870448.413494475	300.75349822296306	0.0761
24.7%	1235	-2870813.413494475	300.89090276216774	0.0761
24.7%	1236	-2870766.413494475	300.98283346255465	0.0761
24.7%	1237	-2870360.413494475	300.864370609937	0.0761
24.8%	1238	-2869895.413494475	300.67047551710743	0.0761
24.8%	1239	-2869807.413494475	300.48171773783895	0.0761
24.8%	1240	-2869838.413494475	300.52738268672925	0.0761
24.8%	1241	-2869625.413494475	300.56322172632247	0.0761
24.8%	1242	-2869063.413494475	300.3516312836664	0.0761
24.9%	1243	-2868647.413494475	300.1104283548784	0.0761
24.9%	1244	-2868923.413494475	300.09564594839424	0.0761
24.9%	1245	-2869573.413494475	300.3797800564897	0.0761
24.9%	1246	-2869855.413494475	300.54093129394977	0.0761
24.9%	1247	-2869411.413494475	300.498219239196	0.0761
25.0%	1248	-2868755.413494475	300.3283507854807	0.0761
25.0%	1249	-2868959.413494475	300.1564739231049	0.0761
25.0%	1250	-2869963.413494475	300.39174533091375	0.0761
25.0%	1251	-2870959.413494475	300.81406403906635	0.0761
25.0%	1252	-2871005.413494475	301.07335594884256	0.0761
25.1%	1253	-2869985.413494475	300.8219494180707	0.0761
25.1%	1254	-2869145.413494475	300.3617055035299	0.0761
25.1%	1255	-2869354.413494475	300.21750464379426	0.0761
25.1%	1256	-2870285.413494475	300.4588830327844	0.0761
25.1%	1257	-2871121.413494475	300.862781471883	0.0761
25.2%	1258	-2870969.413494475	301.0709541127428	0.0761
25.2%	1259	-2870245.413494475	300.8498373408544	0.0761
25.2%	1260	-2869945.413494475	300.5801926902023	0.0761
25.2%	1261	-2870227.413494475	300.5741055089534	0.0761
25.2%	1262	-2870609.413494475	300.747197684968	0.0761
25.3%	1263	-2870236.413494475	300.8120238132958	0.0761
25.3%	1264	-2869083.413494475	300.55997591360585	0.0761
25.3%	1265	-2868291.413494475	300.16618918346927	0.0761
25.3%	1266	-2868255.413494475	299.9972086436063	0.0761
25.3%	1267	-2868737.413494475	300.0542040003382	0.0761
25.4%	1268	-2869251.413494475	300.2919124348517	0.0761
25.4%	1269	-2869165.413494475	300.3831819042851	0.0761
25.4%	1270	-2868908.413494475	300.3352683559138	0.0761
25.4%	1271	-2868988.413494475	300.29126705570525	0.0761
25.4%	1272	-2869278.413494475	300.41117965510705	0.0761
25.5%	1273	-2869412.413494475	300.51328516033215	0.0761
25.5%	1274	-2869044.413494475	300.41887288465085	0.0761
25.5%	1275	-2868593.413494475	300.34254270828154	0.0761
25.5%	1276	-2868569.413494475	300.39896883566786	0.0761
25.5%	1277	-2868800.413494475	300.4441537685154	0.0761
25.6%	1278	-2868938.413494475	300.53320360940336	0.0761
25.6%	1279	-2868881.413494475	300.5058006422462	0.0761
25.6%	1280	-2869005.413494475	300.45084661334766	0.0761
25.6%	1281	-2869430.413494475	300.6828579227949	0.0761
25.6%	1282	-2869829.413494475	300.94907593549	0.0761
25.7%	1283	-2869737.413494475	300.951402499378	0.0761
25.7%	1284	-2869287.413494475	300.853346683156	0.0761
25.7%	1285	-2868809.413494475	300.6615940833849	0.0761
25.7%	1286	-2868355.413494475	300.5615852889774	0.0761
25.7%	1287	-2867840.413494475	300.29829528510635	0.0761
25.8%	1288	-2867732.413494475	300.17699745344504	0.0761
25.8%	1289	-2868153.413494475	300.2383758543059	0.0761
25.8%	1290	-2868860.413494475	300.4396641626894	0.0761
25.8%	1291	-2869372.413494475	300.67048809402576	0.0761
25.8%	1292	-2869511.413494475	300.79146512639807	0.0761
25.9%	1293	-2869629.413494475	300.82749327998744	0.0761
25.9%	1294	-2869698.413494475	300.9013652187431	0.0761
25.9%	1295	-2869549.413494475	300.8635615081825	0.0761
25.9%	1296	-2869196.413494475	300.70730550576576	0.0761
25.9%	1297	-2868715.413494475	300.4908713783155	0.0761
26.0%	1298	-2868847.413494475	300.346454587747	0.0761
26.0%	1299	-2869483.413494475	300.51196823261546	0.0761
26.0%	1300	-2869771.413494475	300.7629241670677	0.0761
26.0%	1301	-2869314.413494475	300.6834013309631	0.0761
26.0%	1302	-2868599.413494475	300.44079946762133	0.0761
26.1%	1303	-2868761.413494475	300.2463049824565	0.0761
26.1%	1304	-2869847.413494475	300.56030968486925	0.0761
26.1%	1305	-2870581.413494475	300.9940273048614	0.0761
26.1%	1306	-2870435.413494475	301.1053109672292	0.0761
26.1%	1307	-2869485.413494475	300.8867453679878	0.0761
26.2%	1308	-2868670.413494475	300.49147465929576	0.0761
26.2%	1309	-2868639.413494475	300.390923664953	0.0761
26.2%	1310	-2869016.413494475	300.450604814283	0.0761
26.2%	1311	-2869336.413494475	300.5879624247889	0.0761
26.2%	1312	-2869161.413494475	300.59268632437227	0.0761
26.3%	1313	-2868597.413494475	300.4349723914411	0.0761
26.3%	1314	-2868453.413494475	300.3467768454036	0.0761
26.3%	1315	-2868493.413494475	300.4021639974895	0.0761
26.3%	1316	-2868501.413494475	300.3179995578777	0.0761
26.3%	1317	-2868401.413494475	300.2427406773679	0.0761
26.4%	1318	-2867979.413494475	300.04633894572345	0.0761
26.4%	1319	-2867911.413494475	299.93891921423216	0.0761
26.4%	1320	-2868289.413494475	300.0235724175831	0.0761
26.4%	1321	-2868815.413494475	300.24393898017667	0.0761
26.4%	1322	-2869431.413494475	300.44350075279533	0.0761
26.5%	1323	-2869428.413494475	300.6006706437632	0.0761
26.5%	1324	-2869088.413494475	300.572192899748	0.0761
26.5%	1325	-2868993.413494475	300.4149236679863	0.0761
26.5%	1326	-2868887.413494475	300.40864044186685	0.0761
26.5%	1327	-2868901.413494475	300.3947754919165	0.0761
26.6%	1328	-2868591.413494475	300.41426594777283	0.0761
26.6%	1329	-2868171.413494475	300.3404188329581	0.0761
26.6%	1330	-2868387.413494475	300.15033482727927	0.0761
26.6%	1331	-2868989.413494475	300.34211953097065	0.0761
26.6%	1332	-2869683.413494475	300.612015655225	0.0761
26.7%	1333	-2870191.413494475	300.9024255957552	0.0761
26.7%	1334	-2869953.413494475	300.9316784198499	0.0761
26.7%	1335	-2869309.413494475	300.69787963569604	0.0761
26.7%	1336	-2868448.413494475	300.3862343327671	0.0761
26.7%	1337	-2867896.413494475	300.12923083975625	0.0761
26.8%	1338	-2867943.413494475	300.10537457502545	0.0761
26.8%	1339	-2868137.413494475	300.1228363697021	0.0761
26.8%	1340	-2868432.413494475	300.16346188666364	0.0761
26.8%	1341	-2868845.413494475	300.3794582626309	0.0761
26.8%	1342	-2868961.413494475	300.50582280738644	0.0761
26.9%	1343	-2868716.413494475	300.46312805510075	0.0761
26.9%	1344	-2867975.413494475	300.2981740178616	0.0761
26.9%	1345	-2867303.413494475	299.9333582405086	0.0761
26.9%	1346	-2867429.413494475	299.8107183071836	0.0761
26.9%	1347	-2868074.413494475	299.9431911966423	0.0761
27.0%	1348	-2868666.413494475	300.2189239360147	0.0761
27.0%	1349	-2868693.413494475	300.336628182383	0.0761
27.0%	1350	-2868385.4702132717	300.24190494487186	0.0761
27.0%	1351	-2868352.4702132717	300.1463682630494	0.0761
27.0%	1352	-2868678.4702132717	300.1808676579022	0.0761
27.1%	1353	-2869148.4702132717	300.3426997820191	0.0761
27.1%	1354	-2869388.4702132717	300.62701310001364	0.0761
27.1%	1355	-2868978.4702132717	300.5487789635581	0.0761
27.1%	1356	-2868461.4702132717	300.34802800578063	0.0761
27.1%	1357	-2868232.4702132717	300.15559763386824	0.0761
27.2%	1358	-2868388.4702132717	300.17326973182537	0.0761
27.2%	1359	-2868704.4702132717	300.32001392366277	0.0761
27.2%	1360	-2868579.4702132717	300.39541405212304	0.0761
27.2%	1361	-2867926.4702132717	300.2538029533584	0.0761
27.2%	1362	-2867142.4702132717	299.98794573815735	0.0761
27.3%	1363	-2866802.4702132717	299.72336073161784	0.0761
27.3%	1364	-2867405.4702132717	299.7490497985471	0.0761
27.3%	1365	-2868247.4702132717	300.08943240505914	0.0761
27.3%	1366	-2868560.4702132717	300.337400949405	0.0761
27.3%	1367	-2868130.4702132717	300.34514457710105	0.0761
27.4%	1368	-2867240.4702132717	300.0421540757174	0.0761
27.4%	1369	-2866628.4702132717	299.6869653957739	0.0761
27.4%	1370	-2866751.4702132717	299.6683584720227	0.0761
27.4%	1371	-2867324.4702132717	299.8105423060453	0.0761
27.4%	1372	-2867919.4702132717	299.9841591298862	0.0761
27.5%	1373	-2868113.4702132717	300.15086057610637	0.0761
27.5%	1374	-2868107.4702132717	300.24033314099444	0.0761
27.5%	1375	-2868008.603975557	300.1560949745547	0.0761
27.5%	1376	-2868016.603975557	300.0534780395914	0.0761
27.5%	1377	-2868101.603975557	300.1128075607332	0.0761
27.6%	1378	-2868202.603975557	300.19867740892886	0.0761
27.6%	1379	-2868341.603975557	300.2295130737306	0.0761
27.6%	1380	-2868332.603975557	300.29040230209927	0.0761
27.6%	1381	-2868098.603975557	300.2274940053146	0.0761
27.6%	1382	-2867736.603975557	300.03268911797153	0.0761
27.7%	1383	-2867362.603975557	299.9001466881679	0.0761
27.7%	1384	-2867220.603975557	299.79984913253816	0.0761
27.7%	1385	-2867528.603975557	299.8597827613952	0.0761
27.7%	1386	-2868219.603975557	300.00670364289385	0.0761
27.7%	1387	-2868872.603975557	300.35247363383905	0.0761
27.8%	1388	-2868650.603975557	300.51561495312427	0.0761
27.8%	1389	-2867836.603975557	300.3238380665516	0.0761
27.8%	1390	-2867454.603975557	299.98529312058287	0.0761
27.8%	1391	-2867970.603975557	300.0092202426724	0.0761
27.8%	1392	-2869026.603975557	300.3785721486658	0.0761
27.9%	1393	-2869619.603975557	300.68834199931234	0.0761
27.9%	1394	-2869018.603975557	300.6659475869603	0.0761
27.9%	1395	-2867872.603975557	300.27832949320464	0.0761
27.9%	1396	-2867234.603975557	299.93987717460965	0.0761
27.9%	1397	-2867657.603975557	299.91586841930194	0.0761
28.0%	1398	-2868540.603975557	300.18376907871766	0.0761
28.0%	1399	-2868953.603975557	300.51634662809215	0.0761
28.0%	1400	-2868752.603975557	300.5576112038852	0.0761
28.0%	1401	-2868410.603975557	300.3529354351072	0.0761
28.0%	1402	-2868302.603975557	300.2494541028855	0.0761
28.1%	1403	-2868398.603975557	300.2166473213767	0.0761
28.1%	1404	-2868343.603975557	300.2370402503222	0.0761
28.1%	1405	-2868255.603975557	300.33317326820867	0.0761
28.1%	1406	-2868077.603975557	300.345508170257	0.0761
28.1%	1407	-2867998.603975557	300.2516807918627	0.0761
28.2%	1408	-2868146.603975557	300.2394676026485	0.0761
28.2%	1409	-2868111.603975557	300.2838209105103	0.0761
28.2%	1410	-2867916.603975557	300.2459473982514	0.0761
28.2%	1411	-2867761.603975557	300.1771445854061	0.0761
28.2%	1412	-2867848.603975557	300.1728943610076	0.0761
28.3%	1413	-2868295.603975557	300.2834546023714	0.0761
28.3%	1414	-2868442.603975557	300.357243921783	0.0761
28.3%	1415	-2867865.603975557	300.32768363970445	0.0761
28.3%	1416	-2866744.603975557	300.02674309362453	0.0761
28.3%	1417	-2865874.603975557	299.5853944821296	0.0761
28.4%	1418	-2866273.603975557	299.5052664534503	0.0761
28.4%	1419	-2867654.603975557	299.8918337388268	0.0761
28.4%	1420	-2868586.603975557	300.28949067263665	0.0761
28.4%	1421	-2868391.603975557	300.39411972617546	0.0761
28.4%	1422	-2867803.603975557	300.1705000732182	0.0761
28.5%	1423	-2867930.603975557	299.99217367493577	0.0761
28.5%	1424	-2868814.603975557	300.22764706496594	0.0761
28.5%	1425	-2869522.603975557	300.54799892726044	0.0761
28.5%	1426	-2869542.603975557	300.7170521587594	0.0761
28.5%	1427	-2869197.603975557	300.5589391823838	0.0761
28.6%	1428	-2869223.603975557	300.44873954226006	0.0761
28.6%	1429	-2869638.603975557	300.6232269844905	0.0761
28.6%	1430	-2869884.603975557	300.78255219958544	0.0761
28.6%	1431	-2869516.603975557	300.8003136669857	0.0761
28.6%	1432	-2868850.603975557	300.6235176703449	0.0761
28.7%	1433	-2868456.603975557	300.41376239988244	0.0761
28.7%	1434	-2868374.603975557	300.3412174078002	0.0761
28.7%	1435	-2868530.603975557	300.40151132820444	0.0761
28.7%	1436	-2868829.603975557	300.4515391125853	0.0761
28.7%	1437	-2869190.603975557	300.63376964648734	0.0761
28.8%	1438	-2869602.603975557	300.7459442314386	0.0761
28.8%	1439	-2869742.603975557	300.83426359291894	0.0761
28.8%	1440	-2869478.603975557	300.78899264334626	0.0761
28.8%	1441	-2869054.603975557	300.63273848584544	0.0761
28.8%	1442	-2868552.603975557	300.4897788295717	0.0761
28.9%	1443	-2868064.603975557	300.27284582302786	0.0761
28.9%	1444	-2867780.603975557	300.0126230353115	0.0761
28.9%	1445	-2868205.603975557	300.0318974273807	0.0761
28.9%	1446	-2869064.603975557	300.3424592179543	0.0761
28.9%	1447	-2869576.603975557	300.5907736905134	0.0761
29.0%	1448	-2869496.603975557	300.66958399846624	0.0761
29.0%	1449	-2869320.603975557	300.56438505902076	0.0761
29.0%	1450	-2869732.603975557	300.6104367666749	0.0761
29.0%	1451	-2870816.603975557	300.8602935101215	0.0761
29.0%	1452	-2871742.603975557	301.3847823095036	0.0761
29.1%	1453	-2871888.603975557	301.5832178024663	0.0761
29.1%	1454	-2871054.603975557	301.5008625191809	0.0761
29.1%	1455	-2869780.603975557	300.9987331712975	0.0761
29.1%	1456	-2869189.603975557	300.62078052196466	0.0761
29.1%	1457	-2869315.603975557	300.59884662674807	0.0761
29.2%	1458	-2869876.603975557	300.72041386536813	0.0761
29.2%	1459	-2870392.603975557	300.91460635199553	0.0761
29.2%	1460	-2870161.603975557	301.0267496307131	0.0761
29.2%	1461	-2869391.603975557	300.8819366901175	0.0761
29.2%	1462	-2868754.603975557	300.572754142301	0.0761
29.3%	1463	-2869010.603975557	300.4178740011267	0.0761
29.3%	1464	-2870224.603975557	300.795382153853	0.0761
29.3%	1465	-2870848.603975557	301.25658029796404	0.0761
29.3%	1466	-2870281.603975557	301.2480934443451	0.0761
29.3%	1467	-2869208.603975557	300.9059858524863	0.0761
29.4%	1468	-2868628.603975557	300.61035705657247	0.0761
29.4%	1469	-2868934.603975557	300.618676173155	0.0761
29.4%	1470	-2869289.603975557	300.77123607650327	0.0761
29.4%	1471	-2869053.603975557	300.7553810055313	0.0761
29.4%	1472	-2868526.603975557	300.55898242734014	0.0761
29.5%	1473	-2868340.603975557	300.5122315442237	0.0761
29.5%	1474	-2868823.603975557	300.5659066639256	0.0761
29.5%	1475	-2869220.603975557	300.83129865343295	0.0761
29.5%	1476	-2868948.603975557	300.84199969864324	0.0761
29.5%	1477	-2868337.603975557	300.7268091325863	0.0761
29.6%	1478	-2868058.603975557	300.49900397478785	0.0761
29.6%	1479	-2868374.603975557	300.5590136763392	0.0761
29.6%	1480	-2868670.603975557	300.7264871910424	0.0761
29.6%	1481	-2868483.603975557	300.79837888497724	0.0761
29.6%	1482	-2868003.603975557	300.6515656325246	0.0761
29.7%	1483	-2867682.603975557	300.5519933137512	0.0761
29.7%	1484	-2868072.603975557	300.5532679583911	0.0761
29.7%	1485	-2869052.603975557	300.88722310307077	0.0761
29.7%	1486	-2869830.603975557	301.28596168030265	0.0761
29.7%	1487	-2869653.603975557	301.50836048855393	0.0761
29.8%	1488	-2868600.603975557	301.2854643042075	0.0761
29.8%	1489	-2867717.603975557	300.8063347831272	0.0761
29.8%	1490	-2867669.603975557	300.62295685034263	0.0761
29.8%	1491	-2868068.603975557	300.7255687610096	0.0761
29.8%	1492	-2868179.603975557	300.810882795912	0.0761
29.9%	1493	-2867765.603975557	300.72001942724313	0.0761
29.9%	1494	-2867323.603975557	300.48315832737893	0.0761
29.9%	1495	-2867561.603975557	300.4974335764609	0.0761
29.9%	1496	-2868480.603975557	300.71225164520206	0.0761
29.9%	1497	-2869313.603975557	301.0917260179599	0.0761
30.0%	1498	-2869394.603975557	301.2468050018724	0.0761
30.0%	1499	-2868734.603975557	301.065504783342	0.0761
30.0%	1500	-2867927.603975557	300.69710894300243	0.0761
30.0%	1501	-2867578.603975557	300.4957999988411	0.0761
30.0%	1502	-2867634.603975557	300.41977022929694	0.0761
30.1%	1503	-2867944.603975557	300.4933868225134	0.0761
30.1%	1504	-2868718.603975557	300.6820169986362	0.0761
30.1%	1505	-2869432.603975557	300.9010636080039	0.0761
30.1%	1506	-2869626.603975557	301.1413617531558	0.0761
30.1%	1507	-2869190.603975557	301.0590733738887	0.0761
30.2%	1508	-2868449.603975557	300.8111919361256	0.0761
30.2%	1509	-2868078.603975557	300.63877615518163	0.0761
30.2%	1510	-2867900.603975557	300.5251110472068	0.0761
30.2%	1511	-2867460.603975557	300.41604347135916	0.0761
30.2%	1512	-2867223.603975557	300.311736816612	0.0761
30.3%	1513	-2867518.603975557	300.35129335491393	0.0761
30.3%	1514	-2868158.603975557	300.6115598756759	0.0761
30.3%	1515	-2868502.603975557	300.8934126704463	0.0761
30.3%	1516	-2868014.603975557	300.83324561906875	0.0761
30.3%	1517	-2867574.603975557	300.59275641024925	0.0761
30.4%	1518	-2868077.603975557	300.70019826269885	0.0761
30.4%	1519	-2869088.603975557	301.02517989107355	0.0761
30.4%	1520	-2869824.603975557	301.48183137004537	0.0761
30.4%	1521	-2869406.603975557	301.5721488012761	0.0761
30.4%	1522	-2868472.603975557	301.2110945702796	0.0761
30.5%	1523	-2868252.603975557	300.91700501071693	0.0761
30.5%	1524	-2868924.603975557	300.9707761802523	0.0761
30.5%	1525	-2870098.603975557	301.3850815082462	0.0761
30.5%	1526	-2870837.603975557	301.83596842597683	0.0761
30.5%	1527	-2870606.603975557	301.9365933922887	0.0761
30.6%	1528	-2869862.603975557	301.827654854433	0.0761
30.6%	1529	-2868750.603975557	301.48873303143273	0.0761
30.6%	1530	-2868017.603975557	301.0749267399913	0.0761
30.6%	1531	-2868254.603975557	300.86121271340977	0.0761
30.6%	1532	-2868792.603975557	300.94479083252605	0.0761
30.7%	1533	-2869164.603975557	301.13655637394163	0.0761
30.7%	1534	-2868980.603975557	301.14039005487797	0.0761
30.7%	1535	-2868414.603975557	300.8435007398197	0.0761
30.7%	1536	-2868249.603975557	300.63703607505306	0.0761
30.7%	1537	-2868208.603975557	300.6313402666935	0.0761
30.8%	1538	-2868018.603975557	300.58737019151687	0.0761
30.8%	1539	-2867766.603975557	300.55748563430694	0.0761
30.8%	1540	-2867439.603975557	300.3750207449113	0.0761
30.8%	1541	-2867844.603975557	300.3143922602655	0.0761
30.8%	1542	-2868696.603975557	300.62134115487254	0.0761
30.9%	1543	-2869346.603975557	300.87830780213886	0.0761
30.9%	1544	-2869538.603975557	301.0110549949338	0.0761
30.9%	1545	-2869034.603975557	300.97491834463125	0.0761
30.9%	1546	-2868555.603975557	300.6641906096723	0.0761
30.9%	1547	-2868622.603975557	300.619010518518	0.0761
31.0%	1548	-2868756.603975557	300.6177275223284	0.0761
31.0%	1549	-2868993.603975557	300.60854649069665	0.0761
31.0%	1550	-2869084.603975557	300.7055250598503	0.0761
31.0%	1551	-2869250.603975557	300.7460499310906	0.0761
31.0%	1552	-2869744.603975557	300.95706926025815	0.0761
31.1%	1553	-2869878.603975557	301.11595799342984	0.0761
31.1%	1554	-2869464.603975557	300.99229798127766	0.0761
31.1%	1555	-2868900.603975557	300.75848540440904	0.0761
31.1%	1556	-2868464.603975557	300.506983764282	0.0761
31.1%	1557	-2868739.603975557	300.50188715290835	0.0761
31.2%	1558	-2869378.603975557	300.7137444769358	0.0761
31.2%	1559	-2869766.603975557	300.8945303434415	0.0761
31.2%	1560	-2869632.603975557	300.95238144836765	0.0761
31.2%	1561	-2869026.603975557	300.74805475125845	0.0761
31.2%	1562	-2868577.603975557	300.44861140145406	0.0761
31.3%	1563	-2868780.603975557	300.5190507753929	0.0761
31.3%	1564	-2869431.603975557	300.6606713702857	0.0761
31.3%	1565	-2870222.603975557	300.9224629648995	0.0761
31.3%	1566	-2870460.603975557	301.1761086776921	0.0761
31.3%	1567	-2869998.603975557	301.1214147726771	0.0761
31.4%	1568	-2869433.603975557	300.9075667100594	0.0761
31.4%	1569	-2869155.603975557	300.7550640152585	0.0761
31.4%	1570	-2869496.603975557	300.73196726094443	0.0761
31.4%	1571	-2869874.603975557	300.88432564448414	0.0761
31.4%	1572	-2869732.603975557	300.94008943233644	0.0761
31.5%	1573	-2869321.603975557	300.8339142387141	0.0761
31.5%	1574	-2869173.603975557	300.65618672025647	0.0761
31.5%	1575	-2869831.101394655	300.6735644727746	0.0761
31.5%	1576	-2870897.101394655	301.0368095679378	0.0761
31.5%	1577	-2871381.101394655	301.43194369113047	0.0761
31.6%	1578	-2871295.101394655	301.49446903862315	0.0761
31.6%	1579	-2870755.101394655	301.2763183047042	0.0761
31.6%	1580	-2870297.101394655	300.9381616957646	0.0761
31.6%	1581	-2869873.101394655	300.7592987949464	0.0761
31.6%	1582	-2869487.101394655	300.5682687112823	0.0761
31.7%	1583	-2869709.101394655	300.42771979966767	0.0761
31.7%	1584	-2870665.101394655	300.68927242479083	0.0761
31.7%	1585	-2871669.101394655	301.15536442650875	0.0761
31.7%	1586	-2872147.101394655	301.42074300708913	0.0761
31.7%	1587	-2871657.101394655	301.38017991414046	0.0761
31.8%	1588	-2871208.101394655	301.1428953558926	0.0761
31.8%	1589	-2871284.101394655	300.9231143162241	0.0761
31.8%	1590	-2871707.101394655	301.06398121888765	0.0761
31.8%	1591	-2871953.101394655	301.20956793419253	0.0761
31.8%	1592	-2871496.101394655	301.24023098418377	0.0761
31.9%	1593	-2870839.101394655	300.92411065972027	0.0761
31.9%	1594	-2870713.101394655	300.7690760408112	0.0761
31.9%	1595	-2870884.101394655	300.7119214200684	0.0761
31.9%	1596	-2871050.101394655	300.7116644640343	0.0761
31.9%	1597	-2870613.101394655	300.65694076628387	0.0761
32.0%	1598	-2869901.101394655	300.36987018613263	0.0761
32.0%	1599	-2869709.101394655	300.1887177091839	0.0761
32.0%	1600	-2869857.101394655	300.2203154981467	0.0761
32.0%	1601	-2870167.101394655	300.2201169347294	0.0761
32.0%	1602	-2870019.101394655	300.33729445532157	0.0761
32.1%	1603	-2869574.101394655	300.10271741226626	0.0761
32.1%	1604	-2869609.101394655	299.99388689588164	0.0761
32.1%	1605	-2870078.101394655	300.0742031678201	0.0761
32.1%	1606	-2870759.101394655	300.2452462387859	0.0761
32.1%	1607	-2871333.101394655	300.4485287921574	0.0761
32.2%	1608	-2871687.101394655	300.57357870868606	0.0761
32.2%	1609	-2872447.101394655	300.8679939263219	0.0761
32.2%	1610	-2872845.101394655	301.12590505174217	0.0761
32.2%	1611	-2872569.101394655	301.2133696543777	0.0761
32.2%	1612	-2871741.101394655	300.95442781901653	0.0761
32.3%	1613	-2870893.101394655	300.4750098141409	0.0761
32.3%	1614	-2871109.101394655	300.30774787645214	0.0761
32.3%	1615	-2871902.101394655	300.58515791155696	0.0761
32.3%	1616	-2872230.101394655	300.77408645973065	0.0761
32.3%	1617	-2872024.101394655	300.82030956862604	0.0761
32.4%	1618	-2870999.101394655	300.60132459771114	0.0761
32.4%	1619	-2870019.101394655	300.18218680784645	0.0761
32.4%	1620	-2869352.101394655	299.84730080505364	0.0761
32.4%	1621	-2868685.101394655	299.57016174691915	0.0761
32.4%	1622	-2868654.101394655	299.38214714133835	0.0761
32.5%	1623	-2869161.101394655	299.5086912097366	0.0761
32.5%	1624	-2870179.101394655	299.7718071196659	0.0761
32.5%	1625	-2871567.101394655	300.28801920558726	0.0761
32.5%	1626	-2872160.101394655	300.65724717719155	0.0761
32.5%	1627	-2872253.101394655	300.7953283543981	0.0761
32.6%	1628	-2871925.101394655	300.8423406914321	0.0761
32.6%	1629	-2870959.101394655	300.55626851998034	0.0761
32.6%	1630	-2870148.101394655	300.1729105462762	0.0761
32.6%	1631	-2869626.101394655	299.92821296273115	0.0761
32.6%	1632	-2869871.101394655	299.8573352148873	0.0761
32.7%	1633	-2870533.101394655	300.13668448500863	0.0761
32.7%	1634	-2870465.101394655	300.34342559856634	0.0761
32.7%	1635	-2870059.101394655	300.170198231448	0.0761
32.7%	1636	-2869911.101394655	300.1024421455953	0.0761
32.7%	1637	-2870435.101394655	300.134531858653	0.0761
32.8%	1638	-2871695.101394655	300.5138706355159	0.0761
