#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
21.9%	10955	-2872746.9862058237	300.3567834516188	0.379
21.9%	10960	-2869300.9862058237	299.18136777491395	0.379
21.9%	10965	-2872070.9862058237	300.0395366362942	0.379
21.9%	10970	-2871440.9862058237	299.7532491414886	0.379
21.9%	10975	-2870905.9862058237	299.634693477293	0.379
22.0%	10980	-2870856.9862058237	299.61878209466187	0.379
22.0%	10985	-2871902.9862058237	300.19261489668025	0.379
22.0%	10990	-2870553.9862058237	299.82275071692163	0.38
22.0%	10995	-2870654.9862058237	299.8976784224469	0.379
22.0%	11000	-2869800.9862058237	299.6865474401619	0.379
22.0%	11005	-2870588.9862058237	299.70811178610563	0.379
22.0%	11010	-2869656.9862058237	299.49695689546775	0.379
22.0%	11015	-2869065.9862058237	299.4254163415954	0.379
22.0%	11020	-2869144.9862058237	299.60782246832963	0.379
22.1%	11025	-2870684.9862058237	300.07877142170514	0.379
22.1%	11030	-2870334.9862058237	299.8172122667622	0.379
22.1%	11035	-2871427.9862058237	300.29431759965496	0.379
22.1%	11040	-2871148.9862058237	300.14857321754243	0.379
22.1%	11045	-2872496.9862058237	300.71486388503337	0.38
22.1%	11050	-2869918.9862058237	299.79204926353236	0.379
22.1%	11055	-2871196.9862058237	300.3610764591677	0.379
22.1%	11060	-2868890.9862058237	299.2880456611574	0.379
22.1%	11065	-2869894.9862058237	300.0310766506798	0.379
22.1%	11070	-2869350.9862058237	299.7463740639248	0.379
22.1%	11075	-2870502.1989848465	300.3073177975893	0.379
22.2%	11080	-2870917.1989848465	300.46848628971384	0.38
22.2%	11085	-2870605.1989848465	300.30989792774466	0.38
22.2%	11090	-2869784.1989848465	299.6672503229926	0.38
22.2%	11095	-2869798.1989848465	299.9602659847323	0.379
22.2%	11100	-2869910.1808627024	300.0915543248321	0.379
22.2%	11105	-2868773.1808627024	299.4331185181401	0.379
22.2%	11110	-2868628.1808627024	299.7368859902384	0.379
22.2%	11115	-2869814.1808627024	300.18579597039087	0.379
22.2%	11120	-2869277.1808627024	300.10728662321117	0.379
22.2%	11125	-2870229.9960387703	300.7313520521075	0.379
22.3%	11130	-2869280.9960387703	300.0553722756615	0.38
22.3%	11135	-2868640.9960387703	299.9489228213144	0.379
22.3%	11140	-2869805.9960387703	300.49442032139274	0.379
22.3%	11145	-2869706.9960387703	300.33018784611374	0.379
22.3%	11150	-2869352.8584536985	300.06592567362526	0.379
22.3%	11155	-2869474.8584536985	299.9868187041661	0.379
22.3%	11160	-2868468.8584536985	299.8622946258536	0.38
22.3%	11165	-2870122.8584536985	300.41021728662196	0.38
22.3%	11170	-2869382.8584536985	300.1124063931573	0.38
22.4%	11175	-2868590.8584536985	299.84076267704415	0.38
22.4%	11180	-2869416.8584536985	300.1876634412704	0.379
22.4%	11185	-2869226.8584536985	300.0166356588047	0.379
22.4%	11190	-2870321.8584536985	300.5660909241724	0.379
22.4%	11195	-2869990.8584536985	300.2461774771537	0.379
22.4%	11200	-2869010.379581675	300.3100637333522	0.379
22.4%	11205	-2869996.379581675	300.47874802223686	0.38
22.4%	11210	-2870581.379581675	300.7772721260651	0.38
22.4%	11215	-2871305.379581675	300.95923901141026	0.38
22.4%	11220	-2870350.379581675	300.5358170324006	0.379
22.4%	11225	-2869636.379581675	300.3036106338882	0.379
22.5%	11230	-2871140.379581675	301.04433954534346	0.379
22.5%	11235	-2871811.379581675	300.8787418768147	0.379
22.5%	11240	-2870554.379581675	300.3415961280526	0.379
22.5%	11245	-2870572.379581675	300.4931575540055	0.38
22.5%	11250	-2869644.379581675	300.1157287950846	0.38
22.5%	11255	-2869356.379581675	300.05884157786903	0.38
22.5%	11260	-2870354.379581675	300.4641708344072	0.38
22.5%	11265	-2868645.379581675	299.7057612858189	0.379
22.5%	11270	-2869900.379581675	300.23331440262007	0.379
22.6%	11275	-2872239.379581675	300.93168960959423	0.38
22.6%	11280	-2871105.379581675	300.37068052317636	0.38
22.6%	11285	-2870175.379581675	300.35411540897	0.38
22.6%	11290	-2868304.379581675	299.6920717319549	0.38
22.6%	11295	-2868128.379581675	299.6706317653749	0.379
22.6%	11300	-2867212.379581675	299.3014567666073	0.379
22.6%	11305	-2869134.379581675	300.3050455261954	0.38
22.6%	11310	-2868612.379581675	300.03183724647585	0.38
22.6%	11315	-2867078.379581675	299.49015415159795	0.38
22.6%	11320	-2868938.379581675	299.9577156224656	0.379
22.6%	11325	-2867332.379581675	299.72909799119594	0.379
22.7%	11330	-2867758.379581675	300.0028891879689	0.379
22.7%	11335	-2867468.379581675	299.83475829027657	0.379
22.7%	11340	-2869229.379581675	300.4333295253035	0.379
22.7%	11345	-2867114.379581675	299.6883419630295	0.379
22.7%	11350	-2868786.379581675	300.0768140725991	0.379
22.7%	11355	-2868144.379581675	299.84361205698895	0.38
22.7%	11360	-2869362.379581675	300.4894786387127	0.38
22.7%	11365	-2870617.379581675	300.84802860403596	0.38
22.7%	11370	-2867946.379581675	300.12716360490117	0.379
22.8%	11375	-2868190.379581675	300.5418705592975	0.379
22.8%	11380	-2869219.379581675	300.6790238715518	0.379
22.8%	11385	-2868194.379581675	300.41757706442104	0.379
22.8%	11390	-2869531.379581675	300.77218770837317	0.379
22.8%	11395	-2868967.379581675	300.6718487372735	0.38
22.8%	11400	-2868240.379581675	300.6524004939341	0.38
22.8%	11405	-2867428.379581675	300.0668206848381	0.38
22.8%	11410	-2868433.379581675	300.20563566829674	0.38
22.8%	11415	-2869018.379581675	300.43680047400727	0.38
22.8%	11420	-2869242.379581675	300.3290548966066	0.38
22.9%	11425	-2869244.54800079	300.3402166811741	0.379
22.9%	11430	-2868563.54800079	299.997343640594	0.379
22.9%	11435	-2868706.54800079	300.2923509566496	0.379
22.9%	11440	-2871126.54800079	300.9434394594125	0.379
22.9%	11445	-2869980.54800079	300.5028951628877	0.379
22.9%	11450	-2870605.54800079	300.8067688305065	0.379
22.9%	11455	-2868675.54800079	300.09476769786545	0.379
22.9%	11460	-2870073.54800079	300.4462103025931	0.38
22.9%	11465	-2867858.54800079	299.4809773136578	0.38
22.9%	11470	-2870128.54800079	300.1739698620351	0.379
22.9%	11475	-2867479.54800079	299.25960312684845	0.379
23.0%	11480	-2868876.54800079	299.7306662584043	0.379
23.0%	11485	-2868500.54800079	299.62822559785684	0.379
23.0%	11490	-2871042.54800079	300.66745105713073	0.38
23.0%	11495	-2870022.54800079	300.4164962399129	0.38
23.0%	11500	-2870517.54800079	300.44930813076195	0.38
23.0%	11505	-2869359.54800079	299.86067263015667	0.38
23.0%	11510	-2869201.54800079	299.9009155150354	0.379
23.0%	11515	-2869950.54800079	299.9675788324922	0.379
23.0%	11520	-2869290.54800079	299.6560156048101	0.379
23.1%	11525	-2870641.54800079	300.0813556100402	0.379
23.1%	11530	-2869992.54800079	299.9372543324392	0.379
23.1%	11535	-2870064.54800079	299.96201848656847	0.38
23.1%	11540	-2871856.54800079	300.55194106512994	0.38
23.1%	11545	-2870183.54800079	300.16229072913666	0.38
23.1%	11550	-2869700.54800079	299.9164959907704	0.38
23.1%	11555	-2871096.54800079	300.22033853349757	0.379
23.1%	11560	-2871516.54800079	300.0822548693406	0.379
23.1%	11565	-2869972.54800079	299.7437827650638	0.379
23.1%	11570	-2870836.54800079	299.80570645662647	0.38
23.1%	11575	-2870342.54800079	299.83165663040484	0.38
23.2%	11580	-2870730.54800079	299.71168174361725	0.38
23.2%	11585	-2870060.54800079	299.374998514755	0.38
23.2%	11590	-2868760.54800079	299.1508362051304	0.38
23.2%	11595	-2870764.54800079	299.8755022936211	0.379
23.2%	11600	-2870179.2727798168	299.69141422031424	0.379
23.2%	11605	-2872178.2727798168	300.5344499967641	0.38
23.2%	11610	-2869871.2727798168	299.72749973337073	0.38
23.2%	11615	-2869244.2727798168	299.29040965271855	0.38
23.2%	11620	-2869541.2727798168	299.2949261214956	0.38
23.2%	11625	-2871842.2727798168	299.86582717399955	0.38
23.3%	11630	-2870735.2727798168	299.8698836220896	0.38
23.3%	11635	-2870850.2727798168	299.7929139788736	0.38
23.3%	11640	-2871057.2727798168	299.71004249556574	0.38
23.3%	11645	-2872105.2727798168	300.3553455968757	0.38
23.3%	11650	-2871419.2727798168	299.9808166742106	0.38
23.3%	11655	-2872011.2727798168	300.0959241631976	0.38
23.3%	11660	-2872580.2727798168	300.1849715545684	0.38
23.3%	11665	-2871617.2727798168	300.0394622486032	0.38
23.3%	11670	-2871407.2727798168	300.0103132375452	0.379
23.4%	11675	-2871485.2727798168	300.12429320401094	0.379
23.4%	11680	-2870878.2727798168	299.7392280527489	0.38
23.4%	11685	-2869259.2727798168	299.0015795452115	0.38
23.4%	11690	-2870975.2727798168	299.74232630525347	0.38
23.4%	11695	-2870257.2727798168	299.51955100746795	0.379
23.4%	11700	-2871525.2727798168	299.88976300480397	0.379
23.4%	11705	-2871129.2727798168	299.96249785987976	0.379
23.4%	11710	-2871807.2727798168	300.1899778133399	0.379
23.4%	11715	-2870859.2727798168	299.5967059251631	0.379
23.4%	11720	-2869743.2727798168	298.9322419416417	0.38
23.4%	11725	-2870396.2727798168	299.0217828006327	0.38
23.5%	11730	-2872428.2727798168	299.80887496614207	0.38
23.5%	11735	-2870569.2727798168	299.05799128953754	0.38
23.5%	11740	-2871399.2727798168	299.08658117742505	0.38
23.5%	11745	-2873113.2727798168	299.8553489351391	0.379
23.5%	11750	-2872020.2727798168	299.3563289318508	0.379
23.5%	11755	-2872775.2727798168	299.69067522440355	0.379
23.5%	11760	-2871320.2727798168	299.3303276307523	0.379
23.5%	11765	-2873119.2727798168	300.03681031776455	0.379
23.5%	11770	-2872207.2727798168	299.74432086287135	0.38
23.6%	11775	-2872629.2727798168	299.7733635144397	0.38
23.6%	11780	-2871944.2727798168	299.5405962553301	0.38
23.6%	11785	-2873279.2727798168	300.24078523620835	0.38
23.6%	11790	-2871415.2727798168	299.52557669245897	0.38
23.6%	11795	-2872660.2727798168	300.13369700604215	0.38
23.6%	11800	-2873125.2727798168	300.1159001609126	0.379
23.6%	11805	-2872724.2727798168	300.1866971705561	0.38
23.6%	11810	-2872094.2727798168	300.0452129964687	0.38
23.6%	11815	-2871945.2727798168	299.91983702598134	0.38
23.6%	11820	-2872317.2727798168	300.1100150464537	0.38
23.6%	11825	-2874067.2727798168	300.9555228008173	0.38
23.7%	11830	-2872455.2727798168	300.2636559307312	0.38
23.7%	11835	-2873741.2727798168	301.0568717929161	0.38
23.7%	11840	-2871918.2727798168	300.1888810601441	0.38
23.7%	11845	-2870642.2727798168	299.83804516860647	0.38
23.7%	11850	-2870977.2727798168	299.7926138308354	0.38
23.7%	11855	-2873813.2727798168	300.7711850189421	0.38
23.7%	11860	-2872306.2727798168	300.3609945565916	0.38
23.7%	11865	-2873125.2727798168	300.3203138866907	0.38
23.7%	11870	-2872219.2727798168	300.29785726956516	0.38
23.8%	11875	-2871597.140438661	300.1114877746878	0.38
23.8%	11880	-2871202.140438661	299.85169922349706	0.38
23.8%	11885	-2871650.140438661	299.9501351791633	0.379
23.8%	11890	-2872279.140438661	300.15112098690304	0.38
23.8%	11895	-2872047.140438661	300.1297056515781	0.38
23.8%	11900	-2871872.6377259344	300.0471691949975	0.38
23.8%	11905	-2871742.6377259344	300.2546018505125	0.38
23.8%	11910	-2871158.6377259344	299.9463137735585	0.38
23.8%	11915	-2871922.6377259344	300.1966087019972	0.38
23.8%	11920	-2871522.6377259344	300.24269613842085	0.38
23.9%	11925	-2871406.5484704003	299.885652561968	0.38
23.9%	11930	-2871625.5484704003	300.03958118543017	0.38
23.9%	11935	-2871561.5484704003	300.4825016257456	0.38
23.9%	11940	-2872183.5484704003	300.4423773433352	0.38
23.9%	11945	-2872691.5484704003	300.73974424530303	0.38
23.9%	11950	-2871271.5484704003	300.0830010772662	0.38
23.9%	11955	-2871361.5484704003	300.1194839201385	0.38
23.9%	11960	-2871710.5484704003	300.35028362174484	0.38
23.9%	11965	-2870191.5484704003	299.4230563153628	0.38
23.9%	11970	-2870215.5484704003	299.66355640497494	0.379
23.9%	11975	-2870713.5484704003	299.9800121586395	0.38
24.0%	11980	-2871545.5484704003	300.233750208385	0.38
24.0%	11985	-2870991.5484704003	300.0031726504907	0.38
24.0%	11990	-2869803.5484704003	299.69882574849754	0.38
24.0%	11995	-2869028.5484704003	299.5980042689432	0.38
24.0%	12000	-2871827.158558028	300.46002702914683	0.38
24.0%	12005	-2872445.158558028	300.7974975614798	0.38
24.0%	12010	-2871888.158558028	300.54019158959045	0.38
24.0%	12015	-2871047.158558028	300.5871969454719	0.38
24.0%	12020	-2870643.158558028	299.97432693569124	0.38
24.1%	12025	-2870971.158558028	299.9967195769532	0.38
24.1%	12030	-2871385.158558028	300.23295010459333	0.38
24.1%	12035	-2869675.158558028	299.7154402357365	0.38
24.1%	12040	-2872025.158558028	300.270765917577	0.38
24.1%	12045	-2871982.158558028	299.9942205366913	0.38
24.1%	12050	-2870805.090732716	299.6090679250567	0.38
24.1%	12055	-2872222.090732716	300.2675479870639	0.38
24.1%	12060	-2871033.090732716	299.75007781437336	0.38
24.1%	12065	-2872494.090732716	300.3519517931129	0.38
24.1%	12070	-2871346.090732716	300.1688089448765	0.379
24.1%	12075	-2870206.090732716	299.8164104181263	0.379
24.2%	12080	-2869636.090732716	299.67039622162304	0.379
24.2%	12085	-2869394.090732716	299.30165394625806	0.38
24.2%	12090	-2869201.090732716	299.3399945495509	0.379
24.2%	12095	-2870398.090732716	299.80359019890915	0.38
24.2%	12100	-2870983.090732716	300.1241181749249	0.38
24.2%	12105	-2872690.090732716	300.72962022248834	0.38
24.2%	12110	-2871124.090732716	300.2275712975317	0.38
24.2%	12115	-2870087.090732716	300.01664251704904	0.38
24.2%	12120	-2871744.090732716	300.20967899915905	0.379
24.2%	12125	-2871310.090732716	300.32740297212655	0.379
24.3%	12130	-2872318.090732716	300.63953513214716	0.379
24.3%	12135	-2871451.090732716	300.48883256246796	0.379
24.3%	12140	-2871918.090732716	300.91666230192106	0.38
24.3%	12145	-2872354.090732716	301.08546337238676	0.38
24.3%	12150	-2871625.090732716	300.80008043482513	0.38
24.3%	12155	-2870898.090732716	300.3138412766116	0.38
24.3%	12160	-2871062.090732716	300.43617298581694	0.38
24.3%	12165	-2871330.090732716	300.31320412952033	0.38
24.3%	12170	-2871636.090732716	300.132479893013	0.38
24.4%	12175	-2870208.090732716	299.74539160584163	0.379
24.4%	12180	-2870224.090732716	299.88548158588605	0.38
24.4%	12185	-2870329.090732716	300.09369215524447	0.38
24.4%	12190	-2869432.090732716	299.7840684065231	0.38
24.4%	12195	-2870202.090732716	300.0268849217484	0.38
24.4%	12200	-2870385.090732716	299.9789945378133	0.38
24.4%	12205	-2869155.090732716	299.6175357201081	0.38
24.4%	12210	-2871292.090732716	300.4091138064182	0.38
24.4%	12215	-2873002.090732716	300.9202785735413	0.38
24.4%	12220	-2869824.090732716	299.7589904758515	0.379
24.4%	12225	-2869836.090732716	299.69036910406453	0.379
24.5%	12230	-2870868.090732716	300.0003884722004	0.38
24.5%	12235	-2871662.090732716	300.2302137368406	0.38
24.5%	12240	-2870438.090732716	300.0012177424882	0.38
24.5%	12245	-2872499.090732716	300.85945189128	0.38
24.5%	12250	-2871196.090732716	299.9978950829583	0.38
24.5%	12255	-2870040.090732716	299.7359350729265	0.38
24.5%	12260	-2870574.090732716	300.010890901846	0.38
24.5%	12265	-2870095.090732716	300.10556153690953	0.38
24.5%	12270	-2871498.090732716	300.29177807923315	0.38
24.6%	12275	-2871530.090732716	300.5188204953638	0.38
24.6%	12280	-2870530.090732716	299.9717369689801	0.38
24.6%	12285	-2871056.090732716	300.1565430443097	0.38
24.6%	12290	-2872404.090732716	300.48254460835443	0.38
24.6%	12295	-2871394.090732716	300.3143780618665	0.38
24.6%	12300	-2872702.4068417028	300.5356207957606	0.38
24.6%	12305	-2872227.4068417028	300.6429771031058	0.379
24.6%	12310	-2870888.4068417028	300.03546732475974	0.379
24.6%	12315	-2870218.4068417028	299.966576942934	0.38
24.6%	12320	-2870998.4068417028	300.11331363448454	0.38
24.6%	12325	-2870478.4068417028	300.23736038095007	0.38
24.7%	12330	-2870288.4068417028	300.0631316803618	0.38
24.7%	12335	-2870878.4068417028	300.27791559047466	0.38
24.7%	12340	-2870930.4068417028	300.09792987956155	0.38
24.7%	12345	-2871818.4068417028	300.24289586230054	0.379
24.7%	12350	-2870956.4068417028	299.94456441162663	0.38
24.7%	12355	-2869354.4068417028	299.33617975118887	0.38
24.7%	12360	-2871085.4068417028	299.7427919510698	0.38
24.7%	12365	-2872026.4068417028	299.9320567340037	0.38
24.7%	12370	-2872993.4068417028	300.5188696698106	0.38
24.8%	12375	-2870566.4068417028	299.59235771983	0.38
24.8%	12380	-2871557.4068417028	299.84703204192004	0.38
24.8%	12385	-2873395.4068417028	300.5877446736805	0.38
24.8%	12390	-2872766.4068417028	300.2974785510418	0.38
24.8%	12395	-2873522.4068417028	300.3692857283692	0.38
24.8%	12400	-2872517.449735539	299.90639183543243	0.38
24.8%	12405	-2872083.449735539	299.77041923106157	0.38
24.8%	12410	-2871940.449735539	300.11755720967034	0.38
24.8%	12415	-2871585.449735539	299.7082848868425	0.38
24.8%	12420	-2870178.449735539	299.0580558249917	0.379
24.9%	12425	-2871115.449735539	299.41342565953005	0.38
24.9%	12430	-2872189.449735539	299.8309936981275	0.38
24.9%	12435	-2872901.449735539	299.768276161378	0.38
24.9%	12440	-2873399.449735539	300.16021261939323	0.38
24.9%	12445	-2872741.449735539	300.08014244122535	0.379
24.9%	12450	-2871644.449735539	299.615360142094	0.379
24.9%	12455	-2872067.449735539	299.8910318359175	0.379
24.9%	12460	-2871246.449735539	299.4641166547495	0.379
24.9%	12465	-2870561.449735539	299.0837301408298	0.379
24.9%	12470	-2870149.449735539	299.2225850370145	0.38
24.9%	12475	-2873407.449735539	300.2868610323146	0.38
25.0%	12480	-2871623.449735539	299.7026835513421	0.38
25.0%	12485	-2871018.449735539	299.3272783888921	0.38
25.0%	12490	-2870955.449735539	299.368265668554	0.38
25.0%	12495	-2869889.449735539	298.8488500740278	0.379
25.0%	12500	-2871249.449735539	299.5863671385477	0.379
25.0%	12505	-2871689.449735539	299.62195519609384	0.379
25.0%	12510	-2869938.449735539	299.0303863960429	0.379
25.0%	12515	-2869787.449735539	299.0157447671591	0.379
25.0%	12520	-2870318.449735539	299.0422870774749	0.379
25.1%	12525	-2871671.449735539	299.75385237177244	0.38
25.1%	12530	-2871993.449735539	299.60452978691995	0.38
25.1%	12535	-2871903.449735539	299.350736667338	0.38
25.1%	12540	-2872426.449735539	299.7047389987377	0.38
25.1%	12545	-2871894.449735539	299.7828167656511	0.38
25.1%	12550	-2872472.8012161963	299.65989007023853	0.379
25.1%	12555	-2871238.8012161963	299.3333510944204	0.379
25.1%	12560	-2870765.8012161963	299.15948587322936	0.379
25.1%	12565	-2871921.8012161963	299.88458266440716	0.38
25.1%	12570	-2870775.8012161963	299.1896695053075	0.38
25.1%	12575	-2870416.8012161963	299.1238174876581	0.38
25.2%	12580	-2870788.8012161963	299.1963818847428	0.38
25.2%	12585	-2871645.8012161963	299.7205129341006	0.38
25.2%	12590	-2873372.8012161963	300.34975536734754	0.38
25.2%	12595	-2871672.8012161963	299.6482721441262	0.38
25.2%	12600	-2871205.8012161963	299.4605182293768	0.38
25.2%	12605	-2871859.8012161963	299.7669263785496	0.38
25.2%	12610	-2872286.8012161963	299.8704808431668	0.38
25.2%	12615	-2871646.8012161963	299.66444021721264	0.38
25.2%	12620	-2871105.8012161963	299.29625851027	0.38
25.2%	12625	-2871267.9767802116	299.43078132986426	0.38
25.3%	12630	-2871614.9767802116	299.5987324151209	0.38
25.3%	12635	-2872275.9767802116	299.9223105707621	0.379
25.3%	12640	-2872586.9767802116	299.92143771448406	0.379
25.3%	12645	-2871792.9767802116	299.49961509860293	0.38
25.3%	12650	-2872562.9708367772	300.0007171661213	0.38
25.3%	12655	-2872188.9708367772	299.2035988161358	0.38
25.3%	12660	-2872149.9708367772	299.15482498238555	0.38
25.3%	12665	-2873084.9708367772	299.5705295087205	0.38
25.3%	12670	-2873189.9708367772	299.6463549496369	0.38
25.4%	12675	-2874031.4220014308	299.9665233113191	0.38
25.4%	12680	-2872064.4220014308	299.39052519736555	0.38
25.4%	12685	-2871551.4220014308	299.0823895870402	0.38
25.4%	12690	-2872199.4220014308	299.32722658305966	0.38
25.4%	12695	-2872645.4220014308	299.6067255486081	0.38
25.4%	12700	-2874257.1684936974	300.2447119782707	0.38
25.4%	12705	-2872616.1684936974	299.71612532227846	0.38
25.4%	12710	-2873323.1684936974	300.18505335936004	0.38
25.4%	12715	-2874565.1684936974	300.39663363404435	0.38
25.4%	12720	-2871368.1684936974	299.28952839718164	0.38
25.4%	12725	-2872367.1684936974	299.62464693834096	0.38
25.5%	12730	-2872343.1684936974	300.00246154455135	0.38
25.5%	12735	-2870459.1684936974	299.2346034841697	0.38
25.5%	12740	-2872675.1684936974	300.0122063915683	0.38
25.5%	12745	-2871584.1684936974	299.5162928938914	0.38
25.5%	12750	-2872177.1684936974	299.7898204404785	0.38
25.5%	12755	-2871651.1684936974	299.49332626555923	0.38
25.5%	12760	-2871133.1684936974	299.25794208122994	0.38
25.5%	12765	-2872461.1684936974	299.66474320458747	0.38
25.5%	12770	-2873358.1684936974	299.6389051022718	0.38
25.6%	12775	-2874006.1684936974	299.8025724816874	0.38
25.6%	12780	-2871467.1684936974	298.92997339018325	0.38
25.6%	12785	-2872433.1684936974	299.15843937184684	0.38
25.6%	12790	-2872340.1684936974	299.4847659248159	0.38
25.6%	12795	-2872093.1684936974	299.31052951183483	0.38
25.6%	12800	-2872898.7238697316	299.68766340672374	0.38
25.6%	12805	-2873212.7238697316	299.668966134581	0.38
25.6%	12810	-2872958.7238697316	299.8500665175379	0.38
25.6%	12815	-2872570.7238697316	299.646007380183	0.38
25.6%	12820	-2872266.7238697316	299.4636226941751	0.379
25.6%	12825	-2873064.7238697316	299.99479108999253	0.379
25.7%	12830	-2872524.7238697316	299.63942450219076	0.379
25.7%	12835	-2873415.7238697316	299.9260740072868	0.38
25.7%	12840	-2873597.7238697316	299.98383482260766	0.38
25.7%	12845	-2872788.7238697316	299.800805144756	0.38
25.7%	12850	-2873040.7238697316	299.76619225091173	0.38
25.7%	12855	-2873138.7238697316	299.68329262618005	0.38
25.7%	12860	-2873980.7238697316	299.87704146936306	0.38
25.7%	12865	-2874263.7238697316	299.7807132641354	0.38
25.7%	12870	-2875492.7238697316	300.53088465497564	0.379
25.8%	12875	-2873093.7238697316	299.9481333889458	0.38
25.8%	12880	-2873233.7238697316	300.0632512001919	0.38
25.8%	12885	-2871637.7238697316	299.8226225409164	0.38
25.8%	12890	-2872323.7238697316	300.08016811813417	0.38
25.8%	12895	-2872748.7238697316	300.0767569925076	0.38
25.8%	12900	-2874492.7238697316	300.93567717774346	0.38
25.8%	12905	-2871381.7238697316	299.45207964544255	0.38
25.8%	12910	-2870207.7238697316	299.0726896596503	0.38
25.8%	12915	-2871869.7238697316	299.7839947837842	0.38
25.8%	12920	-2870703.7238697316	299.33161836543195	0.38
25.9%	12925	-2871566.7238697316	299.7468845400867	0.38
25.9%	12930	-2871538.7238697316	299.65074648935797	0.38
25.9%	12935	-2871034.7238697316	299.44139247718755	0.38
25.9%	12940	-2870180.7238697316	299.1393708531551	0.38
25.9%	12945	-2870014.7238697316	299.17338907260165	0.38
25.9%	12950	-2870515.6424240917	299.4979362290271	0.38
25.9%	12955	-2869699.6424240917	299.32149983407135	0.38
25.9%	12960	-2871169.6424240917	299.8862425421169	0.38
25.9%	12965	-2870873.6424240917	299.91849772578047	0.38
25.9%	12970	-2871663.6424240917	300.3285519886472	0.38
25.9%	12975	-2870880.8881937247	300.21380645129045	0.38
26.0%	12980	-2868953.8881937247	299.2252554417184	0.38
26.0%	12985	-2869075.8881937247	299.46428337305883	0.38
26.0%	12990	-2870000.8881937247	299.5647495775285	0.38
26.0%	12995	-2871272.8881937247	300.2673126201456	0.38
26.0%	13000	-2870046.9349732175	299.88686169739253	0.38
26.0%	13005	-2869341.9349732175	299.82487904895106	0.38
26.0%	13010	-2870784.9349732175	300.190674658936	0.38
26.0%	13015	-2871643.9349732175	300.3160336566417	0.38
26.0%	13020	-2870655.9349732175	299.95024486597237	0.38
26.1%	13025	-2870479.155885754	300.0025308211367	0.38
26.1%	13030	-2870082.155885754	300.0223698890738	0.38
26.1%	13035	-2870245.155885754	300.24014691808725	0.38
26.1%	13040	-2870588.155885754	300.513594691341	0.38
26.1%	13045	-2868582.155885754	299.9815584116995	0.38
26.1%	13050	-2869560.155885754	300.2639737356361	0.38
26.1%	13055	-2869318.155885754	300.2045377001112	0.38
26.1%	13060	-2869420.155885754	300.15739016941535	0.38
26.1%	13065	-2870054.155885754	300.47353902594	0.38
26.1%	13070	-2867662.155885754	299.46215045102906	0.38
26.1%	13075	-2867520.155885754	299.49170762966	0.38
26.2%	13080	-2870548.155885754	300.57235407620647	0.38
26.2%	13085	-2868902.155885754	299.96715470058354	0.38
26.2%	13090	-2869458.155885754	300.56352311664835	0.38
26.2%	13095	-2869182.155885754	300.6035921343045	0.38
26.2%	13100	-2868693.155885754	300.4481904168843	0.38
26.2%	13105	-2868258.155885754	300.13721621389703	0.38
26.2%	13110	-2868166.155885754	300.1066997692675	0.38
26.2%	13115	-2867989.155885754	300.27077378297287	0.38
26.2%	13120	-2868462.155885754	300.3752422318306	0.38
26.2%	13125	-2867768.155885754	300.0334216547652	0.38
26.3%	13130	-2869053.155885754	300.72352466436615	0.38
26.3%	13135	-2869589.155885754	300.93093744653356	0.38
26.3%	13140	-2869476.155885754	300.7400206410859	0.38
26.3%	13145	-2868584.155885754	300.0931393096771	0.38
26.3%	13150	-2870692.155885754	300.98612874907514	0.38
26.3%	13155	-2869430.155885754	300.6150874361045	0.38
26.3%	13160	-2868596.155885754	300.3508311550778	0.38
26.3%	13165	-2868951.155885754	300.3394580131678	0.38
26.3%	13170	-2869952.155885754	300.8242180643531	0.379
26.4%	13175	-2870271.155885754	300.72543937500006	0.38
26.4%	13180	-2869716.155885754	300.86190282884104	0.38
26.4%	13185	-2869071.155885754	300.4205725670658	0.38
26.4%	13190	-2866042.155885754	299.336566427239	0.38
26.4%	13195	-2867768.155885754	299.99698906987385	0.379
26.4%	13200	-2867566.5999013428	299.80253221791975	0.379
26.4%	13205	-2869499.5999013428	300.28301282690103	0.379
26.4%	13210	-2869026.5999013428	300.4152935864441	0.379
26.4%	13215	-2869591.5999013428	300.6480607368395	0.38
26.4%	13220	-2869703.5999013428	300.5790262872837	0.38
26.4%	13225	-2870890.5999013428	301.0572392386161	0.38
26.5%	13230	-2870531.5999013428	300.7080550697878	0.38
26.5%	13235	-2869418.5999013428	300.1527129939479	0.38
26.5%	13240	-2869763.5999013428	300.21697250490723	0.38
26.5%	13245	-2869273.5999013428	299.9121240868984	0.379
26.5%	13250	-2870083.224376224	300.171231690924	0.379
26.5%	13255	-2870332.224376224	300.4682611390888	0.379
26.5%	13260	-2871075.224376224	300.79771902393185	0.38
26.5%	13265	-2870599.224376224	300.4464600183967	0.38
26.5%	13270	-2870479.224376224	300.34546268854115	0.38
26.6%	13275	-2868968.441851262	299.84870843433896	0.38
26.6%	13280	-2871948.441851262	300.9879626951263	0.38
26.6%	13285	-2870464.441851262	300.77906970029596	0.38
26.6%	13290	-2870342.441851262	300.53731687991484	0.38
26.6%	13295	-2870412.441851262	300.6316420972018	0.38
26.6%	13300	-2868502.441851262	300.0543395546369	0.379
26.6%	13305	-2869984.441851262	300.2642698796307	0.38
26.6%	13310	-2868690.441851262	299.7710286952127	0.38
26.6%	13315	-2871253.441851262	300.5978431467641	0.38
