#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
23.2%	11580	-2870485.710479563	300.1255806314804	0.457
23.2%	11590	-2871997.3292826526	300.592322923788	0.457
23.2%	11600	-2871276.313145183	300.3037921310937	0.457
23.2%	11610	-2870062.8396599833	299.7874095402262	0.457
23.2%	11620	-2870572.4647542275	299.98443998552466	0.457
23.3%	11630	-2870939.722560361	299.82452218694374	0.457
23.3%	11640	-2872825.3392993025	300.79895607243634	0.457
23.3%	11650	-2871368.2118146326	300.09939000732095	0.457
23.3%	11660	-2872150.192733608	300.1955580221497	0.457
23.3%	11670	-2871811.9879027046	299.93391799605627	0.457
23.4%	11680	-2871738.521305803	300.0558569311174	0.457
23.4%	11690	-2872814.5657151006	300.2624274787708	0.457
23.4%	11700	-2872635.653403694	300.5033886870126	0.457
23.4%	11710	-2872233.2983534373	300.2639983990466	0.457
23.4%	11720	-2873291.2297946997	300.47974891814334	0.457
23.5%	11730	-2871961.595906887	300.0695481696034	0.457
23.5%	11740	-2873570.3069651425	300.7605059036686	0.457
23.5%	11750	-2871625.6773718838	300.1009374821784	0.457
23.5%	11760	-2872009.8093676846	300.5207541464099	0.457
23.5%	11770	-2871883.1047968697	300.3886387601769	0.457
23.6%	11780	-2871240.8119008057	299.96481489506647	0.457
23.6%	11790	-2871864.9282715935	299.86354558756744	0.457
23.6%	11800	-2873448.116986107	300.7189818166965	0.457
23.6%	11810	-2872513.8499611504	300.159983382825	0.457
23.6%	11820	-2871973.9614826143	299.77358504579723	0.457
23.7%	11830	-2873533.4850605987	300.3084610109039	0.457
23.7%	11840	-2873296.163017858	300.2447362447158	0.457
23.7%	11850	-2872704.077986613	300.01433173925227	0.457
23.7%	11860	-2872972.2743933536	300.1220825770574	0.457
23.7%	11870	-2871823.5281013474	299.58376237098065	0.457
23.8%	11880	-2872934.00137748	300.3108111482109	0.457
23.8%	11890	-2874122.1947826818	300.3306342514215	0.457
23.8%	11900	-2873070.154738901	300.1494576204975	0.457
23.8%	11910	-2873551.241863264	300.6787822905794	0.457
23.8%	11920	-2871484.6451864447	300.03800878761604	0.457
23.9%	11930	-2872107.2694401275	300.46467754870685	0.457
23.9%	11940	-2871093.5598679055	299.8785027367141	0.457
23.9%	11950	-2870470.7619767226	299.86345878245095	0.457
23.9%	11960	-2872209.3655997366	300.5888396083223	0.457
23.9%	11970	-2870285.2446497716	299.7971081293035	0.457
24.0%	11980	-2871309.115914356	300.3677949300175	0.457
24.0%	11990	-2868958.310129991	299.2918561926577	0.457
24.0%	12000	-2872220.2781320065	300.78972221274086	0.457
24.0%	12010	-2871071.456216708	300.35056323097234	0.457
24.0%	12020	-2871252.2491276674	300.4598874522415	0.457
24.1%	12030	-2871247.3382246234	300.3545885687177	0.457
24.1%	12040	-2869265.8962991796	299.78461706684755	0.457
24.1%	12050	-2869886.6021975577	300.22008415510766	0.457
24.1%	12060	-2869448.5725311097	299.73100655619993	0.457
24.1%	12070	-2871368.053770134	300.33798703896804	0.457
24.2%	12080	-2873376.663555866	301.1910085237092	0.457
24.2%	12090	-2871278.4007658157	300.3846977852192	0.457
24.2%	12100	-2871110.4351853	300.32497304983764	0.457
24.2%	12110	-2871771.3280415963	300.1828907185351	0.457
24.2%	12120	-2872627.7622988895	300.4985894707081	0.457
24.3%	12130	-2871098.2653091494	300.11317884734035	0.457
24.3%	12140	-2867664.8022179957	298.83350239784994	0.457
24.3%	12150	-2871522.9012623373	300.13919536219674	0.457
24.3%	12160	-2871600.952027818	299.8096647522288	0.457
24.3%	12170	-2871171.300059827	300.19646171625476	0.457
24.4%	12180	-2870661.456263857	300.05842963183665	0.457
24.4%	12190	-2871969.3238563295	300.5663504119863	0.457
24.4%	12200	-2870083.3581081945	299.390460648382	0.457
24.4%	12210	-2873151.876723418	300.7976380222371	0.457
24.4%	12220	-2870994.3797092587	300.2386490915585	0.457
24.5%	12230	-2869966.6367586628	299.9664082941112	0.457
24.5%	12240	-2871914.455153439	300.4278752468963	0.457
24.5%	12250	-2869959.4097991176	299.8449255145861	0.457
24.5%	12260	-2871260.1097421534	300.3219548945758	0.457
24.5%	12270	-2870002.3933201656	299.98918773082977	0.457
24.6%	12280	-2870560.976171851	300.0636487904677	0.457
24.6%	12290	-2870707.630826056	300.52592596221257	0.457
24.6%	12300	-2870671.9350131303	300.37308682386043	0.457
24.6%	12310	-2870261.354239121	300.08505619848495	0.457
24.6%	12320	-2870573.087583605	300.3986768647852	0.457
24.7%	12330	-2871795.872338433	300.72512425035774	0.457
24.7%	12340	-2869340.2383495513	299.74814269207815	0.457
24.7%	12350	-2871680.150649525	300.4662332145622	0.457
24.7%	12360	-2869383.7391157094	299.46539464514984	0.457
24.7%	12370	-2869953.4119601846	299.8972816385527	0.457
24.8%	12380	-2871269.874418946	300.38271029485674	0.457
24.8%	12390	-2869427.772723114	300.27417237969854	0.457
24.8%	12400	-2870495.007791385	300.43526527610305	0.457
24.8%	12410	-2871601.5938178673	301.22079480085574	0.457
24.8%	12420	-2869040.3119409196	300.36113631506623	0.457
24.9%	12430	-2872150.2215125	301.2535419007452	0.457
24.9%	12440	-2870305.3143332154	300.60060033519414	0.457
24.9%	12450	-2869358.9599681087	300.28714312500995	0.457
24.9%	12460	-2868814.8442824297	300.5197401934525	0.457
24.9%	12470	-2871496.640508238	301.45886382298346	0.457
25.0%	12480	-2870066.6288753487	300.7530568191637	0.457
25.0%	12490	-2871104.6033798717	300.84563062192836	0.457
25.0%	12500	-2869689.1805039793	300.36735553607775	0.457
25.0%	12510	-2870472.0899605937	300.6359313203856	0.457
25.0%	12520	-2868498.838380158	299.8239119297477	0.457
25.1%	12530	-2870403.4437323343	300.61027879755113	0.457
25.1%	12540	-2870769.14601985	300.71035719499804	0.457
25.1%	12550	-2869599.100310363	300.5889646119625	0.457
25.1%	12560	-2869969.8774501737	300.79575906657726	0.457
25.1%	12570	-2868118.252747871	300.117368933637	0.457
25.2%	12580	-2869081.4520318825	300.64484015664704	0.457
25.2%	12590	-2869556.9438746367	300.90622417945224	0.457
25.2%	12600	-2868105.6418805737	300.2115965157459	0.457
25.2%	12610	-2868621.0989510864	300.17674945106216	0.457
25.2%	12620	-2867350.500439532	299.863151510288	0.457
25.3%	12630	-2867995.824136231	300.3657923569438	0.457
25.3%	12640	-2868422.7090113983	300.56382096317503	0.457
25.3%	12650	-2869483.359159438	300.9802323309912	0.457
25.3%	12660	-2869306.522851253	301.0241167395025	0.457
25.3%	12670	-2868634.6577671394	301.0037630196799	0.457
25.4%	12680	-2868058.674737271	300.9052834584803	0.457
25.4%	12690	-2867462.0783316586	300.6136334303758	0.457
25.4%	12700	-2867766.633253377	300.62315499983424	0.457
25.4%	12710	-2868762.274983898	300.6451828130845	0.457
25.4%	12720	-2868759.25951289	300.66349158261863	0.457
25.5%	12730	-2870062.7323274817	301.19295531748816	0.457
25.5%	12740	-2869174.344920391	300.7416565312713	0.457
25.5%	12750	-2869408.5827811547	300.66121079853013	0.457
25.5%	12760	-2869531.4378955867	300.6876784429606	0.457
25.5%	12770	-2869211.970596293	300.504860238561	0.457
25.6%	12780	-2867832.697658064	300.4163775745341	0.457
25.6%	12790	-2868950.3605073523	300.5750800513358	0.457
25.6%	12800	-2868121.7538394276	300.27940233833317	0.457
25.6%	12810	-2867989.097149497	300.0357978066859	0.457
25.6%	12820	-2870221.210516695	300.9786204431887	0.457
25.7%	12830	-2868416.243270127	300.1440268357985	0.457
25.7%	12840	-2870573.0546031874	300.80372248679157	0.457
25.7%	12850	-2870266.8362510335	300.65672895943385	0.457
25.7%	12860	-2870147.7313474994	300.5236910426346	0.457
25.7%	12870	-2869379.629532002	299.886536478175	0.457
25.8%	12880	-2869501.1852404866	300.04534667331563	0.457
25.8%	12890	-2869839.4049283583	300.16715269198863	0.457
25.8%	12900	-2869827.8518292382	299.92165428446964	0.457
25.8%	12910	-2871158.7274262365	300.58973413841227	0.457
25.8%	12920	-2870100.7666326836	299.9209716226436	0.457
25.9%	12930	-2871789.718418069	300.66536727799	0.457
25.9%	12940	-2873187.90981688	300.85003090816446	0.457
25.9%	12950	-2870788.0631339923	300.06625716899174	0.457
25.9%	12960	-2868799.539056571	299.02282508016987	0.457
25.9%	12970	-2871725.8536995053	300.0216189869237	0.457
26.0%	12980	-2869807.2486506216	298.9155864155075	0.457
26.0%	12990	-2870936.3500222526	299.4594839873333	0.457
26.0%	13000	-2870088.7208483256	299.2315422311033	0.457
26.0%	13010	-2870607.4472736605	299.85591372716146	0.457
26.0%	13020	-2871147.660467077	300.0653984006094	0.457
26.1%	13030	-2869202.7831939664	299.6083079627672	0.457
26.1%	13040	-2869793.975854926	299.84730632922714	0.457
26.1%	13050	-2869565.3905936144	299.77335406033893	0.457
26.1%	13060	-2868969.6688419655	299.82589746758424	0.457
26.1%	13070	-2870337.115913231	300.5062406183215	0.457
26.2%	13080	-2870401.136975296	300.4142205806652	0.457
26.2%	13090	-2870206.56429358	300.1291582235046	0.457
26.2%	13100	-2869980.0519094374	300.01638953061257	0.457
26.2%	13110	-2869752.76713749	299.9009771656654	0.457
26.2%	13120	-2869158.814451579	299.7454486277019	0.457
26.3%	13130	-2870474.4169444684	300.19566012589956	0.457
26.3%	13140	-2870883.172737887	300.53489427442423	0.457
26.3%	13150	-2870163.4438905716	300.5619387066504	0.457
26.3%	13160	-2869882.6903917827	300.11762047010336	0.457
26.3%	13170	-2869164.905570777	300.0174339274542	0.457
26.4%	13180	-2870091.0002131555	300.1229132750702	0.457
26.4%	13190	-2870393.2035775203	300.46876087379735	0.457
26.4%	13200	-2870200.9477671366	300.0715661842089	0.457
26.4%	13210	-2869019.349246638	299.8460103176634	0.457
26.4%	13220	-2869928.9880949203	300.2683595928077	0.457
26.5%	13230	-2870916.812562879	300.4884142236138	0.457
26.5%	13240	-2870860.3739124164	300.51256859637425	0.457
26.5%	13250	-2870375.790342482	300.1117873555789	0.457
26.5%	13260	-2871430.496736003	300.39099734042077	0.457
26.5%	13270	-2870160.829941971	299.82815617308216	0.457
26.6%	13280	-2870509.9037000854	300.06723687436386	0.457
26.6%	13290	-2869287.2029478047	299.71167046323484	0.457
26.6%	13300	-2869797.722631596	299.61667289321076	0.457
26.6%	13310	-2871342.632423537	299.9939528005888	0.457
26.6%	13320	-2870533.138498053	299.6596880049725	0.457
26.7%	13330	-2871720.813187508	299.5160749624288	0.457
26.7%	13340	-2871211.8443031255	299.35234936504605	0.457
26.7%	13350	-2871879.7807945553	299.8073327075698	0.457
26.7%	13360	-2871081.4727664627	299.55534986183017	0.457
26.7%	13370	-2872085.573508788	299.8446568039169	0.457
26.8%	13380	-2871538.3319046386	299.742201834066	0.457
26.8%	13390	-2871714.946423501	299.9216484494784	0.457
26.8%	13400	-2870470.0593670662	299.2643741266529	0.457
26.8%	13410	-2870473.990931522	299.36805779012116	0.457
26.8%	13420	-2872723.333497539	300.08959557108614	0.457
26.9%	13430	-2873410.1484921426	299.9546258118415	0.457
26.9%	13440	-2873011.245635491	299.5961963009128	0.457
26.9%	13450	-2872970.931059107	299.4452705824908	0.457
26.9%	13460	-2873565.1983572505	299.91261329650825	0.457
26.9%	13470	-2871332.6335016303	299.2598795627409	0.457
27.0%	13480	-2870861.981645882	298.7986769947142	0.457
27.0%	13490	-2873333.9898006506	299.8130406050228	0.457
27.0%	13500	-2873236.061420437	299.52903772500366	0.457
27.0%	13510	-2874106.9059006013	299.95141694922864	0.457
27.0%	13520	-2872732.4234024063	299.3766493481388	0.457
27.1%	13530	-2873809.2303401157	299.32003732726383	0.457
27.1%	13540	-2873073.188471969	299.180560203859	0.457
27.1%	13550	-2873620.2083726525	299.0805422551386	0.457
27.1%	13560	-2874118.62750284	299.4785945488608	0.457
27.1%	13570	-2874893.1884716284	299.7629077152501	0.457
27.2%	13580	-2873174.5875179917	299.1480382612085	0.457
27.2%	13590	-2873343.6595687717	299.13880213100947	0.457
27.2%	13600	-2872703.4264579043	299.1776124472073	0.457
27.2%	13610	-2872839.2580277566	299.3774768623192	0.457
27.2%	13620	-2872778.695721019	299.418111641562	0.457
27.3%	13630	-2872450.265808521	299.1336898152623	0.457
27.3%	13640	-2872711.910245955	299.05061254197085	0.457
27.3%	13650	-2872910.4467994086	299.3251588766596	0.457
27.3%	13660	-2873656.642261125	299.42697356909525	0.457
27.3%	13670	-2873200.5794439483	299.2326917407937	0.457
27.4%	13680	-2872041.601460539	298.8256602323768	0.457
27.4%	13690	-2872338.322038498	299.04577237892477	0.457
27.4%	13700	-2871292.9858390763	298.64767314818334	0.457
27.4%	13710	-2873500.7761738915	299.23521471971344	0.457
27.4%	13720	-2874904.017513927	299.4642817846931	0.457
27.5%	13730	-2874238.8253645394	299.46975401279735	0.457
27.5%	13740	-2872729.7318915036	298.78311254402774	0.457
27.5%	13750	-2873739.743643252	299.3142072394906	0.457
27.5%	13760	-2873035.7767942995	299.1389984772792	0.457
27.5%	13770	-2872028.641484104	298.773239270737	0.457
27.6%	13780	-2874377.271750396	299.6325766705194	0.457
27.6%	13790	-2871571.479208598	298.57945955314943	0.457
27.6%	13800	-2873177.660071697	299.0527841020379	0.457
27.6%	13810	-2872209.5017407406	299.12910218022296	0.457
27.6%	13820	-2872961.90252856	299.44767582359475	0.457
27.7%	13830	-2872770.9446862433	299.1127635323632	0.457
27.7%	13840	-2873457.805033734	299.4598862857889	0.457
27.7%	13850	-2873929.3690263014	299.79448776039254	0.457
27.7%	13860	-2873315.281648224	299.64588191609784	0.457
27.7%	13870	-2873148.8718722034	299.9887087980568	0.457
27.8%	13880	-2871759.813909767	299.41740072131154	0.457
27.8%	13890	-2873441.7926635277	299.957052995981	0.457
27.8%	13900	-2873438.221346136	300.0566458112583	0.457
27.8%	13910	-2874888.358920682	300.5217296758655	0.457
27.8%	13920	-2872769.7354912665	299.21493485755127	0.457
27.9%	13930	-2873536.066255318	299.8270548048815	0.457
27.9%	13940	-2875359.13527661	300.3719520867741	0.457
27.9%	13950	-2872380.8716741297	299.2666577791833	0.457
27.9%	13960	-2871569.232853392	298.90167668857214	0.457
27.9%	13970	-2873244.6559894774	299.9300966760804	0.457
28.0%	13980	-2872557.0378634967	299.51321133981133	0.457
28.0%	13990	-2873143.0790289585	299.5974871410583	0.457
28.0%	14000	-2870722.020971367	298.75209899796437	0.457
28.0%	14010	-2871861.042142438	299.0380804009841	0.457
28.0%	14020	-2872926.6846575644	299.33498278138376	0.457
28.1%	14030	-2872199.3776143882	298.9451976491035	0.457
28.1%	14040	-2872814.715723319	299.07077199911134	0.457
28.1%	14050	-2872102.2258174196	298.92453633504135	0.457
28.1%	14060	-2872293.054839274	299.0801870435437	0.457
28.1%	14070	-2874533.346109202	299.8911727711636	0.457
28.2%	14080	-2874469.6190362275	299.6768487953124	0.457
28.2%	14090	-2875056.1821072064	299.84863822014916	0.457
28.2%	14100	-2876790.80566567	300.50244299786294	0.457
28.2%	14110	-2872856.3862521537	299.1918019090179	0.457
28.2%	14120	-2875105.143477127	300.08416983746525	0.457
28.3%	14130	-2873389.164557699	299.40738875117233	0.457
28.3%	14140	-2873398.7292881273	299.67623932821533	0.457
28.3%	14150	-2874261.977724824	299.4868420940474	0.457
28.3%	14160	-2875346.101854885	299.93710393671375	0.457
28.3%	14170	-2874171.84556948	299.5670825247739	0.457
28.4%	14180	-2873398.2162373904	299.5394933919184	0.457
28.4%	14190	-2873415.100489028	299.6124067221467	0.457
28.4%	14200	-2872606.176880084	299.0839736191509	0.457
28.4%	14210	-2874825.452400392	300.1229046265891	0.457
28.4%	14220	-2872625.8054786064	299.1697334031119	0.457
28.5%	14230	-2872841.358965542	299.1211363406499	0.457
28.5%	14240	-2873075.9281519465	299.5142649471451	0.457
28.5%	14250	-2873370.821610341	299.8093537633079	0.457
28.5%	14260	-2873719.9371203426	299.8638158863323	0.457
28.5%	14270	-2875017.984399097	300.5462848539546	0.457
28.6%	14280	-2874579.698935939	300.32733498176975	0.457
28.6%	14290	-2875008.1583594643	300.05545554971997	0.457
28.6%	14300	-2873800.7945326027	299.88294690802087	0.457
28.6%	14310	-2873867.75518691	299.6364133264727	0.457
28.6%	14320	-2872832.368513776	299.4723264840762	0.457
28.7%	14330	-2873555.0895614717	299.5127195658723	0.457
28.7%	14340	-2873546.749923328	299.477930076636	0.457
28.7%	14350	-2871650.0162385292	298.8199535386243	0.457
28.7%	14360	-2873046.4638487007	299.8451176301395	0.457
28.7%	14370	-2872166.7609172035	299.68703714191105	0.457
28.8%	14380	-2872075.275710508	299.41344031015564	0.457
28.8%	14390	-2872505.418303691	299.70767175599497	0.457
28.8%	14400	-2873729.343962906	300.088181249445	0.457
28.8%	14410	-2872498.565270951	299.88071178107117	0.457
28.8%	14420	-2872787.791409347	300.19074208479657	0.457
28.9%	14430	-2871532.375540195	299.7729322190319	0.457
28.9%	14440	-2870358.3666063305	299.0640560324331	0.457
28.9%	14450	-2871556.1105721816	299.44473270611894	0.457
28.9%	14460	-2871361.865637105	299.42728085077783	0.457
28.9%	14470	-2871030.450404212	299.3782042417926	0.457
29.0%	14480	-2872108.724244803	299.8666779816126	0.457
29.0%	14490	-2872815.5083057806	300.2349204418357	0.457
29.0%	14500	-2870429.8710210733	299.4287651058424	0.457
29.0%	14510	-2872394.9383509997	300.0935354122813	0.457
29.0%	14520	-2873211.649794705	300.5730018551561	0.457
29.1%	14530	-2872863.127426939	300.30566747962126	0.457
29.1%	14540	-2869751.0250855032	298.96796315534584	0.457
29.1%	14550	-2872096.875423236	299.68775497792853	0.457
29.1%	14560	-2870158.166878704	299.32071843373774	0.457
29.1%	14570	-2872005.7739523817	299.78569283879716	0.457
29.2%	14580	-2872385.4867730606	299.9411475701184	0.457
29.2%	14590	-2871091.237843493	299.5978084871054	0.457
29.2%	14600	-2873592.948121978	300.7952590967462	0.457
29.2%	14610	-2873007.1281974	300.1862516173376	0.457
29.2%	14620	-2872460.0890147705	300.23213529011014	0.457
29.3%	14630	-2871955.1730398536	299.6785727605095	0.457
29.3%	14640	-2872297.107189251	299.9854206547707	0.457
29.3%	14650	-2871495.40638292	299.41635100454266	0.457
29.3%	14660	-2869820.175343763	299.0911405163311	0.457
29.3%	14670	-2872423.502736831	300.3425492617641	0.457
29.4%	14680	-2873262.6442664843	300.56269366900625	0.457
29.4%	14690	-2871924.4689756986	299.9422553526387	0.457
29.4%	14700	-2872587.9426198397	300.0740456526106	0.457
29.4%	14710	-2873332.9742126334	300.20600403838387	0.457
29.4%	14720	-2872737.1042863596	300.25848196938944	0.457
29.5%	14730	-2872292.65033721	300.1847386103193	0.457
29.5%	14740	-2872311.6910600383	300.4572684260344	0.457
29.5%	14750	-2872126.2967507225	299.9396398558708	0.457
29.5%	14760	-2871698.1093848255	299.7783872383304	0.457
29.5%	14770	-2872069.066054212	299.9000144333146	0.457
29.6%	14780	-2871307.836096734	299.5721936727594	0.457
29.6%	14790	-2871832.3017233144	299.7788587714879	0.457
29.6%	14800	-2872073.58452457	300.2551404570554	0.457
29.6%	14810	-2874188.7302433755	300.83751077486113	0.457
29.6%	14820	-2871527.0520872623	299.7668808265872	0.457
29.7%	14830	-2871799.447825795	299.70038321186166	0.457
29.7%	14840	-2873197.464686783	300.66217104744345	0.457
29.7%	14850	-2873012.7314019855	300.3520717763915	0.457
29.7%	14860	-2872340.2837428264	299.69291630657943	0.457
29.7%	14870	-2873150.5381986964	299.8357548702389	0.457
29.8%	14880	-2872405.1944945697	299.6436804252418	0.457
29.8%	14890	-2872218.7293052133	299.59578888744966	0.457
29.8%	14900	-2871851.964993844	299.75339158178963	0.457
29.8%	14910	-2871583.4296198227	299.62354294921573	0.457
29.8%	14920	-2870955.3189409543	299.5752619484571	0.457
29.9%	14930	-2872082.7509186696	299.9579256893927	0.457
29.9%	14940	-2870744.996541107	299.3762109593127	0.457
29.9%	14950	-2871636.921966251	299.50769544905603	0.457
29.9%	14960	-2869139.036990855	298.65259191494664	0.457
29.9%	14970	-2872496.357440751	299.98381101652046	0.457
30.0%	14980	-2872277.026443729	300.0799752882722	0.457
30.0%	14990	-2872501.3134558666	300.03618594686833	0.457
30.0%	15000	-2871504.0281109605	299.4031313147829	0.457
30.0%	15010	-2871487.923939718	299.62648373714	0.457
30.0%	15020	-2871629.1337053236	300.33742793762985	0.457
30.1%	15030	-2870325.4695843365	300.0636101604529	0.457
30.1%	15040	-2871082.2153171822	300.10541708734206	0.457
30.1%	15050	-2869775.4423489273	299.5597954911266	0.457
30.1%	15060	-2869420.9247756973	299.72557864671285	0.457
30.1%	15070	-2868834.664184641	299.3021368025307	0.457
30.2%	15080	-2873267.65050889	300.97082820038014	0.457
30.2%	15090	-2870041.2169817276	299.9772371837014	0.457
30.2%	15100	-2869378.1077487245	299.63561884566394	0.457
30.2%	15110	-2870983.833822744	300.4305856721901	0.457
30.2%	15120	-2871314.9169383366	300.6132855952842	0.457
30.3%	15130	-2871929.5257673226	300.95299919246804	0.457
30.3%	15140	-2870806.308186641	300.5952901199053	0.457
30.3%	15150	-2870604.930595726	300.89282921177596	0.457
30.3%	15160	-2869251.3528637215	299.88283948408	0.457
30.3%	15170	-2870781.4128075726	300.2973084461694	0.457
30.4%	15180	-2869992.9830000047	300.1370742300127	0.457
30.4%	15190	-2870408.6168472283	300.5515581137636	0.457
30.4%	15200	-2868960.2753614187	300.03462621673305	0.457
30.4%	15210	-2867997.987324184	299.7436923159038	0.457
30.4%	15220	-2869631.5226124004	300.35060500237296	0.457
30.5%	15230	-2870593.1287462525	300.75813041119005	0.457
30.5%	15240	-2871958.308311416	301.05491728971316	0.457
30.5%	15250	-2870715.644869568	300.65495520930176	0.457
30.5%	15260	-2869318.849764267	300.2064531076998	0.457
30.5%	15270	-2870811.898690397	300.7414395055267	0.457
30.6%	15280	-2869583.015626801	300.08651714553014	0.457
30.6%	15290	-2869064.68084638	300.0127486633381	0.457
30.6%	15300	-2870906.6832644083	300.7020854051942	0.457
30.6%	15310	-2870276.2939991523	300.3241893210916	0.457
30.6%	15320	-2872005.758742977	301.0366318772674	0.457
30.7%	15330	-2869611.0016321577	300.52670840962315	0.457
30.7%	15340	-2868958.5740664117	300.2297039911408	0.457
30.7%	15350	-2867937.351284843	300.1105622413464	0.457
30.7%	15360	-2867971.4904212244	300.2671936150338	0.457
30.7%	15370	-2869398.6592642013	300.7919672138544	0.457
30.8%	15380	-2867956.561798688	300.34654714938404	0.457
30.8%	15390	-2868032.4624490533	300.3656687656607	0.457
30.8%	15400	-2868610.133604262	300.8527615431203	0.457
30.8%	15410	-2868706.1498034857	300.7146880065258	0.457
30.8%	15420	-2869303.4319571666	300.6727143281924	0.457
30.9%	15430	-2871792.584902091	301.3744224838527	0.457
30.9%	15440	-2870224.4398799725	300.6229921060501	0.457
30.9%	15450	-2870268.875745494	300.66515976490643	0.457
30.9%	15460	-2868489.2960319296	299.9557386374748	0.457
30.9%	15470	-2868402.231758017	300.2608426469704	0.457
31.0%	15480	-2867575.7315487936	299.77507904391365	0.457
31.0%	15490	-2869962.6308596563	300.1379355036514	0.457
31.0%	15500	-2868575.4590042382	300.1443832416384	0.457
31.0%	15510	-2871333.1240407433	300.9914488313338	0.457
31.0%	15520	-2870020.505839737	300.16612554894255	0.457
31.1%	15530	-2869762.5906197373	300.34406981209264	0.457
31.1%	15540	-2868779.1442777533	300.12036705654333	0.457
31.1%	15550	-2870459.4129558858	300.9076699371254	0.457
31.1%	15560	-2869112.0706321243	300.6727666312475	0.457
31.1%	15570	-2868744.5786070917	300.41199264707376	0.457
31.2%	15580	-2869654.4391860534	301.3490827961399	0.457
31.2%	15590	-2868460.2884047516	301.0034720144473	0.457
31.2%	15600	-2869154.1114837937	301.2285230393782	0.457
31.2%	15610	-2870080.3143528365	301.5308496615767	0.457
31.2%	15620	-2870223.6435038988	301.60544239224936	0.457
31.3%	15630	-2868370.5150395837	300.90185939464055	0.457
31.3%	15640	-2869787.27416995	301.31070880038135	0.457
31.3%	15650	-2868946.6087940037	300.8774402894619	0.457
31.3%	15660	-2870491.750159109	301.04451854458046	0.457
31.3%	15670	-2867839.679120442	300.0390767245985	0.457
31.4%	15680	-2868295.7084567845	299.9695949803188	0.457
31.4%	15690	-2869382.3654836155	300.4472427912222	0.457
31.4%	15700	-2869303.185698889	300.61911809526373	0.457
31.4%	15710	-2868970.0314452797	300.6518271461132	0.457
31.4%	15720	-2869292.7003910244	300.1174818678566	0.457
31.5%	15730	-2869668.0941591524	300.4617578310954	0.457
31.5%	15740	-2869335.604444694	300.36929260681035	0.457
31.5%	15750	-2869476.8714403827	300.5808142864705	0.457
31.5%	15760	-2869590.9728252236	300.4428027433215	0.457
31.5%	15770	-2869910.037929818	300.8206169759493	0.457
31.6%	15780	-2871437.0682851225	301.10378300354245	0.457
31.6%	15790	-2870020.656528525	300.6064506039191	0.457
31.6%	15800	-2869838.56152541	300.5907334395504	0.457
31.6%	15810	-2871323.044938339	301.48977597392053	0.457
31.6%	15820	-2870130.238747053	300.91552846829296	0.457
31.7%	15830	-2870129.6228809897	300.7762645246485	0.457
31.7%	15840	-2870261.791789612	300.6497795298693	0.457
31.7%	15850	-2870505.285312064	300.80607327495454	0.457
31.7%	15860	-2869350.5406613294	300.36053249336607	0.457
31.7%	15870	-2870025.2706403993	300.6678558961828	0.457
31.8%	15880	-2869639.0627259407	300.31181564988395	0.457
31.8%	15890	-2870219.7761263344	300.4614722378241	0.457
31.8%	15900	-2869479.6281126607	300.33550581058114	0.457
31.8%	15910	-2868315.9382537287	300.15122305629075	0.457
31.8%	15920	-2871752.086287359	301.11981136091885	0.457
31.9%	15930	-2870138.279499652	300.40597007319604	0.457
31.9%	15940	-2871459.4663278256	300.88984099470355	0.457
31.9%	15950	-2870726.4351241607	300.68669331356455	0.457
31.9%	15960	-2870660.851413356	300.5798667890026	0.457
31.9%	15970	-2870386.3432853576	300.6546400759901	0.457
32.0%	15980	-2871749.7113270927	301.1399834075803	0.457
32.0%	15990	-2870232.6978945658	300.78335596931777	0.457
32.0%	16000	-2870969.6647579353	300.8818634503684	0.457
32.0%	16010	-2868152.070905013	299.74912863958116	0.457
32.0%	16020	-2870749.956663618	300.62067188319696	0.457
32.1%	16030	-2869504.8136613294	300.2542106497579	0.457
32.1%	16040	-2869150.4090717696	300.3515873584599	0.457
32.1%	16050	-2869260.1360838097	300.5264710192938	0.457
32.1%	16060	-2868459.549957836	300.04154023077444	0.457
32.1%	16070	-2868531.785780089	300.246292983408	0.457
32.2%	16080	-2869412.6074981373	300.8413662148721	0.457
32.2%	16090	-2868112.253904676	300.4456450640725	0.457
32.2%	16100	-2869623.9028254766	301.27899911367535	0.457
32.2%	16110	-2868138.533708932	300.76232118362066	0.457
32.2%	16120	-2866276.4771114755	300.16048256485027	0.457
32.3%	16130	-2866643.6958418097	300.21716846065937	0.457
32.3%	16140	-2868808.803985635	300.66024135808607	0.457
32.3%	16150	-2870206.6223820746	301.3551317685938	0.457
32.3%	16160	-2867635.3041753657	300.2460405911042	0.457
32.3%	16170	-2868277.273018714	300.8447050112877	0.457
32.4%	16180	-2867782.06438029	300.576254838926	0.457
32.4%	16190	-2865216.14662184	299.5211904858452	0.457
32.4%	16200	-2865932.5625835247	299.8206029120439	0.457
32.4%	16210	-2867477.816860169	300.38282320660494	0.457
32.4%	16220	-2866781.899484923	300.2552246105054	0.457
32.5%	16230	-2866437.2544947285	300.29245074214657	0.457
32.5%	16240	-2869412.002159046	301.3890264214997	0.457
32.5%	16250	-2866570.0111859962	300.50277219365034	0.457
32.5%	16260	-2866593.107543312	300.55945799385785	0.457
32.5%	16270	-2868452.8296334893	301.10047010445095	0.457
32.6%	16280	-2867091.1483147666	300.42373226694514	0.457
32.6%	16290	-2868316.8269711584	300.7495713215655	0.457
