#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
26.8%	267600	-2871161.5251627453	299.7280893338532	5.95
26.8%	267650	-2871112.1980145276	299.9155222678765	5.95
26.8%	267700	-2870971.6836058367	299.5765254466818	5.95
26.8%	267750	-2871323.6836058367	300.3212794380614	5.95
26.8%	267800	-2872343.6836058367	300.2367348744939	5.95
26.8%	267850	-2872957.6836058367	300.7293919070886	5.95
26.8%	267900	-2871067.6836058367	300.0235756103611	5.95
26.8%	267950	-2870321.761483932	300.2802723248275	5.95
26.8%	268000	-2869852.7846381795	300.1629512935436	5.95
26.8%	268050	-2870300.8238943666	300.55325508874313	5.95
26.8%	268100	-2871442.8238943666	300.86633190655465	5.95
26.8%	268150	-2871200.365348328	300.51256748063525	5.95
26.8%	268200	-2872186.365348328	300.18573423303786	5.95
26.8%	268250	-2871632.365348328	299.7294960636418	5.95
26.8%	268300	-2871697.365348328	300.52551660959176	5.95
26.8%	268350	-2873140.365348328	301.0215218636651	5.95
26.8%	268400	-2871706.768536728	300.5388161311847	5.95
26.8%	268450	-2871294.768536728	300.36077508420493	5.95
26.9%	268500	-2871305.660729116	300.8024509021229	5.95
26.9%	268550	-2869203.014669955	299.99975628514153	5.95
26.9%	268600	-2868814.014669955	300.11181985232713	5.95
26.9%	268650	-2868669.014669955	300.393881401176	5.95
26.9%	268700	-2869421.843200065	300.85194295123927	5.95
26.9%	268750	-2869056.7608028706	300.445406822068	5.95
26.9%	268800	-2870835.6698716525	300.7568419052699	5.95
26.9%	268850	-2870959.2012744807	300.8942082599647	5.95
26.9%	268900	-2872098.701987192	301.5292430101139	5.95
26.9%	268950	-2872508.701987192	301.32258041504014	5.95
26.9%	269000	-2870047.701987192	300.1070842167717	5.95
26.9%	269050	-2869569.6315608975	299.98601338448776	5.95
26.9%	269100	-2869726.957335461	300.188757018225	5.95
26.9%	269150	-2868793.957335461	300.09344860465336	5.95
26.9%	269200	-2871200.640714187	300.7367041345728	5.95
26.9%	269250	-2869712.205805959	300.20413309707817	5.95
26.9%	269300	-2871405.205805959	300.6855822624344	5.95
26.9%	269350	-2870822.8519108053	300.767587939287	5.95
26.9%	269400	-2871533.8519108053	300.75822627802836	5.95
26.9%	269450	-2869832.8519108053	300.77592228681607	5.95
26.9%	269500	-2870135.8519108053	300.6215606594378	5.95
27.0%	269550	-2871978.8519108053	301.0214692742038	5.95
27.0%	269600	-2871552.7471184097	300.5273598910852	5.95
27.0%	269650	-2869892.6881721653	299.7819137065222	5.95
27.0%	269700	-2871604.1966970786	300.16229079652277	5.95
27.0%	269750	-2873457.830325283	300.59997582946056	5.95
27.0%	269800	-2871668.2841247376	299.9004526256642	5.95
27.0%	269850	-2872919.057434054	300.1677331924975	5.95
27.0%	269900	-2872910.902370261	299.98010584154395	5.95
27.0%	269950	-2872921.4531520195	299.9670103954842	5.95
27.0%	270000	-2871382.735397566	299.94697808428697	5.95
27.0%	270050	-2870775.735397566	299.3257340841367	5.95
27.0%	270100	-2873835.735397566	300.70828217377993	5.95
27.0%	270150	-2873607.735397566	300.4742628042061	5.95
27.0%	270200	-2872401.46425529	300.02438796533687	5.95
27.0%	270250	-2873474.63133993	300.7188814406275	5.95
27.0%	270300	-2871974.9967342243	299.7944716496696	5.95
27.0%	270350	-2873688.928026397	301.00830867221555	5.95
27.0%	270400	-2873375.928026397	300.3438565926348	5.95
27.0%	270450	-2871747.815187674	299.67733912656126	5.95
27.1%	270500	-2872369.8404031266	300.22594118887775	5.95
27.1%	270550	-2873391.413675351	300.0551893433211	5.95
27.1%	270600	-2872934.6873937994	299.8435306665787	5.95
27.1%	270650	-2874362.1262496747	300.1575382174567	5.95
27.1%	270700	-2874248.205860084	300.5242261693504	5.95
27.1%	270750	-2873147.367432343	300.08165085980824	5.95
27.1%	270800	-2872082.019010322	299.6042271750257	5.95
27.1%	270850	-2873743.019010322	299.7243814918187	5.95
27.1%	270900	-2872175.2811394054	299.78905297454355	5.95
27.1%	270950	-2873824.2699192017	299.81898377477376	5.95
27.1%	271000	-2872952.2699192017	299.72518451744577	5.95
27.1%	271050	-2876427.2699192017	300.7518930801442	5.95
27.1%	271100	-2874258.0806158762	299.6408532072507	5.95
27.1%	271150	-2876046.727110576	300.5755375253309	5.95
27.1%	271200	-2872945.727110576	299.50086729010303	5.95
27.1%	271250	-2872943.727110576	299.8547232618215	5.95
27.1%	271300	-2872892.3958306313	299.77728144349334	5.95
27.1%	271350	-2875732.3958306313	300.28225832722063	5.95
27.1%	271400	-2874136.3958306313	299.64745888041494	5.95
27.1%	271450	-2875156.175195068	299.221768224862	5.95
27.1%	271500	-2876651.175195068	299.2465894062765	5.95
27.2%	271550	-2877965.547024969	299.5623994275069	5.95
27.2%	271600	-2876716.7753358707	298.86641582228856	5.95
27.2%	271650	-2878512.7753358707	299.7622913960379	5.95
27.2%	271700	-2876964.119957136	299.25077231679035	5.95
27.2%	271750	-2876582.774716636	299.1890838356358	5.95
27.2%	271800	-2875621.4789543916	298.4877525230481	5.95
27.2%	271850	-2876686.6696216725	299.7746216919069	5.95
27.2%	271900	-2874906.488510374	299.1794385936013	5.95
27.2%	271950	-2874198.0238033924	299.0970179069801	5.95
27.2%	272000	-2875748.342578374	299.4917463654753	5.95
27.2%	272050	-2875708.342578374	299.9995501702238	5.95
27.2%	272100	-2874762.342578374	299.243560649723	5.95
27.2%	272150	-2874430.212317569	298.683808299397	5.95
27.2%	272200	-2874462.212317569	298.68194549364006	5.95
27.2%	272250	-2876087.0634328835	299.647073122627	5.95
27.2%	272300	-2875906.2688910402	299.3303654057537	5.95
27.2%	272350	-2877897.4683943745	299.8535492573614	5.95
27.2%	272400	-2875375.6551771555	299.0172668273034	5.95
27.2%	272450	-2875721.817087354	298.7555253217992	5.96
27.2%	272500	-2874648.817087354	299.0571100527904	5.95
27.3%	272550	-2875375.0861474313	299.0934064183421	5.96
27.3%	272600	-2874745.0861474313	299.89976222472495	5.95
27.3%	272650	-2873436.0861474313	299.3867746188593	5.96
27.3%	272700	-2874219.0861474313	299.51938296556744	5.95
27.3%	272750	-2873132.57230871	299.3845386771503	5.96
27.3%	272800	-2871345.57230871	299.2795276152188	5.95
27.3%	272850	-2873586.6528034005	299.79501952067716	5.96
27.3%	272900	-2876896.6528034005	300.5522572951897	5.95
27.3%	272950	-2873546.6528034005	300.0731618231085	5.96
27.3%	273000	-2875344.6528034005	300.7847106287082	5.95
27.3%	273050	-2874844.231810702	300.4307460311898	5.96
27.3%	273100	-2873249.181273088	299.8943983781984	5.95
27.3%	273150	-2875036.4675037265	300.42047344149694	5.96
27.3%	273200	-2872920.7167992033	299.4778034860338	5.96
27.3%	273250	-2872398.7167992033	299.0093694616816	5.96
27.3%	273300	-2873867.0482070316	299.6712700392239	5.96
27.3%	273350	-2876152.0482070316	300.5802056329453	5.96
27.3%	273400	-2875300.0482070316	300.1891199912642	5.96
27.3%	273450	-2876463.0482070316	300.50839860204366	5.96
27.4%	273500	-2876760.8129094355	300.93395287397027	5.96
27.4%	273550	-2875866.339716954	300.3900383781412	5.96
27.4%	273600	-2874913.339716954	300.41472509030507	5.96
27.4%	273650	-2874374.3818219565	299.7782837796894	5.96
27.4%	273700	-2875279.5247362833	300.9348463739322	5.96
27.4%	273750	-2873193.034329124	300.24075082068845	5.96
27.4%	273800	-2873943.034329124	300.1551129201976	5.96
27.4%	273850	-2872949.034329124	299.9988370919755	5.96
27.4%	273900	-2872698.673667209	300.15470339585045	5.96
27.4%	273950	-2871824.673667209	300.04246203121966	5.96
27.4%	274000	-2872644.673667209	299.981306494559	5.96
27.4%	274050	-2873058.673667209	300.4544155473244	5.96
27.4%	274100	-2871792.524483273	299.88141143862015	5.96
27.4%	274150	-2872309.524483273	300.33055852468044	5.96
27.4%	274200	-2871091.9964382406	300.0510378750909	5.96
27.4%	274250	-2871972.9964382406	299.9286278669669	5.96
27.4%	274300	-2872089.9964382406	300.05990020691314	5.96
27.4%	274350	-2873475.995222101	301.0213908399517	5.96
27.4%	274400	-2870515.995222101	300.09051869273765	5.96
27.4%	274450	-2869889.995222101	300.52227049894424	5.96
27.4%	274500	-2871149.2147686835	300.5645773391123	5.96
27.5%	274550	-2871336.5482366774	300.47263034670715	5.96
27.5%	274600	-2871350.5482366774	300.22908123869024	5.96
27.5%	274650	-2867891.5482366774	299.3531685049424	5.96
27.5%	274700	-2871230.5482366774	300.1956354669768	5.96
27.5%	274750	-2872009.8505690936	301.31909611211773	5.96
27.5%	274800	-2868593.8505690936	299.9478617114233	5.96
27.5%	274850	-2869437.8505690936	300.4705429747318	5.96
27.5%	274900	-2867508.8505690936	300.1558751895017	5.96
27.5%	274950	-2870683.8647517655	301.00267859342983	5.96
27.5%	275000	-2868250.8647517655	300.1596099481206	5.96
27.5%	275050	-2869491.99886439	300.72032595308696	5.96
27.5%	275100	-2867815.30058508	300.22079650861724	5.96
27.5%	275150	-2869877.0161994155	301.28359730890634	5.96
27.5%	275200	-2869710.96689393	301.37306845198214	5.96
27.5%	275250	-2868268.3062507324	300.95666549997503	5.96
27.5%	275300	-2867683.320591416	300.1108354717426	5.96
27.5%	275350	-2869475.320591416	300.25996706417413	5.96
27.5%	275400	-2871130.0412501246	300.4297001110113	5.96
27.5%	275450	-2871800.9977386016	300.380407894021	5.96
27.6%	275500	-2871554.9977386016	300.04866288197456	5.96
27.6%	275550	-2873005.5514866896	300.39622735145394	5.96
27.6%	275600	-2872883.5514866896	300.4231036190713	5.96
27.6%	275650	-2872313.8518420495	299.7413381041747	5.96
27.6%	275700	-2874425.9908929802	299.6733489986655	5.96
27.6%	275750	-2874440.9908929802	299.347349998053	5.96
27.6%	275800	-2875975.9908929802	299.68703120127736	5.96
27.6%	275850	-2874987.807456661	300.05862230180713	5.96
27.6%	275900	-2874004.807456661	299.76305689464994	5.96
27.6%	275950	-2874543.3489932083	300.1393863280525	5.96
27.6%	276000	-2874551.936391633	299.6211002287475	5.96
27.6%	276050	-2874113.120712064	299.0142428669556	5.96
27.6%	276100	-2873016.0789735094	299.63020499054807	5.96
27.6%	276150	-2873981.64375058	299.5831420994912	5.96
27.6%	276200	-2875247.64375058	299.8181856991242	5.96
27.6%	276250	-2875187.082183579	299.9437632940765	5.96
27.6%	276300	-2877425.082183579	300.49429629400737	5.96
27.6%	276350	-2874074.082183579	299.3569948938327	5.96
27.6%	276400	-2875584.8130447287	299.75710734661936	5.96
27.6%	276450	-2876128.8130447287	299.6341617278054	5.96
27.6%	276500	-2875983.8130447287	300.0276546668973	5.96
27.7%	276550	-2876273.1487380527	300.1752234130372	5.96
27.7%	276600	-2876009.1487380527	300.2296396872837	5.96
27.7%	276650	-2875437.307115201	299.90823480195434	5.96
27.7%	276700	-2873924.709139766	299.35745186461844	5.96
27.7%	276750	-2875841.709139766	300.87394154624644	5.96
27.7%	276800	-2873429.190123033	299.4935732454187	5.96
27.7%	276850	-2872015.7508338224	298.9969187387404	5.96
27.7%	276900	-2875679.259910425	300.38929610616043	5.96
27.7%	276950	-2872755.9259055723	299.85917378347756	5.96
27.7%	277000	-2873210.2909915205	299.49396015246975	5.96
27.7%	277050	-2874426.2909915205	299.9570195313904	5.96
27.7%	277100	-2873745.5753857773	299.9278944717043	5.96
27.7%	277150	-2872163.5753857773	299.68049542163516	5.96
27.7%	277200	-2874205.5753857773	299.7364475778442	5.96
27.7%	277250	-2874280.2840770036	299.71770943595874	5.96
27.7%	277300	-2876506.1784574296	300.52181124833066	5.96
27.7%	277350	-2873425.1784574296	299.8667157105352	5.96
27.7%	277400	-2874191.1784574296	299.95000648785447	5.96
27.7%	277450	-2874910.06798055	300.51057105015036	5.96
27.8%	277500	-2873044.06798055	299.9712790565309	5.96
27.8%	277550	-2873532.06798055	300.19170016350506	5.96
27.8%	277600	-2871875.456240572	299.9817743791901	5.96
27.8%	277650	-2872384.456240572	300.0561287931518	5.96
27.8%	277700	-2873214.456240572	299.33169528076587	5.96
27.8%	277750	-2873338.456240572	299.751663102173	5.96
27.8%	277800	-2873445.456240572	299.7336984189981	5.96
27.8%	277850	-2874089.456240572	299.8043468483376	5.96
27.8%	277900	-2875120.1068374645	300.4143903485661	5.96
27.8%	277950	-2874377.1068374645	299.6290863129108	5.96
27.8%	278000	-2874331.1068374645	299.77770502129124	5.96
27.8%	278050	-2873800.2050111666	299.4323421020897	5.96
27.8%	278100	-2873506.2298887055	299.60744665483446	5.96
27.8%	278150	-2874656.35546208	300.3254368627891	5.96
27.8%	278200	-2870940.35546208	299.6318143541131	5.96
27.8%	278250	-2873534.792777581	299.9038497489798	5.96
27.8%	278300	-2873344.792777581	299.69175683039805	5.96
27.8%	278350	-2872094.792777581	299.5846708721615	5.96
27.8%	278400	-2873380.792777581	299.7988879845449	5.96
27.8%	278450	-2873886.7412468772	299.8819391782317	5.96
27.9%	278500	-2873954.221804168	299.12786565493474	5.96
27.9%	278550	-2872988.714489244	299.10348087735514	5.96
27.9%	278600	-2876574.714489244	299.81362191876093	5.96
27.9%	278650	-2875359.2044627983	299.5265059894121	5.96
27.9%	278700	-2877863.7105921097	300.23940766408384	5.96
27.9%	278750	-2874833.7105921097	299.3806810821802	5.96
27.9%	278800	-2874464.7444002293	299.3698028668483	5.96
27.9%	278850	-2875520.0762294065	299.816712597188	5.96
27.9%	278900	-2876530.0622337833	300.59135669689897	5.96
27.9%	278950	-2875138.676756939	300.02850067634273	5.96
27.9%	279000	-2874138.676756939	299.7353036878056	5.96
27.9%	279050	-2875996.676756939	300.20330463739356	5.96
27.9%	279100	-2875723.676756939	300.68052107275554	5.96
27.9%	279150	-2875124.1097007077	300.25481404456076	5.96
27.9%	279200	-2874829.1097007077	300.0707560876778	5.96
27.9%	279250	-2873477.2914317865	299.31500491271356	5.96
27.9%	279300	-2874196.2440725174	299.3118197023916	5.96
27.9%	279350	-2876224.8009348065	300.5050759745397	5.96
27.9%	279400	-2874061.8009348065	299.7533217053298	5.96
27.9%	279450	-2872900.671929758	299.4391893698084	5.96
27.9%	279500	-2874216.889526017	300.2121764257931	5.96
28.0%	279550	-2872679.5845748037	300.37086655928096	5.96
28.0%	279600	-2871877.669829285	299.70031750275473	5.96
28.0%	279650	-2874573.669829285	300.78112021460885	5.96
28.0%	279700	-2875657.669829285	301.02376262439617	5.96
28.0%	279750	-2873401.669829285	300.3310006357868	5.96
28.0%	279800	-2872409.669829285	299.7202191466413	5.96
28.0%	279850	-2874063.669829285	300.1777838333789	5.96
28.0%	279900	-2872495.669829285	299.7806879722553	5.96
28.0%	279950	-2873053.8541428335	300.1680714920585	5.96
28.0%	280000	-2875221.8541428335	300.6474563661144	5.96
28.0%	280050	-2872094.9966331683	299.99478856745975	5.96
28.0%	280100	-2873399.9966331683	300.41756289253095	5.96
28.0%	280150	-2873836.9966331683	300.68673764820306	5.96
28.0%	280200	-2873365.9966331683	300.41606190835216	5.96
28.0%	280250	-2873733.9966331683	299.8134322122692	5.96
28.0%	280300	-2874178.9966331683	300.1817770510576	5.96
28.0%	280350	-2874964.9966331683	300.57430603085714	5.96
28.0%	280400	-2871591.094825009	300.1749107850854	5.96
28.0%	280450	-2870743.8389576506	299.65544850371833	5.96
28.1%	280500	-2870612.3067831323	300.23178518912	5.96
28.1%	280550	-2871753.67343542	300.4632311434143	5.96
28.1%	280600	-2871280.67343542	300.67985484961554	5.96
28.1%	280650	-2870359.115598064	299.8085069305398	5.96
28.1%	280700	-2872961.827636156	300.3890565083004	5.96
28.1%	280750	-2873644.827636156	300.5196131486452	5.96
28.1%	280800	-2871477.8241168167	299.73051502597383	5.96
28.1%	280850	-2873772.8241168167	300.08821472511556	5.96
28.1%	280900	-2874958.217971742	300.1396662752635	5.96
28.1%	280950	-2872630.2456581127	299.3600402294351	5.96
28.1%	281000	-2873245.5569187347	299.79927676311644	5.96
28.1%	281050	-2873059.5569187347	299.5957444465933	5.96
28.1%	281100	-2870963.5569187347	299.31948693026925	5.96
28.1%	281150	-2870507.3879119027	299.7255517625269	5.96
28.1%	281200	-2871124.3879119027	299.95673932366486	5.96
28.1%	281250	-2872422.3879119027	300.52504382274435	5.96
28.1%	281300	-2872627.76012237	300.7728010731075	5.96
28.1%	281350	-2872297.8342722133	300.46029088973984	5.96
28.1%	281400	-2873464.2992269956	300.1955544480401	5.96
28.1%	281450	-2871262.0564158484	300.22016962269555	5.96
28.1%	281500	-2868773.767385125	299.43767464665723	5.96
28.2%	281550	-2871908.490680769	300.8040184099833	5.96
28.2%	281600	-2871790.0971309654	300.186892960573	5.96
28.2%	281650	-2871033.8230772037	300.97299895264115	5.96
28.2%	281700	-2870201.8230772037	300.20088498209657	5.96
28.2%	281750	-2873275.8230772037	301.1437064008308	5.96
28.2%	281800	-2870902.8582947906	300.59517266223423	5.96
28.2%	281850	-2869383.6345843766	300.744348376632	5.96
28.2%	281900	-2871355.861624621	300.58783992812766	5.96
28.2%	281950	-2869964.861624621	299.9695483425739	5.96
28.2%	282000	-2869162.861624621	299.6061408521581	5.96
28.2%	282050	-2870244.861624621	300.30452834709365	5.96
28.2%	282100	-2873095.318770686	301.49384531109206	5.96
28.2%	282150	-2871480.318770686	300.61162862625616	5.96
28.2%	282200	-2870152.85309924	300.37060763659457	5.96
28.2%	282250	-2869455.9601014033	300.0372297733901	5.96
28.2%	282300	-2870510.9601014033	300.25214508308767	5.96
28.2%	282350	-2872569.1796847377	300.35473957054893	5.96
28.2%	282400	-2873193.1796847377	300.2496247330666	5.96
28.2%	282450	-2872068.754285235	299.8473156925127	5.96
28.2%	282500	-2872450.5366756506	299.99985906664557	5.96
28.3%	282550	-2874861.8683313522	300.0157518887493	5.96
28.3%	282600	-2874651.8683313522	299.80066932479826	5.96
28.3%	282650	-2873440.8683313522	299.72770204923034	5.96
28.3%	282700	-2875845.8683313522	300.33635515710995	5.96
28.3%	282750	-2871076.8683313522	299.03882040556203	5.96
28.3%	282800	-2873627.173675781	300.14380835219487	5.96
28.3%	282850	-2871802.6603856273	299.99748205773193	5.96
28.3%	282900	-2873347.6603856273	300.5582118553604	5.96
28.3%	282950	-2874564.6603856273	300.7833922918288	5.96
28.3%	283000	-2874378.6603856273	300.6184659683385	5.96
28.3%	283050	-2872703.256760476	299.51199180214263	5.96
28.3%	283100	-2876043.712853996	300.9973834304273	5.96
28.3%	283150	-2874522.7601635065	300.66843867901133	5.96
28.3%	283200	-2873831.4681300614	300.0622560992033	5.96
28.3%	283250	-2873061.310744358	300.1882437841632	5.96
28.3%	283300	-2873382.259214295	300.50762453343253	5.96
28.3%	283350	-2872129.139903607	300.4399946786051	5.96
28.3%	283400	-2871690.7685526237	300.8190841866336	5.96
28.3%	283450	-2870869.7685526237	300.6264461885671	5.96
28.4%	283500	-2871650.2647872847	301.5953974300249	5.96
28.4%	283550	-2869996.592002701	300.69164906359714	5.96
28.4%	283600	-2868837.592002701	300.3946467405064	5.96
28.4%	283650	-2870853.3255168516	300.887955522553	5.96
28.4%	283700	-2868769.8727989066	300.60650610078847	5.96
28.4%	283750	-2869972.962625975	300.83369273354185	5.96
28.4%	283800	-2868703.962625975	300.89663499939115	5.96
28.4%	283850	-2867625.5263890103	300.63378703723737	5.97
28.4%	283900	-2868923.062820077	301.2269770794034	5.96
28.4%	283950	-2868202.4340017103	300.7577091725803	5.97
28.4%	284000	-2867336.081490174	300.6989865325749	5.96
28.4%	284050	-2869232.081490174	301.48618549088377	5.97
28.4%	284100	-2868057.598939471	301.03727732325444	5.96
28.4%	284150	-2868147.5048477706	300.86398216731754	5.97
28.4%	284200	-2869278.5048477706	300.8878889558621	5.96
28.4%	284250	-2868160.5048477706	300.45593411981423	5.97
28.4%	284300	-2869226.3805071115	300.3890460469321	5.96
28.4%	284350	-2869827.3805071115	300.37118503081723	5.97
28.4%	284400	-2867565.3304023203	299.5814031911662	5.97
28.4%	284450	-2868976.563940892	300.14809830300777	5.97
28.4%	284500	-2869594.778229527	300.5030212429517	5.97
28.5%	284550	-2870975.778229527	300.7494598251305	5.97
28.5%	284600	-2869614.003351504	300.2879522847491	5.96
28.5%	284650	-2869165.003351504	300.2695031114823	5.97
28.5%	284700	-2871721.003351504	300.8974161233685	5.97
28.5%	284750	-2869870.507606607	300.46917251702854	5.97
28.5%	284800	-2869315.507606607	300.36582524650703	5.97
28.5%	284850	-2869240.8449549936	300.7865252545623	5.97
28.5%	284900	-2871109.3142211884	301.0690274366836	5.97
28.5%	284950	-2869563.953947928	300.00391498115545	5.97
28.5%	285000	-2868760.953947928	299.99667465854264	5.97
28.5%	285050	-2868768.226310689	300.2093776387741	5.97
28.5%	285100	-2871855.226310689	301.1244170161111	5.97
28.5%	285150	-2869294.4378457814	300.39350871553813	5.97
28.5%	285200	-2870510.4378457814	300.60995235961036	5.97
28.5%	285250	-2869700.4378457814	300.60453342825303	5.97
28.5%	285300	-2869571.4378457814	300.5821072294013	5.97
28.5%	285350	-2869369.4378457814	299.9181666512805	5.97
28.5%	285400	-2867574.0170017835	299.6757106736542	5.97
28.5%	285450	-2869584.0170017835	300.4404299121716	5.97
28.6%	285500	-2870858.0170017835	300.28095253451795	5.97
28.6%	285550	-2871091.261504248	300.183708920754	5.97
28.6%	285600	-2869323.261504248	300.2224970744484	5.97
28.6%	285650	-2869684.489645647	300.71801144905606	5.97
28.6%	285700	-2869185.489645647	301.0192109660435	5.97
28.6%	285750	-2867649.6078468505	300.8212757775824	5.97
28.6%	285800	-2869438.6078468505	301.17097994677476	5.97
28.6%	285850	-2868958.3709829412	300.60856653419387	5.97
28.6%	285900	-2870623.703975171	301.7625904655278	5.97
28.6%	285950	-2870436.703975171	301.4105367603052	5.97
28.6%	286000	-2868504.703975171	300.9667121615046	5.97
28.6%	286050	-2865330.5047683995	300.10013405525956	5.97
28.6%	286100	-2868868.5047683995	301.130449720652	5.97
28.6%	286150	-2867258.5047683995	300.1343694445217	5.97
28.6%	286200	-2868852.5047683995	300.7011139886077	5.97
28.6%	286250	-2869346.5047683995	301.0913976319015	5.97
28.6%	286300	-2869336.4824340157	300.7103842772069	5.97
28.6%	286350	-2868287.4824340157	300.49943900298524	5.97
28.6%	286400	-2870774.4824340157	300.62950892162047	5.97
28.6%	286450	-2871045.5858379696	300.4060596849869	5.97
28.6%	286500	-2871235.5858379696	300.40054852307884	5.97
28.7%	286550	-2869669.5858379696	299.9964843157741	5.97
28.7%	286600	-2872209.5858379696	300.757022938699	5.97
28.7%	286650	-2872683.5858379696	300.95387550479	5.97
28.7%	286700	-2869850.715925934	299.644998279223	5.97
28.7%	286750	-2870077.67008326	299.8072792250862	5.97
28.7%	286800	-2871279.463435257	299.8240785156697	5.97
28.7%	286850	-2870937.195421666	300.4055242622612	5.97
28.7%	286900	-2869848.756589679	300.3633796818714	5.97
28.7%	286950	-2870270.756589679	301.2884696513633	5.97
28.7%	287000	-2870235.756589679	300.841999418035	5.97
28.7%	287050	-2871022.9562501423	301.5618067804362	5.97
28.7%	287100	-2870617.240131434	301.2870779559589	5.97
28.7%	287150	-2868613.2318916507	300.6792363955081	5.97
28.7%	287200	-2869231.2318916507	300.9023533784771	5.97
28.7%	287250	-2867553.2318916507	300.4574497741546	5.97
28.7%	287300	-2870129.2318916507	300.7132531413398	5.97
28.7%	287350	-2871300.5438626483	301.08688441012856	5.97
28.7%	287400	-2872196.2944797743	301.2784083584448	5.97
28.7%	287450	-2870924.619532056	300.85861613887215	5.97
28.8%	287500	-2869675.914588988	300.70787045320895	5.97
28.8%	287550	-2869249.2397888936	300.85772327691393	5.97
28.8%	287600	-2870799.1906129643	301.3482319464298	5.97
28.8%	287650	-2869255.1906129643	300.59818622259206	5.97
28.8%	287700	-2869269.68917324	300.318666369229	5.97
28.8%	287750	-2869446.68917324	300.40533034866047	5.97
28.8%	287800	-2868865.68917324	300.27804306190484	5.97
28.8%	287850	-2870416.887982171	301.1705571519321	5.97
28.8%	287900	-2868983.8679796457	300.0373855086293	5.97
28.8%	287950	-2870797.8679796457	300.66405803572565	5.97
28.8%	288000	-2870195.36345865	300.46214036506774	5.97
28.8%	288050	-2870574.5764094684	300.6595315904843	5.97
28.8%	288100	-2869724.97203571	300.1399001096377	5.97
28.8%	288150	-2871505.895872513	300.5988552821976	5.97
28.8%	288200	-2869483.895872513	299.75312696962226	5.97
28.8%	288250	-2872534.895872513	300.7379270949057	5.97
28.8%	288300	-2870772.895872513	300.1128176181209	5.97
28.8%	288350	-2871719.895872513	300.2282768703865	5.97
28.8%	288400	-2870736.6424110085	299.98537684185027	5.97
28.8%	288450	-2872262.097679658	301.0151562299619	5.97
28.9%	288500	-2871198.097679658	300.18507366304493	5.97
28.9%	288550	-2871135.3278830554	299.86563069193613	5.97
28.9%	288600	-2872809.8606910314	300.08115725452416	5.97
28.9%	288650	-2874425.301259475	300.8773886154378	5.97
28.9%	288700	-2872071.301259475	300.0971908532209	5.97
28.9%	288750	-2872498.301259475	300.75350091445455	5.97
28.9%	288800	-2871473.456186056	300.61649677770373	5.97
28.9%	288850	-2870808.8877211697	299.8600109376468	5.97
28.9%	288900	-2871641.165489923	300.28583758923884	5.97
28.9%	288950	-2872863.165489923	300.3886644675203	5.97
28.9%	289000	-2870933.8416318	300.0393317210689	5.97
28.9%	289050	-2871815.8416318	300.4716656554313	5.97
28.9%	289100	-2871171.8416318	300.3389357562784	5.97
28.9%	289150	-2873012.8416318	300.48258657657027	5.97
28.9%	289200	-2872999.8416318	300.73207076629654	5.97
28.9%	289250	-2870825.799501922	300.218791354855	5.97
28.9%	289300	-2872033.799501922	300.5970666629966	5.97
28.9%	289350	-2872325.799501922	300.39645008185363	5.97
28.9%	289400	-2872538.0167964436	300.5665283795195	5.97
28.9%	289450	-2872968.0167964436	299.63867362232185	5.97
28.9%	289500	-2872758.8442339953	299.77850919433854	5.97
29.0%	289550	-2871882.8442339953	299.53610504085646	5.97
29.0%	289600	-2874576.3825978525	300.15045934869727	5.97
29.0%	289650	-2875583.3825978525	300.4424777694024	5.97
29.0%	289700	-2876299.3825978525	299.9897067018914	5.97
29.0%	289750	-2873411.3825978525	299.36388734551883	5.97
29.0%	289800	-2873913.3825978525	299.1396307382503	5.97
29.0%	289850	-2873353.3448130228	298.94954879497055	5.97
29.0%	289900	-2874900.3866614904	299.47592121500094	5.97
29.0%	289950	-2875528.3866614904	300.00961345386776	5.97
29.0%	290000	-2873159.3866614904	299.2203781548373	5.97
29.0%	290050	-2873403.8217107374	299.5824065151065	5.97
29.0%	290100	-2875034.5187912844	300.3456220310699	5.97
29.0%	290150	-2874453.5187912844	300.7890506206447	5.97
29.0%	290200	-2873664.5187912844	300.34672848018096	5.97
29.0%	290250	-2872997.5962165594	300.21741085180616	5.97
29.0%	290300	-2870448.3017653674	299.4921495508024	5.97
29.0%	290350	-2871660.3017653674	300.51800524662326	5.97
29.0%	290400	-2872348.858316457	300.80172291517755	5.97
29.0%	290450	-2870938.572884828	300.61298302906897	5.97
29.1%	290500	-2871456.572884828	300.942341905338	5.97
29.1%	290550	-2871585.572884828	301.2004932795567	5.97
29.1%	290600	-2870643.212783836	300.5610234683407	5.97
29.1%	290650	-2868818.212783836	299.455953026982	5.97
29.1%	290700	-2872593.9508392643	300.8557939948828	5.97
29.1%	290750	-2869526.9508392643	300.0522860436134	5.97
29.1%	290800	-2871969.374282589	300.7720765573535	5.97
29.1%	290850	-2872859.947980363	300.4886440595332	5.97
29.1%	290900	-2871877.518209541	299.4984079320773	5.97
29.1%	290950	-2871155.5858826656	299.5014974509789	5.97
29.1%	291000	-2871240.327178145	299.86989298101395	5.97
29.1%	291050	-2871337.2711676285	299.70714407267695	5.97
29.1%	291100	-2873065.2711676285	300.9739044122172	5.97
29.1%	291150	-2871940.950140141	300.6510936812951	5.97
29.1%	291200	-2870676.0784255546	299.6689084079751	5.97
