#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
53.4%	26680	-29147.897410672078	302.88023668437836	8.54
53.4%	26685	-29388.789988797078	303.13037285841995	8.54
53.4%	26690	-28872.916941922078	300.83038300408487	8.54
53.4%	26695	-28795.590770047078	299.63577957148965	8.54
53.4%	26700	-28850.944285672078	301.08481965657757	8.54
53.4%	26705	-29056.557566922078	301.95178848286906	8.54
53.4%	26710	-29229.622020047078	302.9993090734642	8.54
53.4%	26715	-29154.327098172078	301.5828225645695	8.54
53.4%	26720	-28968.889598172078	301.5504305258726	8.54
53.5%	26725	-29135.969676297078	301.2316885770833	8.54
53.5%	26730	-29051.670848172078	300.84607307621417	8.54
53.5%	26735	-28951.373973172078	301.4690179239324	8.54
53.5%	26740	-29080.237254422078	302.4057643532502	8.54
53.5%	26745	-28998.764598172078	301.06744739284824	8.54
53.5%	26750	-29410.036082547078	303.48127842900135	8.54
53.5%	26755	-29322.303660672078	302.8347944493921	8.54
53.5%	26760	-29409.067332547078	303.1818198660148	8.54
53.5%	26765	-29546.057566922078	303.38255945915967	8.54
53.5%	26770	-29450.823191922078	302.07648649192697	8.54
53.5%	26775	-29287.112254422078	300.732775321349	8.54
53.6%	26780	-29094.286082547078	299.66140977938653	8.54
53.6%	26785	-29134.936473172078	299.26630670478073	8.54
53.6%	26790	-29064.971629422078	298.42997607114586	8.54
53.6%	26795	-29366.262645047078	299.0640844916687	8.54
53.6%	26800	-29016.168895047078	297.66991162049624	8.54
53.6%	26805	-29364.174754422078	300.2878197047062	8.54
53.6%	26810	-29071.416941922078	298.54399461899425	8.54
53.6%	26815	-29469.872020047078	301.13071077439025	8.54
53.6%	26820	-29503.448191922078	300.3830045542049	8.54
53.6%	26825	-29300.983348172078	300.3967796151895	8.54
53.7%	26830	-28854.836863797078	298.50771311173395	8.54
53.7%	26835	-29125.897410672078	299.9945078463575	8.54
53.7%	26840	-29348.239207547078	300.7276350073771	8.54
53.7%	26845	-29373.147410672078	300.555952676099	8.54
53.7%	26850	-29512.99771062129	302.4299205473795	8.54
53.7%	26855	-29607.30239812129	301.7550963459154	8.54
53.7%	26860	-29504.66177312129	301.22436901487	8.54
53.7%	26865	-29567.21060124629	301.207366911932	8.54
53.7%	26870	-29266.95474187129	300.4175675235148	8.54
53.8%	26875	-29997.922490067387	304.3555170650626	8.54
53.8%	26880	-29972.942021317387	303.0594207267432	8.54
53.8%	26885	-30025.537724442387	303.92437463464853	8.54
53.8%	26890	-29545.852177567387	301.51707850515805	8.54
53.8%	26895	-29524.111943192387	301.9054261122624	8.54
53.8%	26900	-29400.313115067387	299.8452515231346	8.54
53.8%	26905	-29632.871708817387	301.8926435880877	8.54
53.8%	26910	-29199.133427567387	298.78544330816226	8.54
53.8%	26915	-29556.514286942387	301.88955029798996	8.54
53.8%	26920	-29616.074833817387	300.99125016461784	8.54
53.9%	26925	-29247.33869818035	299.23611165355237	8.54
53.9%	26930	-29399.41291693035	299.4117828158395	8.54
53.9%	26935	-29376.50080755535	299.77398937213013	8.54
53.9%	26940	-29615.33869818035	300.6826968684811	8.54
53.9%	26945	-29337.08088568035	297.69769017460857	8.54
53.9%	26950	-28905.11213568035	295.5750904332405	8.54
53.9%	26955	-29022.04572943035	297.99087765533875	8.54
53.9%	26960	-29288.90901068035	299.5480674312136	8.54
53.9%	26965	-29316.81916693035	300.70907032238523	8.54
53.9%	26970	-29942.51643255535	303.17344997738326	8.54
54.0%	26975	-29505.28791693035	300.9732052658772	8.54
54.0%	26980	-29634.94612005535	300.5494609869322	8.54
54.0%	26985	-28863.44807318035	296.07418970681107	8.54
54.0%	26990	-29586.02815130535	299.81989676524563	8.54
54.0%	26995	-29496.98908880535	300.17546712944926	8.54
54.0%	27000	-29941.55354193035	300.93787030192897	8.54
54.0%	27005	-29319.54963568035	297.44196134897334	8.54
54.0%	27010	-29152.04572943035	297.35095114373337	8.54
54.0%	27015	-29182.58283880535	297.73050532589133	8.54
54.0%	27020	-28966.79572943035	296.56942825438347	8.54
54.0%	27025	-29150.03401068035	298.4335783763814	8.54
54.1%	27030	-29363.63947943035	298.8215873359237	8.54
54.1%	27035	-29210.01447943035	298.7682557312898	8.54
54.1%	27040	-29638.98713568035	300.59336800351883	8.54
54.1%	27045	-29215.39729193035	297.0424229263728	8.54
54.1%	27050	-29326.81916693035	298.174765543091	8.54
54.1%	27055	-29214.81330755535	298.3953575498598	8.54
54.1%	27060	-29387.99104193035	300.06352408541534	8.54
54.1%	27065	-29240.81916693035	299.35358658677177	8.54
54.1%	27070	-29256.97541693035	299.6494338364085	8.54
54.1%	27075	-28806.44416693035	297.8101667111737	8.54
54.2%	27080	-29245.83088568035	300.87189778484117	8.54
54.2%	27085	-29087.38362005535	299.5317081855836	8.54
54.2%	27090	-29452.78791693035	301.4059723317183	8.54
54.2%	27095	-29805.77619818035	303.13032073375746	8.54
54.2%	27100	-29873.2749120421	302.06006227371495	8.54
54.2%	27105	-29650.9819432921	300.98334090328393	8.54
54.2%	27110	-29237.7749120421	296.9279962574032	8.54
54.2%	27115	-29075.0131932921	297.1322995550638	8.54
54.2%	27120	-29613.7436620421	300.7123000850269	8.54
54.2%	27125	-29309.0444432921	298.43056272874384	8.54
54.3%	27130	-29625.1499120421	300.5783577240096	8.54
54.3%	27135	-29509.9311620421	299.24235721340506	8.54
54.3%	27140	-30009.8647557921	302.0354826624048	8.54
54.3%	27145	-29730.8022557921	299.8828787108265	8.54
54.3%	27150	-29928.5092870421	301.23306949355776	8.54
54.3%	27155	-29756.0405370421	298.5364137649135	8.54
54.3%	27160	-29937.6225682921	299.154614453232	8.54
54.3%	27165	-29648.7768651671	297.5063821919787	8.54
54.3%	27170	-29915.7846776671	300.45637289187886	8.54
54.4%	27175	-30002.9506932921	301.5356540937636	8.54
54.4%	27180	-30124.3295995421	301.89237886922893	8.54
54.4%	27185	-29539.6733495421	298.178327123484	8.54
54.4%	27190	-29941.0835057921	299.75584083747896	8.54
54.4%	27195	-29871.0014745421	299.54143410058714	8.54
54.4%	27200	-30049.451267035416	300.4767152432802	8.54
54.4%	27205	-29206.087985785416	295.9399951631754	8.54
54.4%	27210	-29792.591892035416	299.8545957041539	8.54
54.4%	27215	-29521.154392035416	297.62237291068857	8.54
54.4%	27220	-29735.193454535416	299.9988484876824	8.54
54.5%	27225	-29319.037204535416	297.73112575632695	8.54
54.5%	27230	-29511.474704535416	299.6676555622174	8.54
54.5%	27235	-29595.826267035416	299.61240628833644	8.54
54.5%	27240	-29501.546970160416	299.36343642187586	8.54
54.5%	27245	-29256.037204535416	297.6465431505442	8.54
54.5%	27250	-29509.435642035416	298.85021656515926	8.54
54.5%	27255	-29868.002048285416	300.26601443746193	8.54
54.5%	27260	-29674.369235785416	298.10818812360634	8.54
54.5%	27265	-29347.625095160416	296.9164460641148	8.54
54.5%	27270	-29578.400485785416	297.49270419461357	8.54
54.5%	27275	-29345.990329535416	298.16045144112576	8.54
54.6%	27280	-29778.582126410416	301.66667958765396	8.54
54.6%	27285	-29580.587985785416	300.15274465349796	8.54
54.6%	27290	-30075.298923285416	303.0278384474505	8.54
54.6%	27295	-29657.482517035416	298.36060390570503	8.54
54.6%	27300	-29455.777438910416	297.24225062853526	8.54
54.6%	27305	-29759.400485785416	298.988759755091	8.54
54.6%	27310	-29681.037204535416	300.4619343060006	8.54
54.6%	27315	-30080.755954535416	301.7581368432133	8.54
54.6%	27320	-29585.129001410416	297.57762601359997	8.54
54.6%	27325	-29703.986423285416	298.23337059268715	8.54
54.7%	27330	-29641.125095160416	298.6780377965576	8.54
54.7%	27335	-29587.308688910416	297.65860483536846	8.54
54.7%	27340	-29775.836032660416	299.5891289616842	8.54
54.7%	27345	-30170.123142035416	300.32886827743494	8.54
54.7%	27350	-29754.736423285416	297.1248122744255	8.54
54.7%	27355	-30028.671970160416	297.2305475735635	8.54
54.7%	27360	-29594.671970160416	295.18134323389114	8.54
54.7%	27365	-30165.681735785416	298.9327108236965	8.54
54.7%	27370	-29863.212985785416	296.083802396095	8.54
54.8%	27375	-29915.74615480235	296.51317973685894	8.54
54.8%	27380	-29834.79888917735	296.473907206136	8.54
54.8%	27385	-29464.04498292735	294.9943596165403	8.54
54.8%	27390	-29570.32427980235	295.9016789668994	8.54
54.8%	27395	-29986.00592042735	297.79366642057954	8.54
54.8%	27400	-29768.94989880411	296.9360048394679	8.54
54.8%	27405	-30048.70380505411	299.82859291540467	8.54
54.8%	27410	-29984.78583630411	299.70412611528326	8.54
54.8%	27415	-30267.01239880411	301.7156251990625	8.54
54.8%	27420	-29836.02802380411	298.3400974802533	8.54
54.9%	27425	-29604.44403942911	297.19551767408166	8.54
54.9%	27430	-29492.16474255411	297.02010129399076	8.54
54.9%	27435	-29756.76630505411	299.2570348336803	8.54
54.9%	27440	-29518.30927380411	297.27232430996713	8.54
54.9%	27445	-29448.00068005411	297.0598346059391	8.54
54.9%	27450	-29579.69208630411	298.6798882424271	8.54
54.9%	27455	-29392.76630505411	297.4994813304146	8.54
54.9%	27460	-29107.04560192911	297.2782215454868	8.54
54.9%	27465	-29187.03974255411	297.8467326395281	8.54
54.9%	27470	-29515.48310192911	299.51405594365434	8.54
55.0%	27475	-30050.236536167133	301.68793540171254	8.54
55.0%	27480	-29794.246301792133	299.1782379300549	8.54
55.0%	27485	-29912.900598667133	299.99400696878166	8.54
55.0%	27490	-29815.539270542133	298.35876023860567	8.54
55.0%	27495	-29566.832239292133	297.97397419177355	8.54
55.0%	27500	-29712.912317417133	298.9653844311223	8.54
55.0%	27505	-29812.734583042133	300.4771924231751	8.54
55.0%	27510	-30101.560754917133	301.9237044524984	8.54
55.0%	27515	-29581.133020542133	298.0930613633412	8.54
55.0%	27520	-29246.115442417133	297.5428862319005	8.54
55.0%	27525	-29541.177942417133	300.1543100963582	8.54
55.1%	27530	-29508.058801792133	299.0018212783337	8.54
55.1%	27535	-29686.474817417133	300.26023911721416	8.54
55.1%	27540	-29905.529504917133	300.8924639341702	8.54
55.1%	27545	-29792.427942417133	299.84539678670643	8.54
55.1%	27550	-30108.685754917133	301.15481241736484	8.54
55.1%	27555	-29727.990442417133	298.1494968914947	8.54
55.1%	27560	-29417.564661167133	297.7403429027548	8.54
55.1%	27565	-29432.369348667133	298.4364008449049	8.54
55.1%	27570	-29936.386926792133	301.4431768270223	8.54
55.1%	27575	-29713.662317417133	299.47332076877393	8.54
55.2%	27580	-29721.523645542133	299.02293259361926	8.54
55.2%	27585	-29353.922083042133	297.63801366515116	8.54
55.2%	27590	-29843.418176792133	300.20622861024356	8.54
55.2%	27595	-29566.259973667133	298.47972226244906	8.54
55.2%	27600	-29966.375208042133	300.98827634140457	8.54
55.2%	27605	-30181.213098667133	301.95950566735013	8.54
55.2%	27610	-30233.285364292133	300.7429632445211	8.54
55.2%	27615	-29618.877161167133	296.78934179426494	8.54
55.2%	27620	-29488.890833042133	297.05285119571863	8.54
55.2%	27625	-29381.107629917133	296.9835216892348	8.54
55.3%	27630	-29480.693567417133	297.022469007926	8.54
55.3%	27635	-29117.271692417133	295.2811989657681	8.54
55.3%	27640	-29307.504114292133	297.1215678991209	8.54
55.3%	27645	-29389.308801792133	297.9618207711327	8.54
55.3%	27650	-29629.80654479764	299.73961686857416	8.54
55.3%	27655	-29567.99013854764	297.6545719532984	8.54
55.3%	27660	-29750.49209167264	298.2381363072779	8.54
55.3%	27665	-29711.98623229764	298.0896578587947	8.54
55.3%	27670	-29595.84951354764	297.2838987534162	8.54
55.4%	27675	-29749.37295104764	298.72174086297144	8.54
55.4%	27680	-29699.98818542264	297.3011649937907	8.54
55.4%	27685	-29507.91787292264	297.9554734348427	8.54
55.4%	27690	-29410.89052917264	297.5360273101048	8.54
55.4%	27695	-29382.83193542264	298.67562166349006	8.54
55.4%	27700	-29649.04482604764	299.37377006072455	8.54
55.4%	27705	-29585.46670104764	298.791422934152	8.54
55.4%	27710	-29511.30459167264	298.4640692962722	8.54
55.4%	27715	-29708.36513854764	298.74840520305185	8.54
55.4%	27720	-29171.96474792264	296.1375135916505	8.54
55.5%	27725	-29335.470248292615	298.050691676843	8.54
55.5%	27730	-29324.731967042615	297.2652298117638	8.54
55.5%	27735	-29442.622592042615	297.62431053978315	8.54
55.5%	27740	-29212.112826417615	296.0918181573237	8.54
55.5%	27745	-29222.341342042615	297.74802179618393	8.54
55.5%	27750	-29103.13151900714	297.23552229922046	8.54
55.5%	27755	-29311.17253463214	298.8503409446572	8.54
55.5%	27760	-29592.47526900714	298.97776306466847	8.54
55.5%	27765	-29313.36198775714	298.43409384269125	8.54
55.5%	27770	-29617.10808150714	299.87679073588447	8.54
55.5%	27775	-29446.23503463214	297.53032777326655	8.54
55.6%	27780	-29392.65495650714	297.42361280071987	8.54
55.6%	27785	-29567.41276900714	298.58543242478754	8.54
55.6%	27790	-29560.44597213214	298.46428905033133	8.54
55.6%	27795	-29724.86198775714	300.26417625313076	8.54
55.6%	27800	-29533.65886275714	297.54267135394105	8.54
55.6%	27805	-28924.72917525714	295.27541991198865	8.54
55.6%	27810	-29398.00651900714	298.585691837256	8.54
55.6%	27815	-29559.01823775714	299.6238530774013	8.54
55.6%	27820	-29811.66667525714	301.00093686683806	8.54
55.6%	27825	-29836.83975518446	301.1176109266504	8.54
55.7%	27830	-29878.05850518446	300.8480902196129	8.54
55.7%	27835	-30047.04483330946	302.52253299872075	8.54
55.7%	27840	-29781.46866143446	299.98319643174665	8.54
55.7%	27845	-29245.07608330946	296.34312273556264	8.54
55.7%	27850	-29503.83975518446	297.88154128620965	8.54
55.7%	27855	-29409.57608330946	297.04883742967615	8.54
55.7%	27860	-29471.15225518446	298.46384393911546	8.54
55.7%	27865	-29523.40225518446	299.9587140152829	8.54
55.7%	27870	-29263.38663018446	297.82077111354175	8.54
55.8%	27875	-29357.97842705946	300.3035314701342	8.54
55.8%	27880	-29297.20889580946	298.40627026790764	8.54
55.8%	27885	-29139.29678643446	299.49002275817276	8.54
55.8%	27890	-29660.88077080946	301.82052826022726	8.54
55.8%	27895	-29408.23038018446	300.22076124567803	8.54
55.8%	27900	-29666.69327080946	302.969620156658	8.54
55.8%	27905	-29788.42959893446	303.2423545695953	8.54
55.8%	27910	-29352.35538018446	301.08994608972023	8.54
55.8%	27915	-29285.92178643446	300.42442977848106	8.54
55.8%	27920	-29010.25967705946	297.36719122997897	8.54
55.9%	27925	-28955.41788018446	298.514281779052	8.54
55.9%	27930	-29213.02139580946	299.7137596238435	8.54
55.9%	27935	-29308.10342705946	299.77230890744295	8.54
55.9%	27940	-29622.73233330946	301.37949806606724	8.54
55.9%	27945	-29410.25381768446	300.0528820554621	8.54
55.9%	27950	-29282.70303643446	300.19491824458066	8.54
55.9%	27955	-29639.30069268446	301.850899790944	8.54
55.9%	27960	-29493.08975518446	300.6115895738293	8.54
55.9%	27965	-29709.72647393446	301.8976128806331	8.54
55.9%	27970	-29679.07608330946	301.07635893559245	8.54
56.0%	27975	-29468.49600518446	300.506002540066	8.54
56.0%	27980	-29506.18350518446	301.04055246197885	8.54
56.0%	27985	-29313.66788018446	299.672448924099	8.54
56.0%	27990	-29749.68741143446	302.65670571886017	8.54
56.0%	27995	-29547.51553643446	301.2739509105304	8.54
56.0%	28000	-29591.58584893446	302.2901152196637	8.54
56.0%	28005	-29692.55069268446	301.4009205219154	8.54
56.0%	28010	-29449.67959893446	300.2188388775412	8.54
56.0%	28015	-29816.96084893446	302.05953410421023	8.54
56.0%	28020	-29272.35733330946	297.8422090262461	8.54
56.0%	28025	-29358.80850518446	299.88908209594905	8.54
56.1%	28030	-29741.39444268446	301.86892772893873	8.54
56.1%	28035	-29387.80850518446	300.3612568340702	8.54
56.1%	28040	-29576.89053643446	301.12186039991064	8.54
56.1%	28045	-29196.65225518446	299.14005175348626	8.54
56.1%	28050	-29378.65616143446	300.3071567325304	8.54
56.1%	28055	-29611.39834893446	301.4451107859283	8.54
56.1%	28060	-29572.70694268446	302.3283788526412	8.54
56.1%	28065	-29798.95108330946	301.9166655130838	8.54
56.1%	28070	-29529.11709893446	299.2216120197493	8.54
56.1%	28075	-29875.18741143446	300.4375955245596	8.54
56.2%	28080	-29265.87491143446	297.77423801211853	8.54
56.2%	28085	-29690.10147393446	301.0341487605389	8.54
56.2%	28090	-29576.85538018446	299.2607151314636	8.54
56.2%	28095	-29692.19327080946	300.58032923106015	8.54
56.2%	28100	-29708.74991143446	300.64632235850513	8.54
56.2%	28105	-29516.82022393446	299.98637063270843	8.54
56.2%	28110	-29700.93741143446	299.4767408333387	8.54
56.2%	28115	-29569.78897393446	298.3096433735258	8.54
56.2%	28120	-29571.73428643446	299.1687686464716	8.54
56.2%	28125	-29537.38858330946	299.49666802528094	8.54
56.3%	28130	-29526.30459893446	301.28921048544663	8.54
56.3%	28135	-30038.29288018446	304.0222101732873	8.54
56.3%	28140	-29713.25772393446	301.3358004132363	8.54
56.3%	28145	-29984.71475518446	303.0402302168875	8.54
56.3%	28150	-29537.64053643446	300.15039638591225	8.54
56.3%	28155	-30027.83780205946	303.5274192400229	8.54
56.3%	28160	-30007.41788018446	302.7665600353791	8.54
56.3%	28165	-29842.72842705946	303.30386542444705	8.54
56.3%	28170	-29501.96475518446	300.6263407872005	8.54
56.4%	28175	-29365.981445779114	301.1345402852956	8.54
56.4%	28180	-29713.627930154114	303.75181883124725	8.54
56.4%	28185	-29370.799805154114	301.4092516605191	8.54
56.4%	28190	-29580.239258279114	302.54142815392294	8.54
56.4%	28195	-29283.495117654114	299.30383138547637	8.54
56.4%	28200	-29503.969727029114	301.9966299656766	8.54
56.4%	28205	-29764.049805154114	301.4534192429505	8.54
56.4%	28210	-29323.936523904114	299.2849235417232	8.54
56.4%	28215	-29712.897461404114	301.64406443586364	8.54
56.4%	28220	-29338.426758279114	297.87671491514794	8.54
56.5%	28225	-29434.764648904114	299.0156049602282	8.54
56.5%	28230	-29582.379883279114	300.05452026286736	8.54
56.5%	28235	-29148.436523904114	298.47026064543536	8.54
56.5%	28240	-29757.288086404114	301.59208214355294	8.54
56.5%	28245	-29672.092773904114	300.8062490847202	8.54
56.5%	28250	-29556.29125615739	300.4549214634008	8.54
56.5%	28255	-29363.28930303239	299.7549292455023	8.54
56.5%	28260	-29228.08422490739	299.17948672972193	8.54
56.5%	28265	-29687.15453740739	302.29186445724696	8.54
56.5%	28270	-29560.49828740739	301.32418061172064	8.54
56.5%	28275	-29335.49629773372	300.25996711704204	8.54
56.6%	28280	-29156.09786023372	298.68183187784666	8.54
56.6%	28285	-29521.85567273372	301.12762173974005	8.54
56.6%	28290	-29524.59590710872	301.1178497636085	8.54
56.6%	28295	-29683.20723523372	303.0527666539591	8.54
56.6%	28300	-29302.47286023372	299.9218572821603	8.54
56.6%	28305	-29413.57051648372	301.9115699561793	8.54
56.6%	28310	-29588.60176648372	302.02391615365605	8.54
56.6%	28315	-29237.75215710872	300.67851955939847	8.54
56.6%	28320	-29327.96895398372	299.62184006663864	8.54
56.6%	28325	-29175.03145398372	299.0246534857598	8.54
56.7%	28330	-29742.80879773372	301.56577341078327	8.54
56.7%	28335	-29506.05879773372	300.21854981866966	8.54
56.7%	28340	-29282.42207898372	299.12858404124756	8.54
56.7%	28345	-29500.10567273372	300.97317031606786	8.54
56.7%	28350	-29559.089753455883	300.8517379565235	8.54
56.7%	28355	-29779.171784705883	302.5793145818936	8.54
56.7%	28360	-29608.894440955883	301.7051179357928	8.54
56.7%	28365	-29362.886628455883	302.2116995864465	8.54
56.7%	28370	-29665.464753455883	303.0964799610362	8.54
56.8%	28375	-29630.279206580883	302.6919274247688	8.54
56.8%	28380	-29715.562409705883	302.381104560474	8.54
56.8%	28385	-29006.441315955883	298.2638896837149	8.54
56.8%	28390	-29406.984284705883	301.310504847017	8.54
56.8%	28395	-29225.476472205883	301.4306574740139	8.54
56.8%	28400	-29644.613190955883	304.70001047800014	8.54
56.8%	28405	-29463.904206580883	303.0582303261041	8.54
56.8%	28410	-29331.656159705883	301.4685967141747	8.54
56.8%	28415	-28840.980378455883	298.06881346665546	8.54
56.8%	28420	-28812.523347205883	298.9370939160288	8.54
56.9%	28425	-28924.859284705883	300.642140340225	8.54
56.9%	28430	-29296.970612830883	302.5487260531586	8.54
56.9%	28435	-28857.064362830883	299.7320733236254	8.54
56.9%	28440	-29388.763581580883	303.1512940576367	8.54
56.9%	28445	-28924.074128455883	300.9745040691891	8.54
56.9%	28450	-29364.636628455883	303.09977962595406	8.54
56.9%	28455	-29052.023347205883	300.2049842861718	8.54
56.9%	28460	-29465.025300330883	303.64318762375547	8.54
56.9%	28465	-29632.242097205883	303.95013012637486	8.54
56.9%	28470	-29499.980378455883	302.2300081655889	8.54
57.0%	28475	-28934.395115465893	299.1735113444249	8.54
57.0%	28480	-29134.469334215893	301.3478692650977	8.54
57.0%	28485	-29439.285740465893	303.275539137291	8.54
57.0%	28490	-29827.496677965893	304.0488583385749	8.54
57.0%	28495	-29464.965427965893	301.3832480999246	8.54
57.0%	28500	-29305.261186867785	301.237944640689	8.54
57.0%	28505	-29220.530718117785	302.49022767450816	8.54
57.0%	28510	-29658.636186867785	304.0175410866117	8.54
57.0%	28515	-29253.020952492785	301.254752525579	8.54
57.0%	28520	-29668.235796242785	304.4164856495046	8.54
57.0%	28525	-29225.452527885274	300.88489137560157	8.54
57.1%	28530	-29232.286512260274	301.726544911977	8.54
57.1%	28535	-29058.542371635274	300.848373652241	8.54
57.1%	28540	-29126.163465385274	300.92555259494526	8.54
57.1%	28545	-29152.411512260274	300.3255703613996	8.54
57.1%	28550	-29576.946668510274	302.0300268740084	8.54
57.1%	28555	-29212.669324760274	300.1136338122397	8.54
57.1%	28560	-29025.772840385274	300.32808454525974	8.54
57.1%	28565	-29105.440809135274	301.7767622812843	8.54
57.1%	28570	-29227.356824760274	301.7214137747221	8.54
57.1%	28575	-28910.970656626654	300.3819873416954	8.54
57.2%	28580	-29087.144484751654	300.59672833340676	8.54
57.2%	28585	-28911.499953501654	300.058458098027	8.54
57.2%	28590	-29209.113234751654	302.0168885068053	8.54
57.2%	28595	-28872.453078501654	299.7849540576067	8.54
57.2%	28600	-28987.644484751654	301.3777145430326	8.54
57.2%	28605	-29114.095656626654	302.07031999325847	8.54
57.2%	28610	-29028.441359751654	302.74819663569264	8.54
57.2%	28615	-29313.626906626654	303.8786865042606	8.54
57.2%	28620	-29009.222609751654	303.21829536373184	8.54
57.2%	28625	-28973.089797251654	303.011503417481	8.54
57.3%	28630	-28659.359328501654	300.9252877791154	8.54
57.3%	28635	-28581.417922251654	301.28307342477115	8.54
57.3%	28640	-28567.390578501654	302.22288094415615	8.54
57.3%	28645	-28690.320266001654	304.10293318014845	8.54
57.3%	28650	-29301.14621249737	306.35272921890953	8.54
57.3%	28655	-28834.47238437237	302.7691435217986	8.54
57.3%	28660	-28680.73605624737	302.38052602872125	8.54
57.3%	28665	-28573.50558749737	301.9370504227763	8.54
57.3%	28670	-28657.62863437237	303.9123668387795	8.54
57.4%	28675	-29173.50168124737	306.59324363675773	8.54
57.4%	28680	-28506.03488437237	301.9638242206477	8.54
57.4%	28685	-29079.69504062237	304.59859869415374	8.54
57.4%	28690	-28898.95285312237	303.6026298810638	8.54
57.4%	28695	-28703.09347812237	302.6220575647474	8.54
57.4%	28700	-28498.206012175942	302.42607652691527	8.54
57.4%	28705	-28707.553668425942	304.17897838209166	8.54
57.4%	28710	-28772.346637175942	305.2841177549573	8.54
57.4%	28715	-29175.504840300942	306.93305151063424	8.54
57.4%	28720	-28991.256793425942	305.59036548615364	8.54
57.5%	28725	-29149.89770936367	306.0218332702635	8.54
57.5%	28730	-28683.32349061367	303.2541684329518	8.54
57.5%	28735	-28771.53442811367	303.4473686918953	8.54
57.5%	28740	-28515.80005311367	303.0597641737842	8.54
57.5%	28745	-28790.31958436367	304.3230441900829	8.54
57.5%	28750	-28411.400357244485	302.0165514815919	8.54
57.5%	28755	-28918.523404119485	304.72497704623163	8.54
57.5%	28760	-28615.150357244485	303.49386281447653	8.54
57.5%	28765	-29580.697232244485	308.44598900051386	8.54
57.5%	28770	-28810.509732244485	302.52711986608335	8.54
57.5%	28775	-28896.380825994485	303.2858706839386	8.54
57.6%	28780	-28790.701138494485	302.96313894632357	8.54
57.6%	28785	-28820.814419744485	303.70140742932693	8.54
57.6%	28790	-28817.374966619485	303.3410783140424	8.54
57.6%	28795	-28703.210904119485	302.9672196354036	8.54
57.6%	28800	-28821.458950994485	304.01896322903525	8.54
57.6%	28805	-29037.206997869485	304.9205654675486	8.54
57.6%	28810	-29123.056607244485	304.8172338449047	8.54
57.6%	28815	-29161.943325994485	303.76852229901783	8.54
57.6%	28820	-28881.708950994485	303.1920061859282	8.54
57.6%	28825	-29113.579430919955	304.7415660461503	8.54
57.7%	28830	-28843.294274669955	302.6282105895992	8.54
57.7%	28835	-28896.247399669955	303.45788898461694	8.54
57.7%	28840	-29136.780602794955	304.2254635223917	8.54
57.7%	28845	-28881.270837169955	302.2975306730268	8.54
57.7%	28850	-29212.91323585748	304.1897276223538	8.54
57.7%	28855	-28999.11636085748	301.7585550369858	8.54
57.7%	28860	-29020.15542335748	303.408342628611	8.54
57.7%	28865	-29085.47182960748	303.2624952088869	8.54
57.7%	28870	-29151.73745460748	303.682646161549	8.54
57.8%	28875	-29191.70034523248	302.9810167496258	8.54
57.8%	28880	-29219.93276710748	302.2427347466922	8.54
57.8%	28885	-29258.34682960748	301.8413586421633	8.54
57.8%	28890	-29358.62026710748	303.47702080252867	8.54
57.8%	28895	-29206.18472023248	303.1717523854204	8.54
57.8%	28900	-29142.853659961853	302.51708798880145	8.54
57.8%	28905	-29093.474753711853	302.42282160065895	8.54
57.8%	28910	-29637.107566211853	304.43332780178605	8.54
57.8%	28915	-29124.283347461853	301.06813043048817	8.54
57.8%	28920	-29516.877097461853	303.231228733957	8.54
57.9%	28925	-28937.209128711853	299.5767748137915	8.54
57.9%	28930	-29551.519675586853	304.5414237654934	8.54
57.9%	28935	-29290.181784961853	301.41039454602515	8.54
57.9%	28940	-29175.943503711853	301.24671223349657	8.54
57.9%	28945	-28839.175925586853	298.9231073873301	8.54
57.9%	28950	-28799.763816211853	299.5699598478039	8.54
57.9%	28955	-29056.398581836853	300.5962009891376	8.54
57.9%	28960	-28992.461081836853	301.1689450408757	8.54
57.9%	28965	-28916.838034961853	300.24874581222116	8.54
57.9%	28970	-29164.879050586853	301.328773453351	8.54
58.0%	28975	-29206.123319177954	301.60236138050885	8.54
58.0%	28980	-29150.656522302954	301.7478636440994	8.54
58.0%	28985	-28693.267850427954	298.5540146247477	8.54
58.0%	28990	-29276.357694177954	302.9866626828699	8.54
58.0%	28995	-28924.861600427954	300.07380590538605	8.54
58.0%	29000	-29158.2665567254	301.9428946007312	8.54
58.0%	29005	-28815.2021036004	300.32108702526205	8.54
58.0%	29010	-29221.8427286004	304.3844357695941	8.54
58.0%	29015	-29475.1591348504	304.1953039762451	8.54
58.0%	29020	-28626.4970254754	299.8644312887343	8.54
58.0%	29025	-29082.2255411004	301.77252062822134	8.54
58.1%	29030	-28764.2860879754	299.43122518546005	8.54
58.1%	29035	-29522.5302286004	304.95934579954763	8.54
58.1%	29040	-29517.3036661004	303.0821346134177	8.54
58.1%	29045	-29109.1064004754	301.0449232283939	8.54
58.1%	29050	-29389.9774942254	302.6873610681491	8.54
58.1%	29055	-28947.4267129754	299.4349539945735	8.54
58.1%	29060	-29454.4149942254	303.38259436971595	8.54
58.1%	29065	-29075.6825723504	300.66149574299936	8.54
58.1%	29070	-29308.7782754754	303.0492227482972	8.54
58.1%	29075	-29556.99063944255	303.4621480603069	8.54
58.2%	29080	-29362.28751444255	301.738893246844	8.54
58.2%	29085	-29424.75235819255	301.9765106082414	8.54
