#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
24.3%	1213	18560.931663345167	298.2173078974338	1.72
24.3%	1214	18742.767600845167	297.75694449188677	1.71
24.3%	1215	18746.673850845167	296.98158326898783	1.72
24.3%	1216	18349.720725845167	298.0940739706213	1.72
24.3%	1217	18259.126975845167	299.30129781109406	1.72
24.4%	1218	18260.220725845167	299.20958612107626	1.72
24.4%	1219	18394.876975845167	298.86138157483487	1.71
24.4%	1220	18413.158225845167	298.0088827729787	1.72
24.4%	1221	18284.166038345167	298.57791805187617	1.72
24.4%	1222	18083.666038345167	299.0319651118015	1.72
24.5%	1223	17832.181663345167	300.66211225283473	1.72
24.5%	1224	18193.369163345167	300.2745144962906	1.72
24.5%	1225	18318.994163345167	299.14373498911476	1.72
24.5%	1226	18480.048850845167	298.6896879035771	1.72
24.5%	1227	18366.642600845167	298.1926825823699	1.72
24.6%	1228	17958.830100845167	299.62272956029335	1.72
24.6%	1229	17911.158225845167	300.09502869083224	1.72
24.6%	1230	17600.462913345167	300.74634782880656	1.72
24.6%	1231	17948.798850845167	301.38240109675564	1.72
24.6%	1232	18402.306663345167	298.58586115531523	1.72
24.7%	1233	18256.767600845167	298.65597177450843	1.72
24.7%	1234	18681.001975845167	297.86633764238223	1.72
24.7%	1235	18347.712913345167	296.91743365047347	1.72
24.7%	1236	18167.986350845167	298.9659523553504	1.72
24.7%	1237	18275.447288345167	298.1010825340109	1.72
24.8%	1238	17832.994163345167	299.3437685934796	1.72
24.8%	1239	18257.314475845167	299.59336604187587	1.72
24.8%	1240	18081.728538345167	298.0981506153971	1.72
24.8%	1241	18095.158225845167	299.75840250212593	1.72
24.8%	1242	18308.072288345167	298.36872704019066	1.72
24.9%	1243	17936.681663345167	299.7881043504802	1.72
24.9%	1244	18403.197288345167	299.46096508053796	1.72
24.9%	1245	18177.431663345167	298.11863290812096	1.72
24.9%	1246	18202.119163345167	299.7107042691684	1.72
24.9%	1247	18302.244163345167	298.1576822588951	1.72
25.0%	1248	17690.345725845167	300.261381241909	1.72
25.0%	1249	17941.884788345167	300.82023207699433	1.72
25.0%	1250	17541.986350845167	300.36702923472603	1.72
25.0%	1251	17870.134788345167	301.81156810370896	1.72
25.0%	1252	18421.900413345167	298.07703706555526	1.72
25.1%	1253	18072.197288345167	298.6596532433257	1.72
25.1%	1254	18577.064475845167	298.50651409246206	1.72
25.1%	1255	18169.431663345167	297.28471898491335	1.72
25.1%	1256	18023.947288345167	300.0363118950872	1.72
25.1%	1257	18291.861350845167	298.2914461502809	1.72
25.2%	1258	17713.103538345167	299.58575661134194	1.72
25.2%	1259	18217.392600845167	300.14543587852296	1.72
25.2%	1260	18022.041038345167	298.26638194603333	1.72
25.2%	1261	17982.916038345167	300.4457005272625	1.72
25.2%	1262	18423.439475845167	298.29517864817143	1.72
25.3%	1263	17957.837913345167	299.0676153630177	1.72
25.3%	1264	18505.166038345167	298.8983298363913	1.72
25.3%	1265	18392.853538345167	296.9671157832371	1.72
25.3%	1266	18103.455100845167	299.3603715797422	1.72
25.3%	1267	18220.541038345167	298.80628641015306	1.72
25.4%	1268	17718.166038345167	300.0089121279537	1.72
25.4%	1269	18117.916038345167	300.603681398069	1.72
25.4%	1270	18423.923850845167	298.2606727658861	1.72
25.4%	1271	18636.400413345167	297.74191110349693	1.72
25.4%	1272	18788.447288345167	296.3137776918817	1.72
25.5%	1273	18187.048850845167	297.9985202987095	1.72
25.5%	1274	18138.041038345167	300.02052787258236	1.72
25.5%	1275	18129.212913345167	299.7135246137255	1.72
25.5%	1276	18329.837913345167	299.3514182123582	1.72
25.5%	1277	18496.017600845167	297.71183147043354	1.72
25.6%	1278	18070.767600845167	298.2889509716306	1.72
25.6%	1279	17936.697288345167	299.6513007505419	1.72
25.6%	1280	17719.650413345167	300.1331786452691	1.72
25.6%	1281	17855.744163345167	301.02266838984883	1.72
25.6%	1282	18225.712913345167	299.2623337974858	1.72
25.7%	1283	18026.025413345167	299.0853676100377	1.72
25.7%	1284	17893.814475845167	299.9900530984693	1.72
25.7%	1285	17626.759788345167	300.86823572850545	1.72
25.7%	1286	17670.947288345167	301.7802240909108	1.72
25.7%	1287	17884.056663345167	300.58870944896586	1.72
25.8%	1288	17990.947288345167	300.05273916216754	1.72
25.8%	1289	18012.103538345167	299.3305630723728	1.72
25.8%	1290	17699.298850845167	300.310820395817	1.72
25.8%	1291	17849.509788345167	300.7734235353641	1.72
25.8%	1292	17838.970725845167	300.06024638287903	1.72
25.9%	1293	18085.744163345167	300.14727337500966	1.72
25.9%	1294	18242.369163345167	298.4817689516986	1.72
25.9%	1295	17773.837913345167	299.7220483349604	1.72
25.9%	1296	17926.845725845167	300.5543060007057	1.72
25.9%	1297	17792.775413345167	299.9952100435649	1.72
26.0%	1298	17784.908225845167	301.10423130946054	1.72
26.0%	1299	18040.509788345167	299.56778628617377	1.72
26.0%	1300	17635.134788345167	300.467790619862	1.72
26.0%	1301	17901.861350845167	300.8338927907292	1.72
26.0%	1302	17727.275413345167	300.25051879886684	1.72
26.1%	1303	17748.220725845167	301.7393656247571	1.72
26.1%	1304	17848.423850845167	300.2419819472467	1.72
26.1%	1305	17255.884788345167	301.8473585078175	1.72
26.1%	1306	17293.697288345167	303.00617060831223	1.72
26.1%	1307	17196.994163345167	302.77677058636027	1.72
26.2%	1308	17564.947288345167	302.8478149723225	1.72
26.2%	1309	17856.501975845167	300.38151575070304	1.72
26.2%	1310	17499.369163345167	301.2302128017684	1.72
26.2%	1311	17594.416038345167	301.4087336340432	1.72
26.2%	1312	17088.134788345167	302.27453408508336	1.72
26.3%	1313	17189.791038345167	304.10383577679005	1.72
26.3%	1314	17550.134788345167	302.0664149318883	1.72
26.3%	1315	17684.736350845167	301.6209203947948	1.72
26.3%	1316	18173.908225845167	299.8639202773811	1.72
26.3%	1317	17640.423850845167	299.74820055785307	1.72
26.4%	1318	17485.681663345167	302.1853486474591	1.72
26.4%	1319	17414.166038345167	301.7501291463807	1.72
26.4%	1320	17341.025413345167	302.7805638943359	1.72
26.4%	1321	17806.962913345167	301.42261098908875	1.72
26.4%	1322	17642.931663345167	300.6412681363529	1.72
26.5%	1323	17646.423850845167	301.6072550807909	1.72
26.5%	1324	17499.923850845167	301.4871980517155	1.72
26.5%	1325	17481.720725845167	302.58695763033	1.72
26.5%	1326	17862.337913345167	301.3331809898851	1.72
26.5%	1327	17765.501975845167	300.642084619508	1.72
26.6%	1328	17733.173850845167	301.39520952237217	1.72
26.6%	1329	17593.087913345167	301.2106390771988	1.72
26.6%	1330	17510.072288345167	301.94582942042905	1.72
26.6%	1331	17825.134788345167	301.05309436970947	1.72
26.6%	1332	17859.806663345167	300.67230581757576	1.72
26.7%	1333	18093.134788345167	300.40819862739045	1.72
26.7%	1334	17915.689475845167	299.7357132905599	1.72
26.7%	1335	17807.869163345167	300.9968877713951	1.72
26.7%	1336	17810.416038345167	300.6037011214844	1.72
26.7%	1337	17722.923850845167	301.4881593563367	1.72
26.8%	1338	18208.353538345167	300.2815413600072	1.72
26.8%	1339	17986.666038345167	299.5713471063921	1.72
26.8%	1340	18041.908225845167	300.56098230447213	1.72
26.8%	1341	17864.908225845167	300.0261838665253	1.72
26.8%	1342	17634.134788345167	302.0086642260359	1.72
26.9%	1343	17971.767600845167	301.35810462114955	1.72
26.9%	1344	17511.626975845167	301.9717311311482	1.72
26.9%	1345	17805.220725845167	303.18243934891916	1.72
26.9%	1346	17779.439475845167	301.36345450938796	1.72
26.9%	1347	17692.572288345167	303.1130098763823	1.72
27.0%	1348	18247.806663345167	300.81681375780977	1.72
27.0%	1349	17482.494163345167	301.50519990403717	1.72
27.0%	1350	17851.705100845167	303.2762729126307	1.72
27.0%	1351	17738.267600845167	300.78886505347816	1.72
27.0%	1352	17582.962913345167	303.45915030682715	1.72
27.1%	1353	18427.275413345167	300.41802168637554	1.72
27.1%	1354	17466.728538345167	300.9418255954397	1.72
27.1%	1355	17985.509788345167	303.19264883376104	1.72
27.1%	1356	18246.041038345167	299.47026523475483	1.72
27.1%	1357	18113.041038345167	301.12236999795863	1.72
27.2%	1358	18947.994163345167	298.4591249701264	1.72
27.2%	1359	18006.830100845167	298.528953921006	1.72
27.2%	1360	18087.619163345167	302.0320308304674	1.72
27.2%	1361	17961.134788345167	299.8339449973297	1.72
27.2%	1362	17506.431663345167	302.70687612257	1.72
27.3%	1363	18242.962913345167	300.6795237240484	1.72
27.3%	1364	17631.134788345167	300.6819465357011	1.72
27.3%	1365	18026.814475845167	302.2944224004578	1.72
27.3%	1366	17887.603538345167	299.9631145474428	1.72
27.3%	1367	17509.259788345167	303.2036089979862	1.72
27.4%	1368	18296.494163345167	300.88335539564815	1.72
27.4%	1369	17659.197288345167	301.03697800665213	1.72
27.4%	1370	18002.455100845167	302.57102816104174	1.72
27.4%	1371	17697.978538345167	301.0171098419537	1.72
27.4%	1372	17259.236350845167	304.54164427253284	1.72
27.5%	1373	17990.955100845167	302.8274106592315	1.72
27.5%	1374	17695.431663345167	301.8414361019333	1.72
27.5%	1375	18442.041038345167	301.6338125151446	1.72
27.5%	1376	18627.166038345167	297.6575949530694	1.72
27.5%	1377	18026.994163345167	300.26047403972956	1.72
27.6%	1378	18331.822288345167	300.2375761254296	1.72
27.6%	1379	17761.080100845167	300.4793897681503	1.72
27.6%	1380	18016.416038345167	302.22350301753784	1.72
27.6%	1381	18263.416038345167	299.3545542720221	1.72
27.6%	1382	17957.611350845167	301.0052347657414	1.72
27.7%	1383	18308.814475845167	300.47026543351427	1.72
27.7%	1384	17954.673850845167	300.6842357039386	1.72
27.7%	1385	18261.509788345167	301.36395596077904	1.72
27.7%	1386	18543.962913345167	299.29857594724757	1.72
27.7%	1387	18391.353538345167	299.34850414857095	1.72
27.8%	1388	18346.408225845167	299.663120577881	1.72
27.8%	1389	17789.666038345167	301.1401408352727	1.72
27.8%	1390	17810.728538345167	302.6656229638829	1.72
27.8%	1391	17936.291038345167	302.03510771792565	1.72
27.8%	1392	18239.166038345167	301.47103073330385	1.72
27.9%	1393	18488.080100845167	299.5561355852286	1.72
27.9%	1394	18149.791038345167	299.94386454903093	1.72
27.9%	1395	18046.369163345167	300.8922433076193	1.72
27.9%	1396	17651.212913345167	301.82606957085994	1.72
27.9%	1397	17893.900413345167	302.9403753598101	1.72
28.0%	1398	18275.181663345167	300.7781686694184	1.72
28.0%	1399	18251.525413345167	300.5750109424859	1.72
28.0%	1400	18430.931663345167	300.0310514865059	1.72
28.0%	1401	17960.744163345167	300.46143008463014	1.72
28.0%	1402	17836.892600845167	302.2608834725695	1.72
28.1%	1403	17809.072288345167	301.75456907518253	1.72
28.1%	1404	17893.673850845167	302.2229363512311	1.72
28.1%	1405	18188.314475845167	300.68229587558557	1.72
28.1%	1406	17965.744163345167	301.03972180484635	1.72
28.1%	1407	18161.259788345167	301.21331697549914	1.72
28.2%	1408	18139.103538345167	300.64461011336505	1.72
28.2%	1409	18316.908225845167	300.7785289450207	1.72
28.2%	1410	18433.712913345167	299.12575877254056	1.72
28.2%	1411	17962.041038345167	300.3124414015426	1.72
28.2%	1412	17989.822288345167	301.10512410626336	1.72
28.3%	1413	17533.298850845167	301.4943965893808	1.72
28.3%	1414	17547.056663345167	303.36513196873483	1.72
28.3%	1415	17913.353538345167	301.5438211878528	1.72
28.3%	1416	17889.166038345167	301.4583003127679	1.72
28.3%	1417	18500.986350845167	299.80695996503925	1.72
28.4%	1418	18115.556663345167	299.01548204334506	1.72
28.4%	1419	17955.275413345167	301.4454203070714	1.72
28.4%	1420	17727.337913345167	301.0046436964214	1.72
28.4%	1421	17353.275413345167	303.62759485124127	1.72
28.4%	1422	18085.041038345167	302.3492652249802	1.72
28.5%	1423	17985.072288345167	300.4611072834683	1.72
28.5%	1424	18346.150413345167	300.98120997125454	1.72
28.5%	1425	18177.095725845167	299.07207480913706	1.72
28.5%	1426	17637.837913345167	302.12370701403177	1.72
28.5%	1427	18208.681663345167	301.25074243890936	1.72
28.6%	1428	17881.501975845167	300.6578217117531	1.72
28.6%	1429	18421.791038345167	301.25166502337714	1.72
28.6%	1430	18381.892600845167	298.6249451792146	1.72
28.6%	1431	17839.205100845167	301.66556508384593	1.72
28.6%	1432	18290.791038345167	300.97000867862494	1.72
28.7%	1433	17619.470725845167	301.5053693018654	1.72
28.7%	1434	18198.259788345167	302.9014329669541	1.72
28.7%	1435	18371.611350845167	299.081562665169	1.72
28.7%	1436	17863.228538345167	301.56905314825406	1.72
28.7%	1437	18414.447288345167	300.0474898740408	1.72
28.8%	1438	17680.009788345167	300.5193629639136	1.72
28.8%	1439	18186.869163345167	302.26925290842394	1.72
28.8%	1440	18293.337913345167	298.9449914198741	1.72
28.8%	1441	17798.798850845167	301.4967353679557	1.72
28.8%	1442	18075.587913345167	300.92400269701636	1.72
28.9%	1443	17105.884788345167	302.97671096494435	1.72
28.9%	1444	17689.330100845167	305.13886502999236	1.72
28.9%	1445	18094.869163345167	300.358870972564	1.72
28.9%	1446	18050.712913345167	301.8230841760953	1.72
28.9%	1447	18733.056663345167	298.85944210369763	1.72
29.0%	1448	17509.392600845167	299.87911287771414	1.72
29.0%	1449	17420.517600845167	304.41929285974555	1.72
29.0%	1450	17292.041038345167	302.71891476832667	1.72
29.0%	1451	17109.853538345167	305.4648523553941	1.72
29.0%	1452	18139.064475845167	301.9928666434191	1.72
29.1%	1453	17697.658225845167	300.6731562459997	1.72
29.1%	1454	18002.056663345167	301.8895144087934	1.72
29.1%	1455	17745.291038345167	300.37605031775405	1.72
29.1%	1456	17366.595725845167	303.79025957453024	1.72
29.1%	1457	17993.384788345167	302.2025850563116	1.72
29.2%	1458	17719.845725845167	301.6269798773394	1.72
29.2%	1459	18286.041038345167	301.4847932183805	1.72
29.2%	1460	18066.431663345167	299.54594684161617	1.72
29.2%	1461	17788.072288345167	302.29248957827417	1.72
29.2%	1462	18027.033225845167	301.20528152287727	1.72
29.3%	1463	17572.400413345167	302.44686030979335	1.72
29.3%	1464	18028.111350845167	302.5019789916259	1.72
29.3%	1465	17679.947288345167	301.25042037962675	1.72
29.3%	1466	17750.814475845167	303.5606282317331	1.72
29.3%	1467	18067.955100845167	301.2457024731523	1.72
29.4%	1468	17700.806663345167	302.65291035846366	1.72
29.4%	1469	18268.681663345167	302.29091404007806	1.72
29.4%	1470	17901.947288345167	301.3609273699666	1.72
29.4%	1471	17831.666038345167	303.4953238537012	1.72
29.4%	1472	17758.541038345167	302.33690880839947	1.72
29.5%	1473	17219.478538345167	304.45663907744506	1.72
29.5%	1474	17707.416038345167	304.1115548694	1.72
29.5%	1475	17648.205100845167	302.4796389737108	1.72
29.5%	1476	18002.923850845167	302.6500391623566	1.72
29.5%	1477	17990.884788345167	300.62791257028607	1.72
29.6%	1478	17468.033225845167	303.2438825649429	1.72
29.6%	1479	17558.306663345167	303.62645460604534	1.72
29.6%	1480	17154.556663345167	304.41798547903903	1.72
29.6%	1481	17672.806663345167	304.62135310637973	1.72
29.6%	1482	17882.642600845167	301.75189268430137	1.72
29.7%	1483	17869.001975845167	302.4102108052075	1.72
29.7%	1484	18023.189475845167	301.15258863195186	1.72
29.7%	1485	17229.650413345167	303.2420111206877	1.72
29.7%	1486	17415.306663345167	304.6388213617816	1.72
29.7%	1487	17408.900413345167	303.0372624842146	1.72
29.8%	1488	17410.142600845167	304.21839853592064	1.71
29.8%	1489	18006.806663345167	302.07813967067045	1.71
29.8%	1490	17669.666038345167	301.7032782267052	1.71
29.8%	1491	17897.845725845167	302.47931279429383	1.71
29.8%	1492	17777.197288345167	301.3629581885615	1.71
29.9%	1493	17569.306663345167	302.99330866464214	1.71
29.9%	1494	17929.900413345167	301.84996674614723	1.71
29.9%	1495	17760.970725845167	301.62249388078516	1.71
29.9%	1496	17958.650413345167	301.75415529007523	1.71
29.9%	1497	17891.603538345167	301.13187477321634	1.71
30.0%	1498	17935.994163345167	301.83553268510076	1.71
30.0%	1499	18234.681663345167	300.4582841694531	1.71
30.0%	1500	18302.666038345167	300.0293270824711	1.71
30.0%	1501	18339.041038345167	299.62432429671236	1.71
30.0%	1502	17891.548850845167	300.42842666683714	1.71
30.1%	1503	17607.376975845167	302.2645681029256	1.71
30.1%	1504	17544.853538345167	302.62516479975466	1.71
30.1%	1505	17852.478538345167	302.2878907422131	1.71
30.1%	1506	18308.439475845167	299.8152389696948	1.71
30.1%	1507	18125.994163345167	299.1524185879039	1.71
30.2%	1508	17977.478538345167	300.161348461329	1.71
30.2%	1509	17518.634788345167	301.07449650534755	1.71
30.2%	1510	17429.837913345167	303.1065136651052	1.71
30.2%	1511	17802.150413345167	301.64677257630046	1.71
30.2%	1512	17870.322288345167	301.53728935875756	1.71
30.3%	1513	18347.353538345167	300.1742490052663	1.71
30.3%	1514	17835.603538345167	299.8842734788419	1.71
30.3%	1515	17551.470725845167	302.55643754363155	1.71
30.3%	1516	17447.384788345167	302.331950857275	1.71
30.3%	1517	17279.384788345167	304.0087652222785	1.71
30.4%	1518	17997.041038345167	302.1670122405762	1.71
30.4%	1519	17795.392600845167	300.2825898545714	1.71
30.4%	1520	17721.275413345167	301.9764431201858	1.71
30.4%	1521	17464.431663345167	301.7942483920795	1.71
30.4%	1522	16976.181663345167	304.5172847494271	1.71
30.5%	1523	17618.791038345167	303.53478136004514	1.71
30.5%	1524	17488.916038345167	301.8263125656245	1.71
30.5%	1525	17501.369163345167	302.9820234151313	1.71
30.5%	1526	17336.275413345167	302.39465668408144	1.71
30.5%	1527	16812.072288345167	305.0352122532488	1.71
30.6%	1528	17533.166038345167	304.4123294608968	1.71
30.6%	1529	17733.017600845167	301.80459427642245	1.71
30.6%	1530	18288.353538345167	301.1700868804485	1.71
30.6%	1531	18437.509788345167	298.01136081483094	1.71
30.6%	1532	17486.744163345167	301.3652570195453	1.71
30.7%	1533	17710.970725845167	303.24610604066	1.71
30.7%	1534	17467.962913345167	302.5449379017769	1.71
30.7%	1535	17949.158225845167	303.2474803116122	1.71
30.7%	1536	18497.119163345167	299.38348010583303	1.71
30.7%	1537	18012.009788345167	300.4382935181275	1.71
30.8%	1538	18434.931663345167	300.75519046285535	1.71
30.8%	1539	18005.634788345167	299.85895920173846	1.71
30.8%	1540	18098.494163345167	302.0190328949618	1.71
30.8%	1541	18499.509788345167	299.1461884736199	1.71
30.8%	1542	17798.603538345167	300.5158066147011	1.71
30.9%	1543	18009.720725845167	301.6916904974829	1.71
30.9%	1544	17487.603538345167	301.4794109596452	1.71
30.9%	1545	17528.978538345167	304.2047288265929	1.71
30.9%	1546	18201.080100845167	301.017212836268	1.71
30.9%	1547	17866.947288345167	300.97448827807494	1.71
31.0%	1548	18408.814475845167	300.843598387449	1.71
31.0%	1549	18062.384788345167	299.3046124852721	1.71
31.0%	1550	17840.611350845167	302.35619916344007	1.71
31.0%	1551	18206.533225845167	300.5826347813726	1.71
31.0%	1552	17640.634788345167	301.51104824992035	1.71
31.1%	1553	17913.751975845167	302.7495011353337	1.71
31.1%	1554	17777.048850845167	301.14200262170345	1.71
31.1%	1555	17582.369163345167	303.56196672358874	1.71
31.1%	1556	18496.353538345167	301.3010354228742	1.71
31.1%	1557	18417.080100845167	299.16610026564143	1.71
31.2%	1558	18792.931663345167	299.7330467953602	1.71
31.2%	1559	18575.337913345167	297.94702427325075	1.71
31.2%	1560	17524.025413345167	302.22982851851526	1.71
31.2%	1561	17661.353538345167	303.86012283740274	1.71
31.2%	1562	17386.900413345167	303.6645450047229	1.71
31.3%	1563	17970.541038345167	303.8077148460288	1.71
31.3%	1564	18543.720725845167	299.285359062552	1.71
31.3%	1565	17928.150413345167	300.730925956557	1.71
31.3%	1566	18088.064475845167	301.7370910596067	1.71
31.3%	1567	17660.892600845167	301.5943616280877	1.71
31.4%	1568	17830.869163345167	303.4665306544797	1.71
31.4%	1569	18386.736350845167	300.3466474471822	1.71
31.4%	1570	17733.994163345167	301.2438017119377	1.71
31.4%	1571	17797.384788345167	302.7089366562865	1.71
31.4%	1572	17625.173850845167	302.02560060206173	1.71
31.5%	1573	17590.369163345167	303.17872548563855	1.71
31.5%	1574	18211.603538345167	301.2872215267677	1.71
31.5%	1575	18090.556663345167	300.1844739841141	1.71
31.5%	1576	18127.087913345167	301.2041501621339	1.71
31.5%	1577	18083.384788345167	300.4254593817634	1.71
31.6%	1578	17733.431663345167	302.35203005217323	1.71
31.6%	1579	18071.939475845167	302.1018854096807	1.71
31.6%	1580	18008.728538345167	301.32077413720765	1.71
31.6%	1581	18080.587913345167	302.1560121429178	1.71
31.6%	1582	18127.791038345167	301.0891034761052	1.71
31.7%	1583	17823.978538345167	302.226127100012	1.71
31.7%	1584	18022.025413345167	302.421157290643	1.71
31.7%	1585	17949.556663345167	301.6898030008792	1.71
31.7%	1586	17936.259788345167	302.4762024872906	1.71
31.7%	1587	18176.978538345167	301.6918962368007	1.71
31.8%	1588	18008.564475845167	301.40875350711656	1.71
31.8%	1589	18099.572288345167	301.78101782855884	1.71
31.8%	1590	17897.119163345167	302.01060528575204	1.71
31.8%	1591	17830.236350845167	303.013986994992	1.71
31.8%	1592	17897.681663345167	302.2829588775302	1.71
31.9%	1593	17635.236350845167	303.09911422046815	1.71
31.9%	1594	17850.658225845167	303.2860505192748	1.71
31.9%	1595	17874.869163345167	302.2330132096975	1.71
31.9%	1596	17753.798850845167	302.93485656029833	1.71
31.9%	1597	18115.697288345167	302.2828596216799	1.71
32.0%	1598	17989.634788345167	301.2188264150832	1.71
32.0%	1599	18101.228538345167	301.9647797897381	1.71
32.0%	1600	18273.455100845167	300.42403858590643	1.71
32.0%	1601	17807.462913345167	301.3869814649158	1.71
32.0%	1602	18049.681663345167	302.2945358717361	1.71
32.1%	1603	17993.884788345167	301.1424199995449	1.71
32.1%	1604	18132.212913345167	302.02471292519084	1.71
32.1%	1605	18829.853538345167	299.16614663667104	1.71
32.1%	1606	18447.759788345167	298.3312363757149	1.71
32.1%	1607	18428.244163345167	300.08670348051857	1.71
32.2%	1608	18224.994163345167	299.43242913781836	1.71
32.2%	1609	17876.947288345167	302.1210060396596	1.71
32.2%	1610	18382.150413345167	301.0317557076559	1.71
32.2%	1611	18002.595725845167	300.5971204715466	1.71
32.2%	1612	18037.923850845167	302.3295080835671	1.71
32.3%	1613	18105.939475845167	300.87816616069586	1.71
32.3%	1614	17900.572288345167	301.9080347651838	1.71
32.3%	1615	18333.056663345167	301.0348508027109	1.71
32.3%	1616	17948.548850845167	300.5515615383663	1.71
32.3%	1617	17837.978538345167	302.56760532807084	1.71
32.4%	1618	17831.244163345167	301.7391392163918	1.71
32.4%	1619	17760.291038345167	303.0828550689911	1.71
32.4%	1620	18386.337913345167	301.5060386605946	1.71
32.4%	1621	18154.041038345167	300.41742321061696	1.71
32.4%	1622	18239.087913345167	301.5822051172945	1.71
32.5%	1623	18102.119163345167	300.41661228939415	1.71
32.5%	1624	17791.736350845167	302.6852625917199	1.71
32.5%	1625	18181.400413345167	301.78488414776683	1.71
32.5%	1626	17820.291038345167	301.6795782643994	1.71
32.5%	1627	18258.119163345167	302.2281832231653	1.71
32.6%	1628	18348.900413345167	299.57671697788936	1.71
32.6%	1629	18154.869163345167	300.8851795105338	1.71
32.6%	1630	18469.978538345167	299.88718695354714	1.71
32.6%	1631	17771.736350845167	301.2080434892036	1.71
32.6%	1632	17902.931663345167	303.0940624413102	1.71
32.7%	1633	17821.431663345167	301.6504352890492	1.71
32.7%	1634	17935.916038345167	303.01784160704995	1.71
32.7%	1635	18519.681663345167	300.105705735817	1.71
32.7%	1636	17877.494163345167	300.4487178112267	1.71
32.7%	1637	18179.853538345167	301.64091893542457	1.71
32.8%	1638	17907.673850845167	300.315331980029	1.71
32.8%	1639	17937.228538345167	302.79215401167386	1.71
32.8%	1640	18497.173850845167	299.8806573524244	1.71
32.8%	1641	17785.619163345167	301.22378964108077	1.71
32.8%	1642	18314.791038345167	302.1052114473857	1.71
32.9%	1643	18022.642600845167	300.52969015696215	1.71
32.9%	1644	18171.767600845167	302.7374830266541	1.71
32.9%	1645	18726.416038345167	299.2374326324268	1.71
32.9%	1646	18046.501975845167	300.6031425800585	1.71
32.9%	1647	18383.791038345167	301.1711962027183	1.71
33.0%	1648	17604.064475845167	301.047197964863	1.71
33.0%	1649	17620.650413345167	304.6520261951132	1.71
33.0%	1650	18242.884788345167	301.04027050600536	1.71
33.0%	1651	17997.876975845167	301.3212073924077	1.71
33.0%	1652	18740.869163345167	299.5776025239566	1.71
33.1%	1653	18019.267600845167	298.62178018323607	1.71
33.1%	1654	17697.337913345167	303.10456554660897	1.71
33.1%	1655	17786.330100845167	301.5047362954769	1.71
33.1%	1656	17337.962913345167	303.5359180629552	1.71
33.1%	1657	18178.494163345167	302.0351299947922	1.71
33.2%	1658	17725.345725845167	300.377005603481	1.71
33.2%	1659	17872.455100845167	302.608519952897	1.71
33.2%	1660	17993.142600845167	299.69220692353366	1.71
33.2%	1661	17471.900413345167	302.33655102146116	1.71
33.2%	1662	18273.767600845167	301.06524022586524	1.71
33.3%	1663	17749.228538345167	299.5217180300312	1.71
33.3%	1664	17763.595725845167	302.4997651503503	1.71
33.3%	1665	17784.666038345167	300.5592207501583	1.71
33.3%	1666	17239.556663345167	303.1063396479673	1.71
33.3%	1667	17844.244163345167	302.2447307772225	1.71
33.4%	1668	17556.775413345167	301.1740726973901	1.71
33.4%	1669	17911.244163345167	302.14884425358747	1.71
33.4%	1670	18101.384788345167	299.213604061262	1.71
33.4%	1671	17682.986350845167	301.08601627498933	1.71
33.4%	1672	17806.353538345167	301.40183267552123	1.71
33.5%	1673	17374.447288345167	302.35771473344533	1.71
33.5%	1674	17632.212913345167	303.2045915676082	1.71
33.5%	1675	17768.712913345167	301.1451763633238	1.71
33.5%	1676	17808.744163345167	301.330001713652	1.71
33.5%	1677	17793.384788345167	300.69833645046	1.71
33.6%	1678	17368.626975845167	302.48997154864776	1.71
33.6%	1679	17678.658225845167	302.4589197405284	1.71
33.6%	1680	17580.447288345167	301.53462338741906	1.71
33.6%	1681	17694.853538345167	301.8617637078929	1.71
33.6%	1682	17471.525413345167	300.9769652196779	1.71
33.7%	1683	17088.931663345167	303.536712734511	1.71
33.7%	1684	17481.376975845167	302.7321052383992	1.71
33.7%	1685	17316.291038345167	302.32087068988517	1.71
33.7%	1686	17761.970725845167	302.1683480073053	1.71
33.7%	1687	17534.900413345167	300.7449862342098	1.71
33.8%	1688	17317.830100845167	303.1007609781453	1.71
33.8%	1689	17765.908225845167	302.0401280439251	1.71
33.8%	1690	17638.509788345167	301.4515458066931	1.71
33.8%	1691	18017.345725845167	300.59466424072184	1.71
33.8%	1692	17543.705100845167	299.92425187413176	1.71
33.9%	1693	17233.853538345167	302.8899675061831	1.71
33.9%	1694	17407.322288345167	301.9930305373792	1.71
33.9%	1695	17151.509788345167	302.94938433368145	1.71
33.9%	1696	18022.931663345167	301.4615703128283	1.71
33.9%	1697	17729.322288345167	298.7382821828145	1.71
34.0%	1698	17386.111350845167	301.843922316326	1.71
34.0%	1699	17416.767600845167	301.19357469017535	1.71
34.0%	1700	16869.142600845167	303.16524121351074	1.71
34.0%	1701	17639.314475845167	302.4314229876493	1.71
34.0%	1702	17286.650413345167	300.5008629583934	1.71
34.1%	1703	17154.556663345167	303.6121199522913	1.71
34.1%	1704	17550.478538345167	301.41919962814035	1.71
34.1%	1705	17116.361350845167	302.64382103196255	1.71
34.1%	1706	17939.720725845167	301.65600732079537	1.71
34.1%	1707	17545.009788345167	299.5606430104629	1.71
34.2%	1708	17305.244163345167	302.83827321768206	1.71
34.2%	1709	17417.751975845167	301.4707992698939	1.71
34.2%	1710	16748.634788345167	303.90003699508685	1.71
34.2%	1711	17811.423850845167	303.0109389334532	1.71
