#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
25.6%	12786	17326.056663345167	303.29683993902165	1.66
25.6%	12787	17906.994163345167	300.2894248870763	1.66
25.6%	12788	17650.970725845167	300.12212418666127	1.66
25.6%	12789	17851.439475845167	300.2835015441579	1.66
25.6%	12790	17291.556663345167	300.5392740248775	1.66
25.6%	12791	17055.525413345167	303.76323544829876	1.66
25.6%	12792	17611.884788345167	302.3013356188725	1.66
25.6%	12793	17573.080100845167	301.2767607045984	1.66
25.6%	12794	17856.423850845167	301.1864000840467	1.66
25.6%	12795	17560.892600845167	300.75092335732694	1.66
25.6%	12796	17475.205100845167	302.60324403999266	1.66
25.6%	12797	17754.775413345167	301.3839786422173	1.66
25.6%	12798	17705.962913345167	301.3995519247763	1.66
25.6%	12799	18013.291038345167	300.57655957315535	1.66
25.6%	12800	17614.939475845167	300.54792743264073	1.66
25.6%	12801	17373.705100845167	302.74138372222814	1.66
25.6%	12802	17247.650413345167	302.6444247531491	1.66
25.6%	12803	17164.697288345167	304.0500642857048	1.66
25.6%	12804	17793.181663345167	302.62844206081854	1.66
25.6%	12805	17621.759788345167	301.28613204509765	1.66
25.6%	12806	17719.064475845167	302.31546523445286	1.66
25.6%	12807	17792.462913345167	300.8542544477555	1.66
25.6%	12808	17472.892600845167	301.93585593229	1.66
25.6%	12809	17691.611350845167	301.6030511516195	1.66
25.6%	12810	17247.298850845167	302.2623344207194	1.66
25.6%	12811	17348.892600845167	303.8290805970896	1.66
25.6%	12812	17527.478538345167	302.321637134295	1.66
25.6%	12813	17536.962913345167	302.91758151961983	1.66
25.6%	12814	18053.759788345167	301.159039688384	1.66
25.6%	12815	17788.400413345167	300.57091693901515	1.66
25.6%	12816	17879.197288345167	301.464260989706	1.66
25.6%	12817	17713.259788345167	300.7657103828082	1.66
25.6%	12818	17485.916038345167	302.70264008089515	1.66
25.6%	12819	18013.978538345167	301.6412708281689	1.66
25.6%	12820	17675.587913345167	301.27557675337863	1.66
25.6%	12821	17830.541038345167	302.1270848233565	1.66
25.6%	12822	17630.072288345167	301.0365775062628	1.66
25.6%	12823	17126.306663345167	303.56130235513774	1.66
25.6%	12824	17799.822288345167	302.6855540160999	1.66
25.6%	12825	17866.650413345167	300.7543576665255	1.66
25.7%	12826	18420.595725845167	300.35173338220176	1.66
25.7%	12827	18477.486350845167	297.3497939774132	1.66
25.7%	12828	17662.650413345167	300.1127987525043	1.66
25.7%	12829	17633.541038345167	301.6988128206542	1.66
25.7%	12830	17286.291038345167	302.1596597117863	1.66
25.7%	12831	17805.173850845167	302.4282953391182	1.66
25.7%	12832	18305.298850845167	298.88639517014116	1.66
25.7%	12833	18133.900413345167	298.8520312646666	1.66
25.7%	12834	18205.603538345167	298.595879529573	1.66
25.7%	12835	17606.212913345167	299.8238230759095	1.66
25.7%	12836	17760.751975845167	301.4011446152321	1.66
25.7%	12837	17922.892600845167	299.9449896287246	1.66
25.7%	12838	17694.080100845167	301.13567983900094	1.66
25.7%	12839	17805.611350845167	300.7260512764905	1.66
25.7%	12840	17158.666038345167	301.877278208532	1.66
25.7%	12841	17472.814475845167	303.4416684780404	1.66
25.7%	12842	17808.330100845167	300.52897165308974	1.66
25.7%	12843	17783.525413345167	300.8727891912064	1.66
25.7%	12844	18124.666038345167	299.3793432411168	1.66
25.7%	12845	17399.541038345167	300.3154522537421	1.66
25.7%	12846	17451.791038345167	302.98193350138666	1.66
25.7%	12847	17556.728538345167	301.29045164288294	1.66
25.7%	12848	17696.291038345167	301.6815279998882	1.66
25.7%	12849	18323.126975845167	299.23519464123683	1.66
25.7%	12850	17967.603538345167	298.8251549645612	1.66
25.7%	12851	18102.791038345167	299.7940672636025	1.66
25.7%	12852	17939.103538345167	299.1690980991769	1.66
25.7%	12853	17845.642600845167	300.5736614718712	1.66
25.7%	12854	18127.666038345167	299.25896967264475	1.66
25.7%	12855	17831.001975845167	299.99191389787353	1.66
25.7%	12856	18220.244163345167	300.0088630446951	1.66
25.7%	12857	17956.572288345167	298.9156737149279	1.66
25.7%	12858	17949.181663345167	300.90880755132673	1.66
25.7%	12859	18252.166038345167	298.49055004857075	1.66
25.7%	12860	17743.228538345167	299.67643675061424	1.66
25.7%	12861	18011.408225845167	299.75047738856955	1.66
25.7%	12862	17235.556663345167	300.27099824340695	1.66
25.7%	12863	17214.330100845167	303.3681071152791	1.66
25.7%	12864	17559.447288345167	300.9493881713343	1.66
25.7%	12865	17535.634788345167	301.8238608327767	1.66
25.7%	12866	18321.181663345167	299.3884812021671	1.66
25.7%	12867	17864.884788345167	298.38834747567125	1.66
25.7%	12868	17730.876975845167	300.7275961945496	1.66
25.7%	12869	17491.689475845167	300.4274419660076	1.66
25.7%	12870	17063.634788345167	303.3274344235571	1.66
25.7%	12871	17798.697288345167	302.22270475330976	1.66
25.7%	12872	17711.056663345167	300.43652696782556	1.66
25.7%	12873	18073.134788345167	300.75543213202167	1.66
25.7%	12874	18148.041038345167	298.3468661645394	1.66
25.8%	12875	17662.587913345167	300.4942697178397	1.66
25.8%	12876	18004.408225845167	300.2574682924894	1.66
25.8%	12877	17623.712913345167	299.93601673662135	1.66
25.8%	12878	17849.978538345167	301.2000969148239	1.66
25.8%	12879	17939.884788345167	299.31115512918035	1.66
25.8%	12880	17703.048850845167	300.7645268204526	1.66
25.8%	12881	18173.845725845167	299.6625284376605	1.66
25.8%	12882	17978.197288345167	298.84840781021643	1.66
25.8%	12883	18132.962913345167	299.66812302370886	1.66
25.8%	12884	18070.744163345167	298.6780312582606	1.66
25.8%	12885	17884.095725845167	300.41245791378384	1.66
25.8%	12886	17992.603538345167	299.70980054808217	1.66
25.8%	12887	17476.634788345167	301.13518195193956	1.66
25.8%	12888	17740.705100845167	301.76331972467614	1.66
25.8%	12889	17629.869163345167	300.78215976762266	1.66
25.8%	12890	17850.056663345167	301.18535305037346	1.66
25.8%	12891	18156.197288345167	298.84908491897045	1.66
25.8%	12892	17863.728538345167	299.1100850284572	1.66
25.8%	12893	17927.322288345167	299.4612207609031	1.66
25.8%	12894	17457.666038345167	299.9285395877993	1.66
25.8%	12895	17451.056663345167	301.707739004092	1.66
25.8%	12896	17778.087913345167	300.11992133158526	1.66
25.8%	12897	17689.439475845167	300.156941872282	1.66
25.8%	12898	18126.306663345167	299.05195981869	1.66
25.8%	12899	17602.431663345167	298.99873991823824	1.66
25.8%	12900	17631.416038345167	301.1331122435352	1.66
25.8%	12901	17656.462913345167	299.50970474780473	1.66
25.8%	12902	17642.822288345167	301.01674617799637	1.66
25.8%	12903	18378.556663345167	298.3661182840554	1.66
25.8%	12904	17973.525413345167	297.5072019614969	1.66
25.8%	12905	17941.767600845167	299.09340639513596	1.66
25.8%	12906	17623.205100845167	298.8800017102895	1.66
25.8%	12907	17341.666038345167	301.54353096524676	1.66
25.8%	12908	17954.173850845167	299.8006462072117	1.66
25.8%	12909	17791.408225845167	298.75108779998516	1.66
25.8%	12910	18232.759788345167	298.5304312431344	1.66
25.8%	12911	18160.041038345167	296.430154794358	1.66
25.8%	12912	17624.416038345167	298.67709489751223	1.66
25.8%	12913	17663.134788345167	299.1103361761601	1.66
25.8%	12914	17234.376975845167	300.1878190405622	1.66
25.8%	12915	17543.025413345167	300.95787856379656	1.66
25.8%	12916	17568.978538345167	299.3162212932797	1.66
25.8%	12917	17450.361350845167	300.3752678337844	1.66
25.8%	12918	17538.134788345167	300.05358661345224	1.66
25.8%	12919	17295.697288345167	300.6520541088503	1.66
25.8%	12920	17795.150413345167	300.3849847123035	1.66
25.8%	12921	17813.666038345167	298.3598118999551	1.66
25.8%	12922	17596.478538345167	300.07634685691414	1.66
25.8%	12923	17574.916038345167	299.83735207133077	1.66
25.8%	12924	17007.587913345167	301.44143809660244	1.66
25.9%	12925	17320.322288345167	302.52391000898467	1.66
25.9%	12926	17541.423850845167	300.54282967947574	1.66
25.9%	12927	17740.306663345167	300.1963927420951	1.66
25.9%	12928	17960.369163345167	298.48617352996416	1.66
25.9%	12929	17538.712913345167	299.1193640626192	1.66
25.9%	12930	17469.291038345167	300.4162754235018	1.66
25.9%	12931	17186.556663345167	300.81978402412653	1.66
25.9%	12932	17289.408225845167	301.51701549066553	1.66
25.9%	12933	17512.978538345167	299.63609681378074	1.66
25.9%	12934	17346.400413345167	300.0285202489864	1.66
25.9%	12935	17649.041038345167	299.3493651279154	1.66
25.9%	12936	17481.025413345167	298.76699517601446	1.66
25.9%	12937	17536.041038345167	300.14927233742515	1.66
25.9%	12938	17556.150413345167	299.01859830410143	1.66
25.9%	12939	17287.103538345167	300.1069672060284	1.66
25.9%	12940	17745.697288345167	299.5414219040095	1.66
25.9%	12941	17704.103538345167	298.00540457176817	1.66
25.9%	12942	17793.587913345167	298.57882803217814	1.66
25.9%	12943	17756.611350845167	297.36671842454706	1.66
25.9%	12944	17333.306663345167	299.0512732436636	1.66
25.9%	12945	17518.494163345167	299.27014068642035	1.66
25.9%	12946	17501.970725845167	298.6273993978162	1.66
25.9%	12947	17723.955100845167	298.51393605105477	1.66
25.9%	12948	17822.611350845167	297.32907183236404	1.66
25.9%	12949	17711.095725845167	297.6372243105834	1.66
25.9%	12950	17592.525413345167	297.9328314531843	1.66
25.9%	12951	17449.462913345167	298.5940672405839	1.66
25.9%	12952	17448.447288345167	299.0810958138753	1.66
25.9%	12953	17354.603538345167	299.4035305773837	1.66
25.9%	12954	17569.150413345167	299.42645894555363	1.66
25.9%	12955	17597.947288345167	298.59448310023544	1.66
25.9%	12956	17790.900413345167	298.91514357657485	1.66
25.9%	12957	18055.306663345167	296.93559597541866	1.66
25.9%	12958	17686.275413345167	297.6655997389877	1.66
25.9%	12959	17766.119163345167	298.4835121274679	1.66
25.9%	12960	17483.478538345167	298.6046341322514	1.66
25.9%	12961	17423.884788345167	300.2186085197107	1.66
25.9%	12962	17839.400413345167	298.91638341949584	1.66
25.9%	12963	17666.009788345167	298.6602591077484	1.66
25.9%	12964	18043.087913345167	298.45039216695585	1.66
25.9%	12965	17981.431663345167	296.6828840938328	1.66
25.9%	12966	17684.369163345167	298.56737655746593	1.66
25.9%	12967	17760.697288345167	298.5397878525555	1.66
25.9%	12968	17305.798850845167	299.5445195134122	1.66
25.9%	12969	17472.087913345167	300.81380033919504	1.66
25.9%	12970	17596.564475845167	299.40061035005044	1.66
25.9%	12971	17578.126975845167	299.97982084726635	1.66
25.9%	12972	17945.283225845167	299.0179045601274	1.66
25.9%	12973	17677.486350845167	298.644244494527	1.66
25.9%	12974	17637.712913345167	300.1333064117281	1.66
25.9%	12975	17620.751975845167	299.11234102938596	1.66
26.0%	12976	17319.931663345167	300.23783078286533	1.66
26.0%	12977	17588.994163345167	300.0601426918571	1.66
26.0%	12978	17469.236350845167	299.2042673811668	1.66
26.0%	12979	17612.408225845167	299.86147225959894	1.66
26.0%	12980	17852.798850845167	298.53229556682754	1.66
26.0%	12981	17811.931663345167	298.582440011992	1.66
26.0%	12982	17994.892600845167	298.1725116991207	1.66
26.0%	12983	17480.509788345167	298.64454668807485	1.66
26.0%	12984	17365.384788345167	300.8749233493126	1.66
26.0%	12985	17596.470725845167	299.7179555827254	1.66
26.0%	12986	17858.767600845167	299.2676021699369	1.66
26.0%	12987	18412.369163345167	297.287805667396	1.66
26.0%	12988	18121.056663345167	296.6604462826551	1.66
26.0%	12989	17752.658225845167	298.77414325547346	1.66
26.0%	12990	17380.134788345167	300.08037826595046	1.66
26.0%	12991	17306.541038345167	301.48805426312236	1.66
26.0%	12992	17872.994163345167	299.72302972155506	1.66
26.0%	12993	18096.416038345167	297.98678218449925	1.66
26.0%	12994	18112.908225845167	297.57595264566925	1.66
26.0%	12995	17700.025413345167	298.35190244620907	1.66
26.0%	12996	17575.814475845167	299.96971574742037	1.66
26.0%	12997	17741.400413345167	299.1219774625923	1.66
26.0%	12998	17623.853538345167	298.95044771341986	1.66
26.0%	12999	17805.298850845167	298.9277985634561	1.66
26.0%	13000	17603.111350845167	298.4582212417074	1.66
26.0%	13001	17709.681663345167	299.5523852613996	1.66
26.0%	13002	18056.416038345167	297.60461927665665	1.66
26.0%	13003	17860.892600845167	297.67059592886216	1.66
26.0%	13004	18015.330100845167	297.848819923073	1.66
26.0%	13005	17566.900413345167	297.79158942207994	1.66
26.0%	13006	17515.791038345167	300.1514574694925	1.66
26.0%	13007	17825.416038345167	298.3372096689014	1.66
26.0%	13008	17582.033225845167	298.8330247040582	1.66
26.0%	13009	18144.041038345167	298.06855178415276	1.66
26.0%	13010	17851.705100845167	296.58169810873466	1.66
26.0%	13011	17810.166038345167	299.0440037438795	1.66
26.0%	13012	18212.212913345167	296.94952428763935	1.66
26.0%	13013	17694.955100845167	297.86318824343215	1.66
26.0%	13014	17989.955100845167	298.6062891486864	1.66
26.0%	13015	17624.830100845167	297.82623107722947	1.66
26.0%	13016	17634.580100845167	300.4300578529182	1.66
26.0%	13017	18235.119163345167	297.4878151190911	1.66
26.0%	13018	17913.447288345167	297.49437279581366	1.66
26.0%	13019	18219.822288345167	297.5448915749093	1.66
26.0%	13020	17849.923850845167	297.0759299441626	1.66
26.0%	13021	17593.322288345167	299.75198589231496	1.66
26.0%	13022	17823.791038345167	299.0197338927574	1.66
26.0%	13023	17730.322288345167	299.3110596576378	1.66
26.0%	13024	18196.533225845167	298.4687790745172	1.66
26.1%	13025	17992.541038345167	297.36218681983013	1.66
26.1%	13026	17938.705100845167	298.54806768874766	1.66
26.1%	13027	17850.587913345167	297.9604370978765	1.66
26.1%	13028	17463.916038345167	299.8039183221155	1.66
26.1%	13029	17716.744163345167	299.88207000306045	1.66
26.1%	13030	17678.626975845167	299.16062847819836	1.66
26.1%	13031	17944.572288345167	299.203492415654	1.66
26.1%	13032	18084.798850845167	297.6979862720392	1.66
26.1%	13033	17779.626975845167	298.62275113956997	1.66
26.1%	13034	17736.283225845167	299.26900262018665	1.66
26.1%	13035	17454.126975845167	300.31596416693753	1.66
26.1%	13036	17769.712913345167	300.43361367223235	1.66
26.1%	13037	17961.369163345167	298.53137677680513	1.66
26.1%	13038	17938.994163345167	299.15406334856135	1.66
26.1%	13039	18025.181663345167	298.61888442092413	1.66
26.1%	13040	17685.369163345167	299.696223147841	1.66
26.1%	13041	18016.353538345167	299.732734423236	1.66
26.1%	13042	17970.150413345167	298.399548135675	1.66
26.1%	13043	17994.353538345167	298.99450235069986	1.66
26.1%	13044	17956.337913345167	297.9984520323699	1.66
26.1%	13045	17568.728538345167	299.83332122105566	1.66
26.1%	13046	18054.533225845167	299.50497027206166	1.66
26.1%	13047	18144.259788345167	297.7392079426581	1.66
26.1%	13048	18600.666038345167	297.3146604662101	1.66
26.1%	13049	18515.111350845167	295.0985913289766	1.66
26.1%	13050	17863.361350845167	298.0693763156042	1.66
26.1%	13051	17925.798850845167	299.0280187853534	1.66
26.1%	13052	17616.728538345167	299.55759074693486	1.66
26.1%	13053	18276.689475845167	299.4295178817703	1.66
26.1%	13054	18557.126975845167	295.8810718051355	1.66
26.1%	13055	18284.291038345167	297.3625220840352	1.66
26.1%	13056	18413.791038345167	297.04285542573376	1.66
26.1%	13057	17712.337913345167	298.77227282658004	1.66
26.1%	13058	18048.775413345167	299.90858743752	1.66
26.1%	13059	18058.251975845167	297.8680054333625	1.66
26.1%	13060	18015.416038345167	299.1838391726343	1.66
26.1%	13061	18314.033225845167	297.3405489104532	1.66
26.1%	13062	17639.908225845167	298.94125163777363	1.66
26.1%	13063	18027.291038345167	299.7681637439524	1.66
26.1%	13064	17928.439475845167	298.0266167710688	1.66
26.1%	13065	17998.306663345167	299.45576155571604	1.66
26.1%	13066	18412.166038345167	297.0389445751683	1.66
26.1%	13067	17696.939475845167	298.41627406858714	1.66
26.1%	13068	17906.275413345167	300.05738087282333	1.66
26.1%	13069	17609.603538345167	299.1202225648407	1.66
26.1%	13070	17593.994163345167	301.3553602620011	1.66
26.1%	13071	18238.533225845167	298.657624273647	1.66
26.1%	13072	17876.564475845167	298.3704829809638	1.66
26.1%	13073	18132.666038345167	298.9040152573368	1.66
26.1%	13074	17666.392600845167	298.61006373849216	1.66
26.1%	13075	17583.876975845167	301.24634638980393	1.66
26.2%	13076	18182.251975845167	299.06321453534196	1.66
26.2%	13077	18063.072288345167	298.8397752306278	1.66
26.2%	13078	18536.470725845167	297.5843022763481	1.66
26.2%	13079	17937.337913345167	297.17911938132596	1.66
26.2%	13080	17602.994163345167	300.6334800185966	1.66
26.2%	13081	17830.330100845167	299.29419138407144	1.66
26.2%	13082	17823.822288345167	299.7860000801263	1.66
26.2%	13083	18678.166038345167	297.2571032895102	1.66
26.2%	13084	18318.447288345167	295.7111651884635	1.66
26.2%	13085	18181.353538345167	297.80668015180294	1.66
26.2%	13086	18052.197288345167	297.1476921338337	1.66
26.2%	13087	17564.822288345167	299.80761714933976	1.66
26.2%	13088	18004.759788345167	299.5404649782762	1.66
26.2%	13089	17678.775413345167	298.62773344251104	1.66
26.2%	13090	17908.337913345167	299.81193238829	1.66
26.2%	13091	18143.525413345167	297.3218595016138	1.66
26.2%	13092	17811.517600845167	298.7039665153462	1.66
26.2%	13093	18268.478538345167	297.837141581541	1.66
26.2%	13094	17702.931663345167	297.64998179914346	1.66
26.2%	13095	17603.220725845167	300.13593494708135	1.66
26.2%	13096	17621.087913345167	299.06488547991546	1.66
26.2%	13097	17409.361350845167	300.62384677047635	1.66
26.2%	13098	18179.291038345167	298.8090063559782	1.66
26.2%	13099	18031.056663345167	296.9582425736252	1.66
26.2%	13100	18178.861350845167	297.9771075504094	1.66
26.2%	13101	18160.322288345167	296.1790526526985	1.66
26.2%	13102	17563.931663345167	298.8589555945465	1.66
26.2%	13103	17823.501975845167	299.1543682958844	1.66
26.2%	13104	17381.181663345167	298.8496714878694	1.66
26.2%	13105	17585.033225845167	300.40933344406454	1.66
26.2%	13106	17774.251975845167	298.2751236792559	1.66
26.2%	13107	17512.384788345167	299.66829168667255	1.66
26.2%	13108	18128.775413345167	298.4810585388808	1.66
26.2%	13109	17802.056663345167	297.4238204894735	1.66
26.2%	13110	17708.533225845167	299.5064894036603	1.66
26.2%	13111	17514.455100845167	299.3955971631526	1.66
26.2%	13112	17060.025413345167	301.89552152406975	1.66
26.2%	13113	17632.134788345167	301.43607233988854	1.66
26.2%	13114	17677.400413345167	299.5290811714741	1.66
26.2%	13115	18018.369163345167	299.5990034084878	1.66
26.2%	13116	18057.587913345167	297.6074418060212	1.66
26.2%	13117	17590.509788345167	299.5080083594072	1.66
26.2%	13118	18008.447288345167	299.36048226971485	1.66
26.2%	13119	18044.595725845167	297.90259329646574	1.66
26.2%	13120	18143.556663345167	298.0565853062974	1.66
26.2%	13121	18010.150413345167	297.487877256681	1.66
26.2%	13122	17570.212913345167	299.34232033770735	1.66
26.2%	13123	17731.736350845167	300.18687095070044	1.66
26.2%	13124	17936.814475845167	298.9367613425763	1.66
26.2%	13125	18281.783225845167	297.6427207349458	1.66
26.3%	13126	18271.908225845167	296.54317468293107	1.66
26.3%	13127	17938.650413345167	298.026184185037	1.66
26.3%	13128	17712.001975845167	299.02311511433766	1.66
26.3%	13129	17537.017600845167	299.97806419999944	1.66
26.3%	13130	17739.197288345167	299.5772489308304	1.66
26.3%	13131	17851.166038345167	298.76526799789633	1.66
26.3%	13132	17975.314475845167	298.92644004159365	1.66
26.3%	13133	17920.822288345167	298.67909997411556	1.66
26.3%	13134	17898.376975845167	299.4106607776058	1.66
26.3%	13135	18032.509788345167	298.76465465112483	1.66
26.3%	13136	17866.416038345167	299.0460670719317	1.66
26.3%	13137	17963.681663345167	298.9200172073	1.66
26.3%	13138	17786.087913345167	298.91492857661234	1.66
26.3%	13139	17797.572288345167	299.6225977405044	1.66
26.3%	13140	17829.556663345167	299.19206141360615	1.66
26.3%	13141	17647.970725845167	300.09783459499977	1.66
26.3%	13142	17906.025413345167	299.75955406939	1.66
26.3%	13143	17697.322288345167	299.2947441677732	1.66
26.3%	13144	17834.994163345167	300.13877818100906	1.66
26.3%	13145	17985.712913345167	298.4587361368283	1.66
26.3%	13146	17487.236350845167	300.0611761194726	1.66
26.3%	13147	17760.306663345167	300.34789837696735	1.66
26.3%	13148	17435.525413345167	299.92556334198406	1.66
26.3%	13149	17469.056663345167	302.07206427809626	1.66
26.3%	13150	17837.931663345167	299.70326336156995	1.66
26.3%	13151	17400.095725845167	300.542153470546	1.66
26.3%	13152	17831.134788345167	300.551328788465	1.66
26.3%	13153	17512.111350845167	299.43223249818044	1.66
26.3%	13154	17454.228538345167	301.6985415320063	1.66
26.3%	13155	17897.525413345167	299.1738351932161	1.66
26.3%	13156	17354.564475845167	300.0919829440579	1.66
26.3%	13157	18013.955100845167	300.0251071676901	1.66
26.3%	13158	17785.275413345167	297.54298277250206	1.66
26.3%	13159	17529.212913345167	300.3994180675615	1.66
26.3%	13160	17926.806663345167	298.50767133127994	1.66
26.3%	13161	17022.369163345167	300.42887875160847	1.66
26.3%	13162	17535.376975845167	302.0962408720225	1.66
26.3%	13163	17591.041038345167	298.83167857521556	1.66
26.3%	13164	17685.978538345167	300.6722725680023	1.66
26.3%	13165	18620.345725845167	296.65529157024383	1.66
26.3%	13166	17773.306663345167	296.77425606983473	1.66
26.3%	13167	17876.228538345167	299.7357902406375	1.66
26.3%	13168	17385.251975845167	298.67286029575644	1.66
26.3%	13169	16921.275413345167	302.9493050261638	1.66
26.3%	13170	17850.619163345167	300.6542665032566	1.66
26.3%	13171	17602.908225845167	299.21597166877035	1.66
26.3%	13172	18200.376975845167	299.12629921574245	1.66
26.3%	13173	18020.501975845167	296.1549060934251	1.66
26.3%	13174	17419.869163345167	299.93276518464023	1.66
26.4%	13175	17898.416038345167	298.80874969435445	1.66
26.4%	13176	17384.416038345167	298.8605976932177	1.66
26.4%	13177	17843.244163345167	299.8705325324842	1.66
26.4%	13178	17856.072288345167	297.2043142687805	1.66
26.4%	13179	17367.447288345167	299.50205156745096	1.66
26.4%	13180	17586.009788345167	299.63673594172803	1.66
26.4%	13181	17404.244163345167	299.6026127586328	1.66
26.4%	13182	17962.345725845167	299.5832218664366	1.66
26.4%	13183	18233.626975845167	296.8187084351188	1.66
26.4%	13184	18044.994163345167	297.23847490660245	1.66
26.4%	13185	17748.228538345167	297.9783573273257	1.66
26.4%	13186	17245.517600845167	300.0195086104463	1.66
26.4%	13187	17394.814475845167	301.05230088389055	1.66
26.4%	13188	17724.634788345167	299.6577035414478	1.66
26.4%	13189	17992.916038345167	298.5123036678098	1.66
26.4%	13190	17792.189475845167	298.0831582547713	1.66
26.4%	13191	17473.173850845167	299.532572230681	1.66
26.4%	13192	17403.478538345167	300.107316070289	1.66
26.4%	13193	17336.697288345167	300.7907105775408	1.66
26.4%	13194	17654.322288345167	299.81618259843646	1.66
26.4%	13195	17446.853538345167	299.70169435157953	1.66
26.4%	13196	17419.486350845167	300.627868161519	1.66
26.4%	13197	17304.400413345167	300.34888565843204	1.66
26.4%	13198	17293.462913345167	301.2986981972185	1.66
26.4%	13199	17770.173850845167	299.85379230641047	1.66
26.4%	13200	17672.509788345167	299.092201970821	1.66
26.4%	13201	17798.431663345167	299.60491382285886	1.66
26.4%	13202	17548.712913345167	299.30670034858224	1.66
26.4%	13203	17389.626975845167	301.10184153955214	1.66
26.4%	13204	17971.306663345167	299.41607561145406	1.66
26.4%	13205	17922.462913345167	298.2001936582095	1.66
26.4%	13206	18141.072288345167	298.3922474353858	1.66
26.4%	13207	17831.322288345167	297.70702342676714	1.66
26.4%	13208	17334.853538345167	300.524369810181	1.66
26.4%	13209	17486.462913345167	300.6522076190886	1.66
26.4%	13210	17445.869163345167	300.5626449902139	1.66
26.4%	13211	17967.275413345167	299.2770408523531	1.66
26.4%	13212	17977.337913345167	297.351040384191	1.66
26.4%	13213	17714.728538345167	298.575740702265	1.66
26.4%	13214	17687.291038345167	298.4377403625624	1.66
26.4%	13215	17214.447288345167	299.94195625573553	1.66
26.4%	13216	17453.166038345167	300.870774853698	1.66
26.4%	13217	17547.197288345167	299.5354682694214	1.66
26.4%	13218	17579.509788345167	300.12888869201464	1.66
26.4%	13219	18003.884788345167	298.43562340816095	1.66
26.4%	13220	17802.978538345167	298.1705306438618	1.66
26.4%	13221	18035.119163345167	298.7172765254661	1.66
26.4%	13222	17971.775413345167	297.494762186948	1.66
26.4%	13223	17660.869163345167	299.1266115835398	1.66
26.4%	13224	17880.009788345167	298.7833844930121	1.66
26.4%	13225	17569.533225845167	298.75673811753035	1.66
26.5%	13226	17556.947288345167	300.1806163111844	1.66
26.5%	13227	17696.970725845167	299.27681063642314	1.66
26.5%	13228	17680.072288345167	299.281598667463	1.66
26.5%	13229	18121.978538345167	298.1375606715287	1.66
26.5%	13230	18006.611350845167	297.21238967714356	1.66
26.5%	13231	17778.626975845167	298.20305063759366	1.66
26.5%	13232	17511.736350845167	298.8269220964476	1.66
26.5%	13233	17214.666038345167	300.4635038834371	1.66
26.5%	13234	17487.978538345167	300.41874681909684	1.66
26.5%	13235	17738.337913345167	298.94287172242974	1.66
26.5%	13236	18011.619163345167	298.1117926284828	1.66
26.5%	13237	18118.376975845167	296.774648400752	1.66
26.5%	13238	17934.080100845167	297.1359927955388	1.66
26.5%	13239	17973.306663345167	297.1974524004598	1.66
26.5%	13240	17783.119163345167	297.40002523380355	1.66
26.5%	13241	17747.658225845167	298.30192726590724	1.66
26.5%	13242	17734.556663345167	298.0120033466851	1.66
26.5%	13243	17595.853538345167	298.7090635709307	1.66
26.5%	13244	17810.736350845167	298.5540220647138	1.66
26.5%	13245	17774.595725845167	297.9748888315957	1.66
26.5%	13246	17809.712913345167	298.57964683452855	1.66
26.5%	13247	17842.869163345167	297.8719427928556	1.66
26.5%	13248	17557.728538345167	298.4243592069458	1.66
26.5%	13249	17737.923850845167	299.0083230179931	1.66
26.5%	13250	17815.955100845167	298.18771653622775	1.66
26.5%	13251	17800.806663345167	298.46698766981694	1.66
26.5%	13252	17736.275413345167	298.16820535669274	1.66
26.5%	13253	17470.119163345167	299.1403126478728	1.66
26.5%	13254	17629.634788345167	299.2505968400196	1.66
26.5%	13255	17871.736350845167	298.10140783616936	1.66
26.5%	13256	18196.494163345167	296.9943969215023	1.66
26.5%	13257	18159.416038345167	296.0547893610212	1.66
26.5%	13258	17939.275413345167	297.1839076490482	1.66
26.5%	13259	17884.681663345167	297.18880445780553	1.66
26.5%	13260	17703.814475845167	298.1142131598764	1.66
26.5%	13261	17893.369163345167	298.2483419208926	1.66
26.5%	13262	17816.876975845167	297.7206735084872	1.66
26.5%	13263	17708.634788345167	298.77951362891827	1.66
26.5%	13264	17828.689475845167	298.18593097967204	1.66
26.5%	13265	17832.626975845167	298.3382409953063	1.66
26.5%	13266	18186.767600845167	297.5466020799979	1.66
26.5%	13267	17990.259788345167	296.889382264633	1.66
26.5%	13268	17685.072288345167	298.6730028026116	1.66
26.5%	13269	17521.103538345167	299.2715109690568	1.66
26.5%	13270	17344.986350845167	300.5244310997798	1.66
26.5%	13271	17829.478538345167	300.2927542305102	1.66
26.5%	13272	18055.587913345167	298.4918680666172	1.66
26.5%	13273	18183.751975845167	298.04410192557884	1.66
26.5%	13274	18173.650413345167	297.1118521606897	1.66
26.6%	13275	17811.994163345167	298.4621575589219	1.66
26.6%	13276	17772.033225845167	299.2991638680681	1.66
26.6%	13277	17721.009788345167	299.6755299958126	1.66
26.6%	13278	17961.275413345167	299.4513498004447	1.66
26.6%	13279	17972.837913345167	298.1616199517128	1.66
26.6%	13280	17846.666038345167	298.930539993214	1.66
26.6%	13281	17873.947288345167	298.8500367573377	1.66
26.6%	13282	17700.650413345167	299.5275662712524	1.66
26.6%	13283	17889.447288345167	299.5271096806437	1.66
26.6%	13284	17899.509788345167	299.10138042190647	1.66
